num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/sample,env_runners/episode_return_mean,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/red_team_score_mean,env_runners/episode_len_min,env_runners/rlmodule_inference_timer,env_runners/env_reset_timer,env_runners/weights_seq_no,env_runners/connector_pipeline_timer,env_runners/num_episodes_lifetime,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/blue_team_score_mean,env_runners/time_between_sampling,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,env_runners/module_episode_returns_mean/shared_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/agent_steps/red_robot_1,env_runners/agent_steps/red_robot_0,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_module_steps_sampled/shared_policy,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/mean_kl_loss,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/weights_seq_no,learners/shared_policy/curr_kl_coeff,learners/shared_policy/vf_loss,learners/shared_policy/total_loss,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/num_module_steps_trained,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/entropy,learners/shared_policy/vf_explained_var,learners/shared_policy/num_trainable_parameters,learners/shared_policy/policy_loss,learners/shared_policy/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping
1,210415.9999999998,False,42,fadeb_00000,2026-03-17_19-13-03,1773789183,96.74166679382324,2923.3449895381927,1410570,dh-node1,10.199.0.21,2923.3449895381927,42,67.28577310951037,2.613664255326783e-05,67.28506621409895,29.403828135442595,37.84263820166078,0.030960682738484964,230.52380952380958,-637.7500000000001,47.324999999999974,2.3206023894773637,-68.74404761904758,0.008826776471014236,203.94215318712105,29.35792789320188,61,0.0009902117694002668,0.004729394318940393,41.0,0.0009890689549610966,1106.0,3.9511157483793795,4840.999999999999,21.0,210415.9999999998,837,203.94215318712105,0.0,12.817168028696514,74.67116479319267,7,0,7,7.008333333333333,10.126515151515152,0.07295454545454545,0.022330729166666667,141320.00000000012,140325.00000000006,-31.371428571428563,0.001313806178741842,3782.0,3495.0000000000005,0.0003393020444306513,-37.37261904761904,-31.371428571428563,166.42857142857142,180.0952380952381,281645.0000000002,7276.999999999998,494418,8219776,4787.619302888015,8307156,315263674,219648,4787.619302888015,0,110943.03500140131,2998.4203084001124,128.0,8219776,0.012414604,0.001,42.0,11.533008575439453,6.870833,6.4461493,196.02322,0.05,219648,1.0,8.931036,-0.0947274,494418,-0.12130936,2998.425616033437,0.00010623020763815692,0.00015773314635253848,4.6460899797848e-05,0.00019591992552511105,2.2777947275075613e-05,2.3042264787104224e-05,0.46843675670308843,2.4635671443279388e-05,0.000755729833816692,0.0001535950118832169,0.00013330395904417495,7.034918557692869e-05,3.48459539301675e-06,1.0125548744034565e-05,1.6940895399661975e-05,7.344330857843043e-05,9.417779457220932e-06,9.84617950305934e-06,3.97993130782387e-05,5.8343771733824374e-05,0.14628992750532313,0.01750929965688902,6.507686474109511e-05,0.22699573379973184,0.06447789963478785,0.00266750891640986,0.0013006613611309178,1.2524157572870263e-05,0.008483303067576525
1,214634.99999999974,False,43,fadeb_00000,2026-03-17_19-13-59,1773789239,55.640849351882935,2978.9858388900757,1410570,dh-node1,10.199.0.21,2978.9858388900757,43,67.16918101031544,2.6066695513108746e-05,67.16847400692804,29.355718453356832,37.77424897172451,0.030875687800671067,200.9047619047619,-653.5500000000002,75.12499999999994,2.347298563368003,-21.638095238095268,0.006353429840637102,177.29686288624637,29.396729838750655,44,0.0009739699931429655,0.004728786182763856,42.0,0.0009824851108338102,1127.0,2.4197748546444235,4219.0,21.0,214634.99999999974,848,177.29686288624637,0.0,13.234238353083915,74.09843595744209,7,0,7,7.494736842105262,10.177631578947372,0.1031578947368421,0.022330729166666664,144113.0000000001,142971.00000000006,-11.975000000000003,0.0012994716215210932,2646.0,2793.0,0.00033289951836095605,-9.663095238095261,-11.975000000000003,133.0,126.0,287084.0000000003,5439.0,494418,8384256,4781.933109859135,5421415,320685089,164480,4781.933109859135,0,110265.39883348165,2996.239085340042,128.0,8384256,0.012519963,0.001,43.0,11.533008575439453,4.990263,4.5475225,106.195335,0.05,164480,1.0,8.8437395,0.10625732,494418,-0.14494741,2996.2432764583646,0.00010559918846239569,0.00015716958707965995,4.623477209940392e-05,0.0001947737994234004,2.2636663921446867e-05,2.295953644898188e-05,0.4666923171750346,2.3781569666550783e-05,0.000749407306018607,0.00015571969552815402,0.0001286823998614938,6.79241835017227e-05,3.4373692274501283e-06,1.0092637253013258e-05,1.6496774683040362e-05,7.138399337788896e-05,9.424599223501407e-06,9.637627435299321e-06,3.8897957478551946e-05,5.663548131829684e-05,0.1457279556491128,0.01745555862974849,6.47703362003264e-05,0.22644536783251829,0.06393882014875354,0.002659497017085333,0.0012968444496243856,1.2483414894336422e-05,0.008459396547387511
1,219043.99999999974,False,44,fadeb_00000,2026-03-17_19-15-08,1773789308,68.65880274772644,3047.644641637802,1410570,dh-node1,10.199.0.21,3047.644641637802,44,67.18390244524343,2.5974579317531567e-05,67.18319693736085,29.394189007422835,37.7506197494858,0.030756768433361902,209.9523809523809,-463.67499999999967,57.79999999999999,2.36338751266098,-46.07619047619046,0.007910603580312231,165.10497057157497,29.57610423247658,56,0.0009655482195540935,0.004721082018142302,43.0,0.0009771989697904486,1148.0,3.280828701764612,4408.999999999999,21.0,219043.99999999974,611,165.10497057157497,0.0,13.332038010731337,73.82290311011371,7,0,7,8.040425531914892,10.156382978723405,0.09297872340425532,0.022330729166666678,147188.00000000017,146184.00000000012,-22.55714285714286,0.0012763060357756572,3213.0,3075.0000000000005,0.0003285161540062414,-23.519047619047583,-22.55714285714286,146.42857142857142,153.0,293372.00000000023,6288.000000000001,494418,8574208,4778.203778760543,6542956,327228045,189952,4778.203778760543,0,109514.62501210276,2984.6867336053824,128.0,8574208,0.012474528,0.001,44.0,11.533008575439453,6.8423557,6.4384165,167.78462,0.05,189952,1.0,8.896432,-0.06174338,494418,-0.10298696,2984.691326774487,0.00010512423738987287,0.00015679296760072616,4.6043630563335134e-05,0.00019344277281779754,2.2479604264730466e-05,2.313817051227494e-05,0.4651866682142998,2.3614330328618918e-05,0.0007377674382103123,0.0001494880973908301,0.00012877814885965054,6.80502499884487e-05,3.3324813294970065e-06,9.675251155094104e-06,1.6423356326488137e-05,7.223632220705756e-05,9.107383930679249e-06,9.48669917902205e-06,3.8357883692939346e-05,5.668467531609085e-05,0.14528552120309768,0.017406848292727612,6.43428021515751e-05,0.225988065113696,0.06341366631651416,0.0026507721154645893,0.001292111506719258,1.242994100936653e-05,0.00844515702216314
1,223533.9999999998,False,45,fadeb_00000,2026-03-17_19-16-25,1773789385,77.64218473434448,3125.2868263721466,1410570,dh-node1,10.199.0.21,3125.2868263721466,45,67.2883556344931,2.6129404783527023e-05,67.28764812129673,29.509277940099253,37.74006008172302,0.030693366789821343,213.80952380952382,-667.7750000000002,61.474999999999945,2.374253568765445,-51.62857142857146,0.0068653289014936544,174.66345623956067,29.521501265429702,34,0.0010047471609548773,0.004720284823706031,44.0,0.0009730112927604159,1169.0,3.218725762451954,4490.0,21.0,223533.9999999998,876,174.66345623956067,0.0,13.44483349785441,73.07093619381384,7,0,7,8.033018867924529,10.197169811320755,0.08188679245283019,0.02233072916666667,150646.0000000002,149186.00000000012,-29.640476190476193,0.0013390022511851995,3001.999999999999,3457.999999999999,0.00034585497350336433,-21.988095238095248,-29.640476190476193,164.66666666666666,142.952380952381,299832.00000000023,6460.0,494418,8769280,4775.321740972938,6842760,334070805,195072,4775.321740972938,0,108443.49503207896,2961.0177286638027,128.0,8769280,0.014341629,0.001,45.0,11.533008575439453,6.6740413,6.4387193,172.41956,0.05,195072,1.0,8.934258,-0.012550116,494418,0.045989674,2961.022112600417,0.0001049260225382057,0.00015655241661872022,4.6152138046816696e-05,0.000192898829946352,2.235946995500013e-05,2.3074788957463833e-05,0.46529866211127124,2.594142589369934e-05,0.0007714164210808761,0.0001565209669208313,0.00013420269753255964,7.078754351068975e-05,3.563101203117779e-06,1.0319403502692854e-05,1.6911852835130832e-05,7.381728550950365e-05,9.644014888703014e-06,9.956454341910492e-06,4.01606669427892e-05,5.903959176190332e-05,0.14541352912041428,0.01740508180862794,6.420023242576825e-05,0.2264239069726659,0.06293890807297925,0.0026625930633438883,0.0012920184008551416,1.2429263029520887e-05,0.008460189101187903
1,228218.99999999977,False,46,fadeb_00000,2026-03-17_19-17-33,1773789453,67.69418549537659,3192.981011867523,1410570,dh-node1,10.199.0.21,3192.981011867523,46,67.29228474487726,2.6104280170775617e-05,67.29157725581388,29.540302273157874,37.713088886906554,0.03057885867328174,167.32142857142858,-605.9000000000001,58.0,2.427786312073008,-17.164285714285718,0.009012706061094751,137.08152772634858,29.691565643059043,47,0.0010318437280867692,0.00475360532493673,45.0,0.0009719790805718927,1197.0,2.9939667051574883,4685.0,28.0,228218.99999999977,790,137.08152772634858,0.0,13.746013031890385,72.78551404344604,7,0,7,9.068817204301075,10.247311827956986,0.09129032258064518,0.022330729166666674,153665.0000000002,152346.00000000015,-8.709821428571427,0.0013642622632557846,3159.999999999999,3018.9999999999995,0.00035295926812963386,-8.454464285714293,-8.709821428571427,107.82142857142861,112.85714285714288,306011.00000000023,6179.0,494418,8956416,4774.4185235632085,6849470,340920275,187136,4774.4185235632085,0,108065.14544251775,2950.770656448537,128.0,8956416,0.012487549,0.001,46.0,11.533008575439453,6.586482,6.1901855,174.95755,0.05,187136,1.0,8.872903,-0.04683304,494418,-0.09667018,2950.774787521055,0.00010512788898608296,0.00015675672070007357,4.619176522630332e-05,0.00019314226446252446,2.2311013357385487e-05,2.3129806153843572e-05,0.46734555025912344,2.5614263462794518e-05,0.0007827059377472035,0.00016193973263490716,0.00013600313471081772,7.293042006346968e-05,3.662967694504274e-06,1.0607734428144992e-05,1.770456151184869e-05,7.506116246301664e-05,9.896492533391428e-06,1.015262300658575e-05,4.1043715124312096e-05,5.975814311653264e-05,0.14757197645922232,0.017428156589329922,6.400970967431335e-05,0.22675876282279958,0.06245782721117192,0.0026574190143314825,0.0012960713658779909,1.243437068604919e-05,0.00847511894127864
1,233542.99999999977,False,47,fadeb_00000,2026-03-17_19-19-16,1773789556,102.50512933731079,3295.486141204834,1410570,dh-node1,10.199.0.21,3295.486141204834,47,67.64426512929701,2.605280823142071e-05,67.64355730838567,29.775446392625067,37.829981455416565,0.03051663186662912,253.52380952380958,-678.4500000000003,58.09999999999992,2.473693295097045,-97.69880952380956,0.00987852133000326,215.82915856680145,29.844370758602043,43,0.000992544202568735,0.004751815324647425,46.0,0.0009663665232112559,1218.0,4.792257698141925,5323.999999999998,21.0,233542.99999999977,885,215.82915856680145,0.0,13.80865709290084,72.16514309100378,7,0,7,8.731428571428571,10.045000000000002,0.08142857142857145,0.022330729166666667,157739.00000000023,156805.00000000017,-46.97619047619049,0.001305279770171447,4459.0,4074.0,0.00034006040759549457,-50.722619047619034,-46.97619047619049,194.0,212.3333333333334,314544.0000000003,8532.999999999998,494418,9213696,4779.914338327576,10701240,351621515,257280,4779.914338327576,0,107880.76180252034,2928.7066877868824,128.0,9213696,0.010808116,0.001,47.0,11.533008575439453,8.200663,8.001744,248.22984,0.05,257280,1.0,9.038178,-0.07636225,494418,0.12834033,2928.71018607971,0.00010468669995862312,0.00015630619526495751,4.595328015591563e-05,0.0001922806335738174,2.2189656006691325e-05,2.307616418987458e-05,0.4693358385681917,2.4907339251424923e-05,0.0007483274985684079,0.00014951089907249608,0.00013558309183588007,7.172996606533856e-05,3.5096297597384504e-06,1.0307475732565857e-05,1.7210683741644266e-05,7.384947175905483e-05,9.397851121766852e-06,9.924870067758946e-06,4.031949875547097e-05,5.81866668105047e-05,0.14819100190453632,0.017477305614140706,6.397292334140613e-05,0.22834067492310225,0.06210485911897622,0.0026629472432516165,0.0012958714013059486,1.2476836165528077e-05,0.008563534802681972
1,238235.99999999968,False,48,fadeb_00000,2026-03-17_19-20-25,1773789625,69.338538646698,3364.824679851532,1410570,dh-node1,10.199.0.21,3364.824679851532,48,67.66102306712443,2.6005159534905674e-05,67.66031451214153,29.78697375808018,37.83521877066177,0.03048242706636225,223.47619047619042,-465.7499999999998,57.94999999999999,2.500319595669313,-57.39285714285712,0.009110730855573443,183.16371486378227,29.98537729317699,56,0.0009875036918777578,0.004772835040501345,47.0,0.0009653735419639262,1239.0,3.6470919233813337,4693.000000000001,21.0,238235.99999999968,605,183.16371486378227,0.0,14.177148867133553,71.47515401934359,7,0,7,8.836842105263157,10.067368421052633,0.09884210526315793,0.022330729166666678,161075.0000000002,160365.00000000015,-28.220238095238116,0.0012886257112676607,3560.0000000000005,3335.999999999999,0.0003327965469114021,-29.172619047619023,-28.220238095238116,158.85714285714283,169.52380952380958,321440.0000000002,6896.0,494418,9421952,4779.0451949443,7635511,359257026,208256,4779.0451949443,0,107990.54136235402,2932.385803439912,128.0,9421952,0.011908953,0.001,48.0,11.533008575439453,7.2833357,6.9409914,167.97726,0.05,208256,1.0,8.870752,-0.033091426,494418,-0.03615275,2932.389134673416,0.00010482550317463267,0.000156713642909458,4.5950776810261724e-05,0.000192217553036235,2.220657624100902e-05,2.311141641658506e-05,0.4701894646035991,2.4196579967219052e-05,0.0007440842519880657,0.00014907898382850976,0.00013174399432474762,6.894314485385109e-05,3.525995536385273e-06,9.905239385769937e-06,1.6811236781185122e-05,7.306314763554709e-05,9.142922211402963e-06,9.728450704271548e-06,3.911826492249503e-05,5.758894414169783e-05,0.1497733764755639,0.017474424146251336,6.365718493355575e-05,0.22812289593505639,0.06161059328594789,0.0026548973814425197,0.0012940278569111678,1.243781700162408e-05,0.00856261121493767
1,243282.99999999962,False,49,fadeb_00000,2026-03-17_19-21-49,1773789709,83.4393618106842,3448.264041662216,1410570,dh-node1,10.199.0.21,3448.264041662216,49,67.81867036768446,2.603627895759084e-05,67.81795800423129,29.91245602516852,37.86746340538553,0.030394731976372137,180.25,-655.8750000000002,53.17499999999997,2.5089953472571573,-35.94732142857141,0.007241281874978934,157.77118459887453,30.04008489371019,36,0.0009648402311803419,0.0047663387709331526,48.0,0.0009607592067871526,1267.0,2.5456618399059936,5047.0,28.0,243282.99999999962,855,157.77118459887453,0.0,14.266059782908048,71.02545511178957,7,0,7,8.437719298245614,10.094736842105261,0.08324561403508772,0.02233072916666667,164538.00000000023,163865.00000000015,-16.83214285714286,0.001275752607385755,3500.0,3463.0000000000005,0.00033114640876780383,-19.115178571428565,-16.83214285714286,123.67857142857139,125.0,328403.00000000023,6963.0,494418,9632640,4781.7247429948575,8307362,367564388,210688,4781.7247429948575,0,107566.10572705128,2911.9427963517346,128.0,9632640,0.010383157,0.001,49.0,11.533008575439453,5.687943,5.373968,145.45924,0.05,210688,1.0,8.805662,-0.10705316,494418,0.0065591782,2911.9459953871255,0.00010451910144388452,0.00015666069280778825,4.640708529825529e-05,0.00019118248387026826,2.231117165140523e-05,2.3037411361326228e-05,0.4705755535681373,2.3596384870745593e-05,0.0007371938464092564,0.00015024971380550814,0.00012740376778511665,6.805279237041221e-05,3.428033467800092e-06,9.892474914255238e-06,1.6661665294587787e-05,7.26274895904025e-05,9.149436856264865e-06,9.917566673236269e-06,3.8397013867426215e-05,5.6320525548108006e-05,0.14992370691064333,0.017544241312969566,6.356379300602605e-05,0.2287129605060396,0.06115720231267631,0.0026521087259185365,0.001296646118231809,1.2475298038463136e-05,0.008593293462217533
1,247513.99999999965,False,50,fadeb_00000,2026-03-17_19-22-38,1773789758,49.074881076812744,3497.338922739029,1410570,dh-node1,10.199.0.21,3497.338922739029,50,67.63112213781685,2.5918455088059828e-05,67.63041172335811,29.812693503835607,37.779780942572174,0.030303633725529477,151.10714285714283,-402.52499999999975,53.54999999999998,2.5038184327299366,-5.20982142857143,0.0075366263522743185,142.28962423370277,29.952033777530715,32,0.0009770125051435919,0.004762342668815718,49.0,0.0009553018700883575,1295.0,1.824733159022539,4230.999999999999,28.0,247513.99999999965,527,142.28962423370277,0.0,14.419456972146486,70.93745928463015,7,0,7,9.097014925373134,10.180597014925372,0.10298507462686568,0.022330729166666667,166836.00000000017,166650.00000000017,1.1124999999999974,0.001302352494946812,2785.0,2297.9999999999995,0.0003357923279264426,-6.322321428571427,1.1124999999999974,82.07142857142858,99.46428571428572,333486.00000000023,5083.000000000002,494418,9786880,4776.217495564909,5098355,372662743,154240,4776.217495564909,0,107378.7545864427,2923.3876780684745,128.0,9786880,0.013292182,0.001,50.0,11.533008575439453,4.537842,4.1999273,86.178,0.05,154240,1.0,8.672988,-0.101756334,494418,-0.057564046,2923.390320329165,0.00010416882350938958,0.00015609853098661099,4.645123934960516e-05,0.00019019687140866797,2.229307444958498e-05,2.3036324441646208e-05,0.4710590838416301,2.3946316526573653e-05,0.0007536367302477055,0.00015498293230620334,0.00012692412842193302,6.880481933795369e-05,3.45773540685782e-06,1.0033784049786801e-05,1.6844393161523825e-05,7.257882971315518e-05,9.393984110175706e-06,9.661994501338166e-06,3.909750277489506e-05,5.6936013628670964e-05,0.15159562153172196,0.01757174072917854,6.325718435665812e-05,0.22801533050121084,0.06067182130164521,0.0026464067773948837,0.00129946887622775,1.24382640030751e-05,0.008566279358068335
1,252694.99999999965,False,51,fadeb_00000,2026-03-17_19-24-03,1773789843,84.90044140815735,3582.2393641471863,1410570,dh-node1,10.199.0.21,3582.2393641471863,51,67.80363931038833,2.598246042532873e-05,67.80292517063434,29.874591328967156,37.890397645385846,0.0302977529478028,246.71428571428575,-585.2749999999997,53.24999999999996,2.5448642002786768,-97.03214285714283,0.010573857523980426,214.70349001742142,29.924009379986305,61,0.0009754780889864697,0.004797311465208902,50.0,0.0009561900814346952,1316.0,4.512090726822081,5180.999999999998,21.0,252694.99999999965,764,214.70349001742142,0.0,14.383955735124998,71.35768331288975,7,0,7,8.006896551724138,10.260344827586207,0.09767241379310344,0.022330729166666674,170951.00000000015,170791.00000000017,-49.854761904761865,0.0013014078842987875,4141.0,4114.999999999999,0.00033231566718256177,-47.17738095238096,-49.854761904761865,195.9523809523809,197.19047619047618,341742.00000000035,8256.0,494418,10035840,4780.26532060926,10077045,382739788,248960,4780.26532060926,0,107933.61903066111,2923.566585039106,128.0,10035840,0.010846652,0.001,51.0,11.533008575439453,7.8033447,7.4076724,205.55049,0.05,248960,1.0,8.907036,-0.07018983,494418,-0.07541481,2923.569976923873,0.00010552884092756814,0.0001562338403224732,4.642632443185175e-05,0.0001912415267507732,2.226047810589761e-05,2.3091658586367455e-05,0.4722575093334746,2.4882456890721725e-05,0.0007451127233558854,0.00015145079281386146,0.00013597873707691218,7.099370265291162e-05,3.4498317926488024e-06,9.815055243467837e-06,1.6663976262861618e-05,7.094534065638233e-05,9.149668089505745e-06,9.73118099341426e-06,4.0099177974943976e-05,5.753950741988564e-05,0.15201091354679871,0.017586724592362737,6.294587223520515e-05,0.22916775507490117,0.060251572548069315,0.0026459976879916014,0.0012979206564632192,1.2427351377229062e-05,0.008606421203443394
1,257060.99999999968,False,52,fadeb_00000,2026-03-17_19-25-20,1773789920,76.86187982559204,3659.1012439727783,1410570,dh-node1,10.199.0.21,3659.1012439727783,52,67.89403957721287,2.5928926099659206e-05,67.89332479069,29.992337886946352,37.86311781161091,0.030238426018638912,207.9047619047619,-591.95,44.62499999999998,2.5745080214246476,-52.51190476190479,0.009560444682823877,184.18871001777023,29.833766377391335,41,0.0009712580282153345,0.004831046925220375,51.0,0.0009579923555038274,1337.0,3.4193398032359594,4365.999999999999,21.0,257060.99999999968,772,184.18871001777023,0.0,14.681345630321573,70.1992742713382,7,0,7,7.342857142857144,10.254285714285714,0.08076190476190474,0.02233072916666667,174273.0000000001,173738.00000000017,-27.921428571428578,0.0012887531169765468,2947.000000000001,3322.0,0.0003305095915774333,-24.590476190476185,-27.921428571428578,158.19047619047618,140.33333333333331,348011.0000000004,6268.999999999998,494418,10225280,4776.122667403167,6461680,389201468,189440,4776.122667403167,0,106737.76445829637,2900.545604472871,128.0,10225280,0.011867598,0.001,52.0,11.533008575439453,5.9257665,5.479057,136.96642,0.05,189440,1.0,8.838423,0.093209684,494418,-0.14165671,2900.5488023653184,0.00010596275487180151,0.00015683960884006707,4.650397773241781e-05,0.00019168255927059193,2.2294433626972207e-05,2.3263801182433592e-05,0.47204681609964727,2.515298623650098e-05,0.0007388128668353525,0.00015169713476084423,0.0001330599843981099,6.952312773393921e-05,3.400532859773673e-06,9.805648314751795e-06,1.664992318639797e-05,7.112400672653353e-05,9.090165798132797e-06,9.608604731504493e-06,3.916498337153826e-05,5.7016686436054426e-05,0.15193365917201107,0.017574644167506443,6.263175468000503e-05,0.22950206899340128,0.05979183821246582,0.002639702120764038,0.0012986544996009333,1.2487437823714779e-05,0.008618543622630283
1,261855.99999999965,False,53,fadeb_00000,2026-03-17_19-26-43,1773790003,83.55345249176025,3742.6546964645386,1410570,dh-node1,10.199.0.21,3742.6546964645386,53,68.05051967484046,2.579910697467922e-05,68.04980650792187,30.10601435680784,37.90603425478547,0.030140517939404567,228.3333333333334,-550.6999999999998,65.49999999999991,2.5981104820567786,-67.79047619047618,0.00936992427864299,186.20283170390616,29.89116844412119,50,0.0009347159677066987,0.004836005222943083,52.0,0.0009551419663939282,1358.0,3.8282872702859887,4794.999999999999,21.0,261855.99999999965,719,186.20283170390616,0.0,14.8850353328784,69.81960559389117,7,0,7,7.391304347826085,10.394782608695657,0.08634782608695653,0.022330729166666674,177908.00000000017,177279.00000000017,-36.62738095238095,0.0012594484835701768,3541.0000000000005,3635.0,0.0003226577054431489,-31.163095238095238,-36.62738095238095,173.0952380952381,168.61904761904765,355187.00000000047,7175.999999999998,494418,10441856,4776.311440729135,8113140,397314608,216576,4776.311440729135,0,106253.63407240387,2885.060043519507,128.0,10441856,0.013761664,0.001,53.0,11.533008575439453,3.1985629,2.7975621,42.93465,0.05,216576,1.0,8.874185,0.5337214,494418,-0.11600471,2885.063102197908,0.00010574188690257958,0.00015644032992959833,4.64653984416635e-05,0.00019137441135756947,2.2274128357374775e-05,2.324732105958845e-05,0.47483778184876363,2.3979941046347755e-05,0.0007193349403010039,0.00014877079109272353,0.0001313635121680979,6.913633042429177e-05,3.2512798552589625e-06,9.461503609409674e-06,1.5749496726769883e-05,6.980227112368574e-05,8.971049941664502e-06,9.337681832235715e-06,3.798410717820111e-05,5.5849297982126265e-05,0.15412725333178975,0.01764229629628699,6.250356665377025e-05,0.23047831989454204,0.05932420478979152,0.0026356777285842115,0.00129905168631658,1.248054338922992e-05,0.00864528851545485
