num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_return_min,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/weights_seq_no,env_runners/episode_return_max,env_runners/time_between_sampling,env_runners/num_episodes,env_runners/blue_team_score_mean,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_min,env_runners/episode_len_max,env_runners/num_env_steps_sampled,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/red_team_score_mean,env_runners/connector_pipeline_timer,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/num_episodes_lifetime,env_runners/sample,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_returns_mean/shared_policy,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/agent_steps/red_robot_0,env_runners/agent_steps/red_robot_1,learners/shared_policy/total_loss,learners/shared_policy/num_trainable_parameters,learners/shared_policy/curr_kl_coeff,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/mean_kl_loss,learners/shared_policy/num_module_steps_trained,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/vf_loss,learners/shared_policy/vf_explained_var,learners/shared_policy/policy_loss,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/weights_seq_no,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/entropy,learners/shared_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping
1,816366.9999999967,False,170,b485f_00000,2026-03-16_00-26-08,1773635168,68.7331018447876,10911.87359905243,1224545,dh-node6,10.199.0.6,10911.87359905243,170,68.07839626216278,2.7781306938055363e-05,68.0776925804609,32.68347161074347,35.35807473638545,0.026846405446003384,0.004742538285127164,121.30494310333717,-1.75,0.0009387921952333372,0.008210814091732393,169.0,61.5,14.768288891858278,35.0,0.0,121.30494310333717,37,726,5099.0,145.68571428571428,816366.9999999967,34.54627180833783,0.0008817884311608931,2.0569974359324474,23.67857142857143,4452.0,2.569445147263025,75.22084686577082,7,0,7,9.96063829787234,12.299999999999995,0.07946808510638298,0.02285156250000001,0.0012187400754064136,12.0,1095844.0000000005,3061.0000000000005,3419.0,6479.999999999999,548009.0000000014,547834.9999999988,0.00032577659942443056,11.678571428571425,12.0,87.45714285714283,97.6857142857143,2.4641478,494418,1.6218292713165283,0.05,0.0072733117,196608,21.46944,3.230741,0.18404734,0.034751892,128.0,1.0,32864640,170.0,0.001,16.262817,3079.3338575016123,0,1236718503,4910.174186043601,32864640,4910.174186043601,196608,494418,7832064,115938.13697191795,3079.3341136677495,0.00010477530987879495,2.206005342735301e-05,0.00015561068124469866,2.328195489028572e-05,0.00017150324874536804,4.9000557079499845e-05,0.5745509927282976,6.431323406860688e-05,3.4707360924749103e-06,0.00012048689307120925,1.0149938191564136e-05,2.324311905798836e-05,0.0007061177807654065,0.00013714709984299274,6.937361874571268e-05,1.712180086984446e-05,3.882323583717479e-05,8.969546345658657e-06,5.597976462472472e-05,9.225315524918199e-06,1.220826331762123e-05,0.002424372213496931,0.031960945835958834,5.152681086499072e-05,0.24502099568231453,0.022616570683620593,0.0014641309929764126,0.26018337834425015,0.010227690083693976
1,820694.9999999969,False,171,b485f_00000,2026-03-16_00-27-10,1773635230,61.66621232032776,10973.539811372757,1224545,dh-node6,10.199.0.6,10973.539811372757,171,68.01414766470124,2.7730303511883788e-05,68.01344460394681,32.66471280763595,35.312660392689594,0.026781650800649873,0.0047499198265810024,136.12807442179863,-9.0,0.0009160187557911313,0.007949517486631048,170.0,66.0,14.61135878006047,28.0,0.0,136.12807442179863,33,823,4328.0,154.57142857142858,820694.9999999969,34.628209220488564,0.0008814393598129829,2.1523211803453575,23.65178571428572,4480.0,2.5411149912110575,74.81968529423027,7,0,7,10.545238095238094,12.299999999999997,0.08035714285714285,0.022851562500000006,0.0011880897415460676,10.910714285714285,1101743.0000000002,2927.9999999999995,2970.999999999999,5899.0,550937.0000000013,550805.9999999987,0.00031477315700788474,12.741071428571425,10.910714285714285,104.57142857142861,106.10714285714288,1.9989817,494418,1.6218292713165283,0.05,0.0055257403,178688,11.554656,2.7025297,0.25736403,0.110245384,128.0,1.0,33043328,171.0,0.001,16.455105,3069.652408728301,0,1242760391,4904.352444183165,33043328,4904.352444183165,178688,494418,6041888,115019.86492276877,3069.6524702015477,0.00010542207966735501,2.2020817766386138e-05,0.00015527366650564973,2.3247650243876118e-05,0.00017141645262483345,4.893128835688258e-05,0.5730326989702527,6.264390968796016e-05,3.3248345927086346e-06,0.00011914257803464893,9.87514055596336e-06,2.264119741502919e-05,0.0006892800255935397,0.00013301674189468844,6.792544407744529e-05,1.6594034194402576e-05,3.8071209537755353e-05,8.538544868163517e-06,5.410172885408261e-05,9.003009484633524e-06,1.2236531072584503e-05,0.0024201741410879054,0.03177872689755723,5.149504119925887e-05,0.24489308696612927,0.02257135602866406,0.001464142122905413,0.25902220125120023,0.010231383682428449
1,825162.999999997,False,172,b485f_00000,2026-03-16_00-27-56,1773635276,45.83863639831543,11019.378447771072,1224545,dh-node6,10.199.0.6,11019.378447771072,172,67.79223019469403,2.7669770462619575e-05,67.79152671733559,32.532678087909815,35.22280536481244,0.0267435175921923,0.00472466118444821,117.27762644331075,-0.75,0.0009344708552226426,0.006851573338704341,171.0,54.75,14.49393394329944,28.0,0.0,117.27762644331075,43,589,4468.0,159.57142857142858,825162.999999997,34.57040126493224,0.0008778112654699898,1.8439175314020495,24.58035714285715,4508.0,2.5129539056323824,75.51484271324976,7,0,7,11.548387096774198,12.299999999999995,0.09258064516129035,0.02285156250000001,0.0012237498706724453,14.160714285714283,1107144.0,2935.999999999999,2465.0,5400.999999999999,553873.0000000014,553270.9999999986,0.00032632852388756335,10.41964285714286,14.160714285714283,104.85714285714288,88.03571428571428,3.1371315,494418,1.6218292713165283,0.05,0.009804122,163712,29.784477,4.2187905,0.12673879,-0.27760682,128.0,1.0,33207040,172.0,0.001,16.399069,3094.6365702791204,0,1248474963,4899.988919741334,33207040,4899.988919741334,163712,494418,5714572,115498.52595471723,3094.637249140902,0.00010528035173504518,2.18666415783772e-05,0.00015471076415307923,2.3149686373807815e-05,0.0001712356910776251,4.898812534550694e-05,0.5735459955385163,6.44539117573155e-05,3.422683818545051e-06,0.00012020473853745243,1.0192360398636485e-05,2.3673280925301574e-05,0.0007080098218050021,0.00013791313886354675,7.052320315992728e-05,1.6904252648912753e-05,3.8486557317317354e-05,9.097268396612426e-06,5.5172675265860094e-05,9.239338669052786e-06,1.2243815177470877e-05,0.0024155259804640593,0.031587395459923104,5.204621066302517e-05,0.24459739058526442,0.022582890728905267,0.001465411381616493,0.26002509484969005,0.010220288835877937
1,830241.9999999977,False,173,b485f_00000,2026-03-16_00-28-59,1773635339,62.74434518814087,11082.122792959213,1224545,dh-node6,10.199.0.6,11082.122792959213,173,67.74158305064856,2.7677102860186734e-05,67.74087582970222,32.47743672119216,35.22734261456419,0.026776504275408092,0.004722680587439169,153.09629361422384,-6.0,0.0009216755926917733,0.00799874445202985,172.0,50.25,14.339892275983974,28.0,0.0,153.09629361422384,45,521,5078.999999999999,181.3928571428572,830241.9999999977,34.46679472097858,0.0008783140676812085,2.406881292558474,21.08928571428572,4536.0,2.4977922817538913,76.4928769387755,7,0,7,10.295348837209303,12.299999999999997,0.09093023255813953,0.02285156250000001,0.0012032793424491344,11.66964285714286,1114016.9999999995,3667.0000000000005,3206.0,6872.999999999998,557540.0000000015,556476.9999999988,0.00031940876644881075,9.41964285714286,11.66964285714286,130.96428571428575,114.5,2.409942,494418,1.6218292713165283,0.05,0.006141039,207872,23.77749,3.3201494,0.10216427,-0.09178733,128.0,1.0,33414912,173.0,0.001,16.567596,3105.457015954964,0,1256723259,4901.77903054392,33414912,4901.77903054392,207872,494418,8248296,116292.74226658954,3105.4589440827212,0.0001055638407337012,2.1865184998570497e-05,0.00015446178264519867,2.317249366777933e-05,0.00017201389896355314,4.894349080646089e-05,0.572719415022012,6.356531295230543e-05,3.4354301126686145e-06,0.00012221922450717437,9.874828461007333e-06,2.352177088691069e-05,0.0006956583612682942,0.00013399673975432488,6.854390837977957e-05,1.6621823100883562e-05,3.8384755217107544e-05,8.839905881161023e-06,5.472794596980874e-05,9.153248669983507e-06,1.2269296661915908e-05,0.0024139425106915074,0.0314311461945825,5.259869735493217e-05,0.24487753474808824,0.022601102753191212,0.0014660821365278034,0.25904593504116163,0.010232249235900109
1,836280.9999999974,False,174,b485f_00000,2026-03-16_00-30-15,1773635415,76.3947582244873,11158.5175511837,1224545,dh-node6,10.199.0.6,11158.5175511837,174,67.82795648857379,2.7744723278145486e-05,67.82724644742399,32.511009130351134,35.28015074961934,0.02674597053146947,0.0047430565677294674,137.79223549532972,-7.75,0.0009486976771770565,0.007247624939213502,173.0,62.0,14.200486792532363,35.0,0.0,137.79223549532972,38,828,6039.000000000001,172.54285714285712,836280.9999999974,34.51454201719205,0.0008778750441997293,2.203916692633981,26.364285714285707,4571.0,2.481761088366883,76.88435598638547,7,0,7,10.697115384615387,12.3,0.08182692307692307,0.0228515625,0.0012278633078637996,11.13571428571429,1121740.999999999,3597.0000000000005,4127.0,7724.0,561137.0000000015,560603.9999999988,0.0003299755990613771,15.228571428571428,11.13571428571429,102.77142857142854,117.91428571428565,2.7375457,494418,1.6218292713165283,0.05,0.008993317,233856,17.662487,3.5278132,0.21877557,0.026625725,128.0,1.0,33648768,174.0,0.001,16.62958,3103.128822614933,0,1267756512,4913.1512402384815,33648768,4913.1512402384815,233856,494418,11033253,117693.66418187229,3103.126794550521,0.00010550212616055206,2.1921446252026548e-05,0.00015440425934767254,2.311280720261305e-05,0.00017190021990524715,4.883028811975607e-05,0.5710331599113425,6.43741628014768e-05,3.4618659425725525e-06,0.00012258066464708686,1.013723254248657e-05,2.414751971550454e-05,0.0007102363776981189,0.00013814848473487793,7.034976567980291e-05,1.6997890324873925e-05,3.899765195415087e-05,9.072169606971131e-06,5.612049633816571e-05,9.38572000223182e-06,1.2237752235674367e-05,0.0024098483651098126,0.03126198436173411,5.23896394535245e-05,0.24462390367068843,0.022632586785291064,0.0014703172448418001,0.2577552784215413,0.010229987894274489
1,840770.999999997,False,175,b485f_00000,2026-03-16_00-31-00,1773635460,45.234190225601196,11203.751741409302,1224545,dh-node6,10.199.0.6,11203.751741409302,175,67.6018881094493,2.7760705520641693e-05,67.60117688719974,32.36755081910811,35.19754461134301,0.026732424927204082,0.004775941061648009,117.11152956922108,-9.0,0.0009653018984669245,0.007777367060521664,174.0,66.75,14.147927117010614,35.0,0.0,117.11152956922108,33,445,4490.000000000001,128.28571428571425,840770.999999997,34.5718812763651,0.0008783432008070127,1.6096386420673559,25.71428571428572,4606.0,2.4627497026789436,76.85969910203738,7,0,7,10.717741935483868,12.299999999999995,0.0985483870967742,0.02285156250000001,0.001254058099619536,13.26428571428571,1126998.9999999993,2641.0000000000005,2617.0000000000005,5258.000000000001,563778.0000000015,563220.9999999992,0.0003355211296458631,12.449999999999996,13.26428571428571,75.45714285714283,74.77142857142857,3.550386,494418,1.6218292713165283,0.05,0.009709848,159872,22.1257,4.35535,0.17258096,0.01704067,128.0,1.0,33808640,175.0,0.001,16.755049,3124.475702640648,0,1273364522,4908.919727836096,33808640,4908.919727836096,159872,494418,5608010,118000.38347197525,3124.4737170994654,0.00010561831715090511,2.1981308750195808e-05,0.00015453106963159212,2.308567115808028e-05,0.00017237314905043483,4.872550983465174e-05,0.5692354202417766,6.605120811731523e-05,3.559429144741131e-06,0.00012412763563981203,1.0431087829425216e-05,2.4419279384889248e-05,0.0007251316783787121,0.00014146902483547411,7.123283290560568e-05,1.738876587290223e-05,4.0103718710613876e-05,9.412285926038036e-06,5.705036868465397e-05,9.634450060380668e-06,1.2229624710158575e-05,0.0024061337805588393,0.031074049188125483,5.242779390446325e-05,0.24434695366411624,0.02260904533696357,0.0014737082916607505,0.256459532757284,0.010218292125486998
1,845624.999999997,False,176,b485f_00000,2026-03-16_00-31-59,1773635519,58.152456283569336,11261.904197692871,1224545,dh-node6,10.199.0.6,11261.904197692871,176,67.50726728716322,2.780257936143137e-05,67.50655392053714,32.316221750686054,35.15427342601984,0.026718358657570915,0.004812454685335759,123.62000178612685,-10.75,0.0009225677089762175,0.006770599888226517,175.0,58.25,13.896378538090806,28.0,0.0,123.62000178612685,42,448,4854.000000000001,173.3571428571428,845624.999999997,34.593623973217206,0.0008920608759068841,2.1464341694289546,22.79464285714285,4634.0,2.4350571405409007,77.46922671807893,7,0,7,11.08125,12.299999999999999,0.081,0.022851562500000002,0.0012053529535326834,12.758928571428575,1133034.9999999993,3161.000000000001,2875.0000000000005,6036.0,566939.0000000013,566095.9999999993,0.0003213869404402508,10.035714285714286,12.758928571428575,112.89285714285712,102.67857142857139,2.8768635,494418,1.6218292713165283,0.05,0.009087134,182784,27.742409,3.9326358,0.14685422,-0.22515717,128.0,1.0,33991424,176.0,0.001,16.907066,3124.887880128695,0,1280296034,4908.370530557735,33991424,4908.370530557735,182784,494418,6931512,118040.29456845384,3124.88605933611,0.0001063014029651244,2.2001962082750826e-05,0.0001546610638795236,2.3105865739038218e-05,0.00017849259784256946,5.449653269865282e-05,0.5668875060106197,6.33659804186848e-05,3.459038304628564e-06,0.00011924283951760772,1.0040738267661763e-05,2.4405283036018692e-05,0.0006955357235214621,0.00013645788408571697,6.809909433728692e-05,1.680970982888139e-05,3.811884353210872e-05,9.019863294137893e-06,5.4394765137895426e-05,9.257305314493822e-06,1.2247238725135037e-05,0.0024078203826975184,0.0308926224049929,5.4188785985784334e-05,0.24365741622773013,0.022554481842759867,0.001471943798792009,0.2550489981310851,0.010202943253084452
1,851623.9999999969,False,177,b485f_00000,2026-03-16_00-33-28,1773635608,88.77166271209717,11350.675860404968,1224545,dh-node6,10.199.0.6,11350.675860404968,177,67.71976817826267,2.78359831801556e-05,67.71905386143223,32.391530709549706,35.291385467449,0.02679504100016665,0.004814671378006308,234.14135448470284,-7.75,0.0009121416161426106,0.00857983352048334,176.0,50.0,13.912298568682953,21.0,0.0,234.14135448470284,46,848,5999.000000000002,285.66666666666663,851623.9999999969,34.392439931144,0.0008918164280557608,4.752706654879843,16.25,4655.0,2.4699773409411114,77.83233288451524,7,0,7,10.58099173553719,12.3,0.08429752066115703,0.0228515625,0.0011846324292425993,7.583333333333331,1142449.999999999,4474.000000000001,4941.000000000001,9415.0,571413.0000000014,571036.9999999993,0.0003130397634482098,8.666666666666668,7.583333333333331,213.0476190476191,235.28571428571425,0.19432455,494418,1.6218292713165283,0.05,0.006744556,283776,4.002756,1.0575831,0.31610405,-0.014170505,128.0,1.0,34275200,177.0,0.001,17.200531,3128.428741375071,0,1293595817,4919.276825252157,34275200,4919.276825252157,283776,494418,13299783,119627.24317525476,3128.431085371691,0.0001062608850631569,2.20037881469328e-05,0.00015457175569475376,2.3181873058266812e-05,0.00017836129383766908,5.423106268827214e-05,0.5713184488910131,6.378885293285152e-05,3.237015767296115e-06,0.0001232496943813501,9.65429006508069e-06,2.3526080891068974e-05,0.0006817059473408617,0.00013181714578213227,6.686635987928861e-05,1.6290287259548178e-05,3.799962952144643e-05,8.730614161613128e-06,5.419610188839715e-05,9.02529123793443e-06,1.2332516464603162e-05,0.0024026765395758595,0.030758521381753997,5.479871830500149e-05,0.24503812217728724,0.02262575716337903,0.0014700901607489368,0.25810563966912914,0.010264322811037339
1,856679.9999999966,False,178,b485f_00000,2026-03-16_00-34-12,1773635652,44.654563188552856,11395.330423593521,1224545,dh-node6,10.199.0.6,11395.330423593521,178,67.48899126707954,2.775590192448968e-05,67.48827696500923,32.20820403899455,35.24392470705576,0.026798245681633227,0.004803808447770882,144.05689421032648,-7.75,0.0009145772653188064,0.006062453278982256,177.0,66.0,14.140756964799508,28.0,0.0,144.05689421032648,44,422,5056.0,180.57142857142856,856679.9999999966,34.26708315469956,0.000891106820365163,1.819050831379303,23.00892857142857,4683.0,2.4899435178226215,77.95258595086125,7,0,7,11.89672131147541,12.299999999999995,0.10278688524590164,0.02285156250000001,0.001194322635603147,12.23214285714286,1148264.9999999986,3017.0,2798.0000000000005,5815.0,574430.0000000016,573834.9999999993,0.0003165376080920002,10.776785714285715,12.23214285714286,107.75,99.9285714285714,2.948083,494418,1.6218292713165283,0.05,0.010142753,176256,13.938415,3.7644076,0.13343024,0.013939571,128.0,1.0,34451456,178.0,0.001,16.934288,3169.1631519373805,0,1300557929,4920.644056999636,34451456,4920.644056999636,176256,494418,6962112,121433.40396178645,3169.161189317222,0.00010600016052510536,2.1928485157691203e-05,0.00015454311271766543,2.3118678077394674e-05,0.00017847663944486336,5.388580890772067e-05,0.5688571862416494,6.24817293369262e-05,3.3603955819491076e-06,0.00011838915871974081,9.877276700418045e-06,2.3281889294068048e-05,0.0006907941111965624,0.00013472089449387799,6.710374192204829e-05,1.6185438342063336e-05,3.748757018646816e-05,8.798742669630637e-06,5.3771347362719356e-05,8.973519459508062e-06,1.2305653035622929e-05,0.0023947558642228414,0.030564992957252696,5.472821089273109e-05,0.24434857515489075,0.022636678282476765,0.0014712978692171597,0.25654781465398824,0.010240725742443986
1,862099.9999999963,False,179,b485f_00000,2026-03-16_00-35-32,1773635732,79.64356422424316,11474.973987817764,1224545,dh-node6,10.199.0.6,11474.973987817764,179,67.61041027116936,2.7689143113396126e-05,67.6096965769687,32.28832407490651,35.28522754952451,0.0267958034143923,0.004784523534946369,152.2042854600714,0.0,0.0009577542926039069,0.008378645961070763,178.0,60.0,14.059958751379108,28.0,0.0,152.2042854600714,37,751,5420.0,193.57142857142856,862099.9999999963,34.39507522417119,0.0008885102818153957,2.9066820640748907,28.196428571428566,4711.0,2.4908571306019587,77.88000043386072,7,0,7,11.098165137614677,12.299999999999999,0.07761467889908258,0.022851562500000002,0.0012365131246779644,12.0625,1155796.9999999986,3623.000000000001,3908.999999999999,7532.0,578053.0000000019,577743.9999999991,0.0003306141116917477,16.133928571428577,12.0625,129.39285714285714,139.60714285714286,1.690332,494418,1.6218292713165283,0.05,0.0053830897,227712,10.980235,2.449489,0.11831504,0.09290392,128.0,1.0,34679168,179.0,0.001,17.215824,3153.601867285714,0,1310200109,4925.637616429639,34679168,4925.637616429639,227712,494418,9642180,121412.32897794174,3153.597639250024,0.00010569606813852345,2.1810440393548458e-05,0.000154531895330301,2.2993999520523285e-05,0.0001783409915662549,5.3505130886198855e-05,0.5713716946594513,6.582934158320646e-05,3.5082202172446956e-06,0.0001252343249696899,1.020017649136219e-05,2.4692416645502364e-05,0.000712860166440821,0.00013925964556162196,7.08574300050392e-05,1.7298744620117572e-05,3.985772535401328e-05,9.141871206317477e-06,5.658713011338684e-05,9.451071190535171e-06,1.2312697612327609e-05,0.0023910802457374307,0.03040102202732394,5.5202889999687274e-05,0.24493499450229791,0.022669280260842768,0.0014715086805290926,0.25858800726736836,0.01026281377523933
1,866717.9999999964,False,180,b485f_00000,2026-03-16_00-36-30,1773635790,58.13480091094971,11533.108788728714,1224545,dh-node6,10.199.0.6,11533.108788728714,180,67.51551640463684,2.7609112319777946e-05,67.514803520571,32.20833663476845,35.27030433477944,0.026800947951039177,0.004780567428057778,147.108228106294,-12.0,0.000922216196490514,0.008898938412004972,179.0,52.5,14.081399130851823,28.0,0.0,147.108228106294,33,521,4618.0,164.92857142857142,866717.9999999964,34.36886836756013,0.000884193959107424,2.3523552218518615,24.44642857142857,4739.0,2.487789665302168,77.60800419980676,7,0,7,10.934177215189875,12.299999999999995,0.08949367088607595,0.02285156250000001,0.0012032072706583314,12.285714285714285,1162189.9999999981,3166.999999999999,3226.0,6393.0,581220.0000000021,580969.9999999992,0.00031884752008994044,12.160714285714285,12.285714285714285,113.10714285714288,115.21428571428574,2.0573323,494418,1.6218292713165283,0.05,0.010895712,193536,17.56754,2.8603172,0.113661885,0.046603404,128.0,1.0,34872704,180.0,0.001,17.345188,3162.301622722627,0,1317182525,4922.561240265342,34872704,4922.561240265342,193536,494418,6982416,121344.49047962586,3162.299162326501,0.00010526139547966175,2.168594539133842e-05,0.00015373777174640556,2.3115147108988438e-05,0.0001772527373623144,5.3106491815086306e-05,0.5705511418330056,6.4451732490928e-05,3.360195225714341e-06,0.00012458210718171642,9.89223817368874e-06,2.3899108231109993e-05,0.0006914307393564011,0.0001348637684941124,6.813440783178395e-05,1.6649785461312127e-05,3.8641432254859e-05,8.677794789134509e-06,5.536389130132391e-05,9.129439783309504e-06,1.2347308740666957e-05,0.002393549693044827,0.030224496116537745,5.536875015157481e-05,0.24517492745606606,0.022810606127776266,0.0014823830342074013,0.25753821090507456,0.010273668885765436
1,871484.9999999957,False,181,b485f_00000,2026-03-16_00-37-22,1773635842,52.18080163002014,11585.289590358734,1224545,dh-node6,10.199.0.6,11585.289590358734,181,67.36204579478178,2.7968429992950196e-05,67.36133129317567,32.09913645084954,35.226062097061956,0.02674140673177232,0.004815444793128471,110.85757680232521,0.0,0.0009379740918513354,0.008114275265229858,180.0,73.25,13.95360020911743,35.0,0.0,110.85757680232521,32,366,4766.999999999999,136.20000000000002,871484.9999999957,34.34035380113327,0.0008860000846367307,1.640287361832868,24.328571428571426,4774.0,2.46547331655866,78.03733659037842,7,0,7,11.853521126760562,12.299999999999995,0.09267605633802817,0.02285156250000001,0.0012157260192650994,12.442857142857147,1167997.9999999977,2894.0,2913.9999999999995,5808.0,584114.0000000021,583883.9999999991,0.0003248968889899358,11.88571428571429,12.442857142857147,82.6857142857143,83.25714285714284,2.7636538,494418,1.6218292713165283,0.05,0.0074055023,176384,24.126925,3.5945215,0.128012,0.025388382,128.0,1.0,35049088,181.0,0.001,17.365335,3172.6329393340543,0,1323751451,4921.005627862689,35049088,4921.005627862689,176384,494418,6568926,121550.52793160401,3172.629942763498,0.00010507771775268159,2.1698966241374175e-05,0.00015619528486500886,2.3082363092910763e-05,0.00017705234103491127,5.2760086869412586e-05,0.5699331233952041,6.390603742883684e-05,3.438137903783003e-06,0.00012134407897995614,1.0119940110303079e-05,2.3719340932780614e-05,0.000702940515413061,0.00013676952012676787,6.934699999959269e-05,1.687112905400748e-05,3.8675732830183857e-05,8.96101678820857e-06,5.57118780477605e-05,9.336954243680327e-06,1.2307724534168778e-05,0.002385143487818676,0.030035385586093772,5.512645035288175e-05,0.24440093022322898,0.022826632605290248,0.0014845394332766017,0.25790687780700844,0.010241531747289085
1,876488.9999999959,False,182,b485f_00000,2026-03-16_00-38-45,1773635925,82.16496658325195,11667.454556941986,1224545,dh-node6,10.199.0.6,11667.454556941986,182,67.5099321715952,2.7880125497184866e-05,67.50921846946439,32.237689690670905,35.23537930287161,0.026730658963410273,0.004825771116432588,152.63126007452775,0.0,0.0009474109191193608,0.009009802252401956,181.0,63.0,13.80574205455093,28.0,0.0,152.63126007452775,47,739,5003.999999999998,178.71428571428575,876488.9999999959,34.38079921630164,0.0008861649953209426,2.7728531212113534,25.1875,4802.0,2.453655262299897,77.39031037933778,7,0,7,10.683185840707965,12.3,0.06999999999999999,0.0228515625,0.0012418229536100146,12.66964285714286,1175110.9999999981,3631.0,3481.999999999999,7113.000000000002,587745.0000000023,587365.9999999992,0.00032976383426746013,12.51785714285714,12.66964285714286,129.6785714285714,124.35714285714288,1.5754385,494418,1.6218292713165283,0.05,0.007364815,215168,15.266277,2.3458583,0.15609461,0.0944647,128.0,1.0,35264256,182.0,0.001,17.536577,3144.8983041330753,0,1332163175,4921.835571584062,35264256,4921.835571584062,215168,494418,8411724,120590.26092165057,3144.89544450687,0.00010494264519254013,2.189982745290742e-05,0.00015625640929319107,2.310115148711293e-05,0.00017698676932525716,5.2440511437650605e-05,0.5694173443831128,6.631116224770335e-05,3.533549436046029e-06,0.00012576414225350327,1.0180199455375287e-05,2.420030618911212e-05,0.0007163707789816631,0.00013938227350540584,7.050436878527843e-05,1.720425039574577e-05,3.932979140524847e-05,9.149190897901063e-06,5.638009877970618e-05,9.541672900258064e-06,1.229604743858972e-05,0.0023827456225836885,0.02990435217900023,5.509881498201118e-05,0.24480213695125164,0.022850028558716554,0.001485260518358537,0.25707840172774715,0.010262801359965658
