num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_mean,env_runners/red_team_score_mean,env_runners/connector_pipeline_timer,env_runners/sample,env_runners/episode_return_min,env_runners/env_step_timer,env_runners/episode_duration_sec_mean,env_runners/time_between_sampling,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/num_episodes,env_runners/blue_team_score_mean,env_runners/rlmodule_inference_timer,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_reset_timer,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_len_max,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/module_episode_returns_mean/shared_policy,env_runners/agent_steps/red_robot_0,env_runners/agent_steps/red_robot_1,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/num_module_steps_sampled_lifetime/shared_policy,learners/shared_policy/mean_kl_loss,learners/shared_policy/vf_explained_var,learners/shared_policy/num_trainable_parameters,learners/shared_policy/entropy,learners/shared_policy/curr_kl_coeff,learners/shared_policy/vf_loss,learners/shared_policy/num_module_steps_trained,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/policy_loss,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/total_loss,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/weights_seq_no,learners/shared_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor
1,638942.9999999991,False,133,fadff_00000,2026-03-17_20-54-14,1773795254,55.01821708679199,8987.014341592789,3397281,dh-node10,10.199.0.10,8987.014341592789,133,69.15884965024556,2.493381037932746e-05,69.15812748363962,36.64802647292227,32.47480311117049,0.026983153890901404,638942.9999999991,-19.35982142857142,37.91153277002821,0.0007899888806090843,3.136152929259997,-596.875,0.019829339931085415,3.393310987390578,11.006312246513797,148.57142857142858,47,28.0,0.0,0.0007788689434902726,132.0,141.41997707236598,0.00947794211962937,4039.0,66.99999999999997,141.41997707236598,781,4160.0,75.5823944647507,7,0,7,4.129333333333332,7.100000000000001,0.0704,0.024934895833333335,0.0003118122540890777,6046.0,3094.0,2952.0000000000005,-7.66696428571429,110.5,105.42857142857139,0.0006358701729690651,450342.99999999895,436900.9999999982,-7.66696428571429,-11.692857142857125,887244.0000000014,0.002974384,0.13624543,499283,1.8920562,0.0003707885916810483,8.309026,183168,1.0,-0.033793233,0.001,0.05,8.180632,206.84308,26600832,128.0,133.0,3167.857263374791,26600832,499283,5952960,4928.57222089732,1001314271,4928.57222089732,183168,0,115950.1743411517,3167.863646045332,2.035940986633574e-05,0.00017177577561556078,0.00014102286908565506,9.315044231400969e-05,3.9474840909928254e-05,2.079707418373384e-05,0.3673439939553956,8.798221251169866e-06,6.73008692174713e-05,5.424291041756762e-05,3.5881789001536846e-05,1.567461181357747e-05,8.926919565486285e-06,1.6244222988959636e-05,3.542882478290247e-05,4.705481102832862e-05,3.2256247325299936e-06,9.124862227060785e-05,7.76696082788739e-06,0.00028838788932312315,0.1461336259100817,0.05005327105981102,0.007105566836853267,0.019626442251060524,1.1466201249914164e-05,0.0017118018380852266,4.8144673435526994e-05,0.13978537554706574,0.002341781797642961
1,643576.9999999991,False,134,fadff_00000,2026-03-17_20-55-26,1773795326,71.54321622848511,9058.557557821274,3397281,dh-node10,10.199.0.10,9058.557557821274,134,69.18258119805199,2.485136528090528e-05,69.18186098611044,36.700946634156146,32.44573790855965,0.026870088639974855,643576.9999999991,-31.512499999999985,38.09081760508763,0.0007926700471215989,3.14471260785837,-623.075,0.019472544300365855,3.7792545792513654,10.978183515211054,165.5,41,28.0,0.0,0.0007865035844387991,133.0,140.21893571423252,0.009512016403097068,4067.0,68.49999999999997,140.21893571423252,815,4634.0,75.14824286111305,7,0,7,4.671134020618558,7.451546391752577,0.05917525773195875,0.024934895833333335,0.0003160954081013978,6806.0,3509.999999999999,3296.0,-14.382142857142835,125.35714285714288,117.71428571428574,0.0006383743307706943,453638.9999999992,440410.99999999837,-14.382142857142835,-17.130357142857147,894050.0000000012,0.0022025788,0.11720681,499283,1.8098215,0.00018539429584052414,8.617431,205952,1.0,-0.03271728,0.001,0.05,8.494224,191.07141,26806784,128.0,134.0,3153.2953864379924,26806784,499283,7456106,4925.626498688347,1008770377,4925.626498688347,205952,0,115359.79027516257,3153.3001587937097,2.044739251040867e-05,0.00017203315264623296,0.00014222989272594122,9.353180090753437e-05,3.956951664572533e-05,2.0855293209614672e-05,0.3659161991663839,8.993076647670698e-06,6.847413121348327e-05,5.4534469162764245e-05,3.6453585498478915e-05,1.613031906602032e-05,9.477577451172771e-06,1.6191036167342624e-05,3.518789749624365e-05,4.700332034464431e-05,3.283813995985763e-06,9.047163286796456e-05,7.758868282184007e-06,0.0002918647213499945,0.14541270860666458,0.049683418440892003,0.007089281541292714,0.019656481055795726,1.1425039215003676e-05,0.0017115641531279889,4.7996640182884066e-05,0.13944317596717462,0.0023344724701932075
1,647867.9999999988,False,135,fadff_00000,2026-03-17_20-56-16,1773795376,50.28913903236389,9108.846696853638,3397281,dh-node10,10.199.0.10,9108.846696853638,135,68.99347719108519,2.475763743999732e-05,68.99275854631443,36.613103452278885,32.34448572964702,0.0268402548203757,647867.9999999988,6.425714285714294,38.165437549660425,0.0007903057238466205,3.1490849053586123,-404.5249999999995,0.01748330899167546,2.6242866226604997,11.036438485235186,122.59999999999995,37,35.0,0.0,0.0007617629412548382,134.0,104.65339757992724,0.009502424015159229,4102.0,66.57499999999999,104.65339757992724,529,4291.0,75.11880901015631,7,0,7,5.2376811594202906,7.415942028985505,0.06681159420289856,0.02493489583333333,0.00030756612378298083,5418.000000000001,2620.9999999999995,2796.9999999999995,4.034285714285721,74.88571428571429,79.91428571428568,0.0006243393815202823,456435.9999999986,443031.9999999985,4.034285714285721,2.3914285714285763,899468.0000000014,0.0043806974,0.22468698,499283,1.7780721,9.269714792026207e-05,7.2165275,164736,1.0,0.12205986,0.001,0.05,7.249685,129.58475,26971520,128.0,135.0,3159.375542062531,26971520,499283,5522517,4919.280233701464,1014292894,4919.280233701464,164736,0,115081.10511612044,3159.37959611189,2.0419484532195672e-05,0.00017148526995029855,0.00014202817041608965,9.313276950696978e-05,3.942417248972268e-05,2.08181160009346e-05,0.36483507854195285,8.82154165841428e-06,6.626466830924037e-05,5.336151787437119e-05,3.556612329660794e-05,1.540926246529974e-05,8.848641608132604e-06,1.574566879277543e-05,3.416402199428636e-05,4.54359873962487e-05,3.1754417980262363e-06,9.007810420232271e-05,7.6131146444925626e-06,0.00028383009121865215,0.1448490991279292,0.049325739048315054,0.007080230183961985,0.019670901898340167,1.1424968970501497e-05,0.0017172843548617655,4.808135328449608e-05,0.1392766907124534,0.0023304919162213896
1,652771.9999999994,False,136,fadff_00000,2026-03-17_20-57-18,1773795438,62.0819833278656,9170.928680181503,3397281,dh-node10,10.199.0.10,9170.928680181503,136,68.92418140030058,2.4813150684280206e-05,68.92345964020876,36.57334437820979,32.31494042066506,0.02681056760789868,652771.9999999994,-13.269285714285703,38.25567915453832,0.0007900525320804341,3.1279793900833237,-606.45,0.01828168491488291,2.9960109974656794,10.851624568375245,140.1142857142857,35,35.0,0.0,0.0007738557992398742,135.0,112.53364384925241,0.009550610964599911,4137.0,59.249999999999986,112.53364384925241,788,4904.000000000001,75.8025795731044,7,0,7,5.092941176470589,7.399999999999999,0.07105882352941177,0.024934895833333335,0.00031151283368099003,6803.0,3390.9999999999995,3412.0000000000005,-6.567142857142851,96.8857142857143,97.48571428571428,0.0006333843614597202,459847.9999999987,446422.99999999895,-6.567142857142851,-6.702142857142855,906271.0000000012,0.0040193447,0.15803432,499283,1.8346264,4.6348573960131034e-05,7.861082,206208,1.0,0.025964256,0.001,0.05,7.7953153,163.02776,27177728,128.0,136.0,3166.9073470442454,27177728,499283,7900344,4919.127431364449,1022193238,4919.127431364449,206208,0,115667.78149763393,3166.9122190183475,2.0410512330406092e-05,0.00017150020071542596,0.0001419444018436642,9.310657967095945e-05,3.93945514458351e-05,2.0833175329775694e-05,0.368618231812391,8.90009194045462e-06,6.751287470386499e-05,5.388385130908149e-05,3.5902293596152235e-05,1.5571852156669533e-05,8.863053642307133e-06,1.5917646986856996e-05,3.4522814864908e-05,4.659575690721097e-05,3.3913838055429814e-06,9.048773527186689e-05,7.67851630888097e-06,0.00028852436296715505,0.14885340681612091,0.04896863520678782,0.0070904403918856055,0.0196969853557724,1.1484243302898836e-05,0.0017197002052895501,4.871745628893597e-05,0.1393713995134559,0.002331937453273127
1,656950.9999999997,False,137,fadff_00000,2026-03-17_20-58-13,1773795493,54.885308265686035,9225.81398844719,3397281,dh-node10,10.199.0.10,9225.81398844719,137,68.78363875392914,2.4830744134426693e-05,68.78291441433454,36.52541878623398,32.22228397000475,0.026810292609150188,656950.9999999997,-4.1635714285714105,38.16570389540993,0.0007876216949255449,3.11307744697924,-549.7999999999996,0.01818202853530228,2.5215844505599567,10.807169132604491,119.40000000000005,28,35.0,0.0,0.0007488459110596158,136.0,101.54344609485493,0.009513004028759398,4172.0,64.65,101.54344609485493,718,4179.0,75.42259770771965,7,0,7,4.926666666666667,7.399999999999999,0.06346666666666666,0.024934895833333335,0.00030060047451743835,5576.0,2805.0000000000005,2771.000000000001,-0.3157142857142762,80.14285714285712,79.17142857142858,0.0006078834150808435,462618.99999999825,449227.9999999986,-0.3157142857142762,-3.8478571428571358,911847.0000000007,0.0028833179,0.11977297,499283,1.8061967,2.3174286980065517e-05,8.430759,169472,1.0,0.09833892,0.001,0.05,8.438787,160.60188,27347200,128.0,137.0,3162.832574289841,27347200,499283,5532996,4911.726157050804,1027726234,4911.726157050804,169472,0,114921.08328144276,3162.83605145538,2.0348227664518913e-05,0.00017164883568335202,0.0001414010675326247,9.269457040386664e-05,3.9370443943877994e-05,2.0840151478584437e-05,0.36751807069408954,8.459698311106571e-06,6.559828172506667e-05,5.2613033841782884e-05,3.486998278236367e-05,1.5303883732218933e-05,8.578499517103496e-06,1.5175977288809021e-05,3.3576731448056175e-05,4.481869307438052e-05,3.112346391487036e-06,8.70255901387685e-05,7.3396149286142335e-06,0.0002769412360023797,0.1482731396871825,0.04861436736664707,0.007083431533866618,0.019723712702632196,1.1475273620152136e-05,0.0017240072552200112,4.861339058034043e-05,0.13918880507325823,0.002326129029305734
1,661765.9999999997,False,138,fadff_00000,2026-03-17_20-59-17,1773795557,64.12502884864807,9289.939017295837,3397281,dh-node10,10.199.0.10,9289.939017295837,138,68.73694226811729,2.483311147726593e-05,68.73621684578305,36.510419774498594,32.190634374995604,0.026747512187102265,661765.9999999997,-19.109285714285708,38.12144406446165,0.0007922742036160533,3.0998182240347085,-607.0750000000003,0.019616545012463675,2.9824665739067973,10.702060838700314,137.5714285714286,42,35.0,0.0,0.000775514863475047,137.0,119.26676162466104,0.009508992187371224,4207.0,61.649999999999935,119.26676162466104,794,4815.0,75.79033762571669,7,0,7,4.997727272727274,7.4,0.06579545454545455,0.024934895833333335,0.00031400796123947657,6916.000000000001,3594.0,3321.9999999999995,-6.962857142857134,102.6857142857143,94.91428571428568,0.0006315760568245311,465940.9999999978,452821.99999999866,-6.962857142857134,-12.146428571428574,918763.0000000007,0.0032639469,0.103058815,499283,1.8943117,1.1587143490032759e-05,8.496855,209664,1.0,0.15817116,0.001,0.05,8.560311,213.46094,27556864,128.0,138.0,3168.0260725521584,27556864,499283,7886970,4910.758895480296,1035613204,4910.758895480296,209664,0,115319.26843900903,3168.0278813775662,2.0265908774368525e-05,0.00017078934850792922,0.00014071251990801698,9.220314515647553e-05,3.9599351909242325e-05,2.0794863614071946e-05,0.36709692230842295,8.860515627350697e-06,6.73668314231766e-05,5.418674431863601e-05,3.674658618633464e-05,1.595479210914425e-05,8.974043237708502e-06,1.6060661490521554e-05,3.488275943164376e-05,4.643689417365764e-05,3.2621344723587733e-06,8.949207322665918e-05,7.715274706205027e-06,0.000286987382160424,0.14790856631784038,0.04829837435295899,0.007091271363570848,0.0197956758931675,1.1616969868096733e-05,0.0017299602812724901,4.884094778991636e-05,0.13936174357807574,0.002325554905941922
1,666348.9999999995,False,139,fadff_00000,2026-03-17_21-00-19,1773795619,61.36845326423645,9351.307470560074,3397281,dh-node10,10.199.0.10,9351.307470560074,139,68.66311007365533,2.4786840108281843e-05,68.66238387523414,36.46857773087829,32.15867914638448,0.026720473559581674,666348.9999999995,-26.053571428571423,38.2768544247666,0.0007928891398876741,3.112045706662412,-626.6500000000001,0.01924061288232293,3.729143580953989,10.712801811942352,163.67857142857142,40,28.0,0.0,0.0007774145072045184,138.0,153.6890787396358,0.00952255079369354,4235.0,59.17499999999997,153.6890787396358,816,4583.0,75.72905762452638,7,0,7,5.171084337349398,7.3999999999999995,0.06530120481927712,0.024934895833333335,0.00031436651909396134,6749.000000000002,3375.9999999999995,3373.0,-12.956250000000006,120.57142857142861,120.46428571428574,0.0006368506429410308,469313.9999999977,456197.9999999986,-12.956250000000006,-13.09732142857141,925512.0000000009,0.006059244,-0.005328059,499283,1.8395445,1.1587143490032759e-05,8.468832,204160,1.0,0.05906786,0.001,0.05,8.435923,292.1397,27761024,128.0,139.0,3175.87970086807,27761024,499283,7309885,4907.481306525493,1042923089,4907.481306525493,204160,0,115505.99579448492,3175.8863153667567,2.023513318781317e-05,0.0001700440703085473,0.0001408279176305916,9.213297526130279e-05,3.9495879054354746e-05,2.0767925492997136e-05,0.3687795226599928,8.929766697722071e-06,6.746110698399623e-05,5.382037335076745e-05,3.704022140101864e-05,1.5602241014791282e-05,9.247644920907347e-06,1.623785984172499e-05,3.5095838887890883e-05,4.7031590562566444e-05,3.2823081085093934e-06,9.10285515667781e-05,7.768248108481708e-06,0.00028880691730936314,0.15040797878569875,0.04798422225587182,0.007068916505123985,0.019734861002707927,1.1587189651437098e-05,0.0017252783857122675,4.867738362604308e-05,0.13894540475484904,0.0023291752029704353
1,671129.9999999988,False,140,fadff_00000,2026-03-17_21-01-06,1773795666,46.696057081222534,9398.003527641296,3397281,dh-node10,10.199.0.10,9398.003527641296,140,68.44331450171718,2.486493460831444e-05,68.44258877515632,36.337666253973396,32.06976236998005,0.026732322571639818,671129.9999999988,15.241071428571423,38.416547272724145,0.0007918915534929797,3.0974633291330504,-355.9499999999998,0.018069583489493488,2.399454612639688,10.600572327349324,113.8333333333333,40,42.0,0.0,0.0007885879200551984,139.0,85.81999123718296,0.009559727407677483,4277.0,65.09999999999994,85.81999123718296,465,4780.999999999999,76.49880224537763,7,0,7,5.740625,7.3999999999999995,0.07984375,0.024934895833333335,0.0003132389358760341,5555.0,2683.0,2872.0,8.561309523809525,63.880952380952394,68.38095238095238,0.000641115991546341,472185.99999999756,458880.9999999987,8.561309523809525,6.679761904761901,931067.0000000009,0.0054416307,0.09778631,499283,1.7930189,1.1587143490032759e-05,7.4817557,169216,1.0,-0.04083754,0.001,0.05,7.351267,120.510506,27930240,128.0,140.0,3198.104034333474,27930240,499283,6320482,4906.216493460239,1049243571,4906.216493460239,169216,0,116491.98961605212,3198.1055714541076,2.0251090338432237e-05,0.00017003893219231681,0.0001408308072361309,9.194186619106705e-05,3.9472753321177564e-05,2.0744520588878937e-05,0.36779112516123996,8.978683119602266e-06,6.802606158826644e-05,5.3631091910457356e-05,3.5741042469182876e-05,1.567402663673981e-05,9.000007678359402e-06,1.600444081906788e-05,3.463527351396644e-05,4.587903009492751e-05,3.2821656592298887e-06,9.18584078063883e-05,7.839113609745888e-06,0.00029167076636920275,0.1498799740808591,0.04765229536682255,0.007061687846571559,0.019742835157494747,1.1582145141301969e-05,0.001731887576332913,4.850748298256981e-05,0.1388032818348249,0.002336104644969585
1,676075.9999999985,False,141,fadff_00000,2026-03-17_21-02-02,1773795722,56.406360149383545,9454.40988779068,3397281,dh-node10,10.199.0.10,9454.40988779068,141,68.32281254837538,2.4763955769662328e-05,68.32208877110025,36.27097487972136,32.01592172246897,0.02674268207498884,676075.9999999985,-10.532857142857129,38.34763412393617,0.0007906664681108448,3.0876705933313224,-492.5999999999998,0.01744624881424978,2.926719315562929,10.394080572296701,141.31428571428572,33,35.0,0.0,0.0007626672492552587,140.0,115.29945630349059,0.009602879441903469,4312.0,51.3,115.29945630349059,644,4946.0,77.3235639663496,7,0,7,5.241558441558442,7.399999999999998,0.06987012987012987,0.02493489583333333,0.0003082204472052465,6545.999999999999,3419.0,3127.0,-1.9457142857142748,97.6857142857143,89.34285714285714,0.0006281400571516835,475312.99999999756,462299.9999999987,-1.9457142857142748,-8.587142857142855,937613.0000000012,0.0040947474,-0.03126514,499283,1.7702273,5.793571745016379e-06,7.7418175,198528,1.0,-0.13948078,0.001,0.05,7.5138254,156.7177,28128768,128.0,141.0,3213.5747908665367,28128768,499283,7671246,4906.614328525637,1056914817,4906.614328525637,198528,0,117444.03268753811,3213.5768110475783,2.016985813327676e-05,0.00016951860403573082,0.00014039310069501187,9.171141050776505e-05,4.0422919406461303e-05,2.0665162717294804e-05,0.3670415486449615,8.850173597676424e-06,6.653349694286728e-05,5.284688084973289e-05,3.557049712527497e-05,1.536663416645668e-05,9.034156373451736e-06,1.5788915207574065e-05,3.4552556309102954e-05,4.637806335179714e-05,3.1743919144130223e-06,8.900045256182205e-05,7.705371934416776e-06,0.00028594000915251185,0.1494571455783656,0.047340164444883544,0.007063046817674687,0.0197724401528112,1.163552637524509e-05,0.0017357127032455939,4.874675359837705e-05,0.1387510195415149,0.002338813478051749
1,680364.9999999985,False,142,fadff_00000,2026-03-17_21-02-57,1773795777,54.62254285812378,9509.032430648804,3397281,dh-node10,10.199.0.10,9509.032430648804,142,68.18563980575432,2.4710664606836462e-05,68.1849162430739,36.18594275876329,31.9637941154575,0.026732647742658957,680364.9999999985,-29.58660714285714,38.29457052807057,0.0007892031035379428,3.0715606361202332,-645.9750000000004,0.0181244450650547,3.183950558703925,10.305728584075835,153.17857142857142,35,28.0,0.0,0.0007640590874060982,141.0,129.31342564772913,0.009598169091752361,4340.0,50.249999999999986,129.31342564772913,843,4289.0,77.38961761118756,7,0,7,5.056,7.399999999999999,0.06693333333333333,0.024934895833333335,0.0003072959963504646,6225.0,3112.000000000001,3113.0000000000005,-14.714285714285715,111.14285714285712,111.17857142857139,0.0006291871489538192,478425.99999999744,465411.99999999866,-14.714285714285715,-14.87232142857144,943838.0000000014,0.0021452904,-0.016637087,499283,1.9034216,2.8967858725081896e-06,8.651437,188544,1.0,0.2510732,0.001,0.05,8.807339,208.81087,28317312,128.0,142.0,3225.383920141017,28317312,499283,6317697,4900.43818524038,1063232514,4900.43818524038,188544,0,117351.523446792,3225.3868044931096,2.011575641919714e-05,0.00016897769064821725,0.00014026891578296623,9.16325034961884e-05,4.030846006346425e-05,2.063058150734951e-05,0.36619342847407554,8.73167684622238e-06,6.623928592989821e-05,5.351586027505248e-05,3.5624853269877257e-05,1.5338276422764044e-05,8.898482971022654e-06,1.5804134097207886e-05,3.472692107655456e-05,4.621288050581613e-05,3.158797073981994e-06,8.972578959489523e-05,7.5487979518560635e-06,0.0002861518029439918,0.14896747963700102,0.04701837049267638,0.007061728206721451,0.01979907176928989,1.1622100882439141e-05,0.0017356715078313517,4.857038505521784e-05,0.13869043528691138,0.00233816198205564
1,685484.9999999991,False,143,fadff_00000,2026-03-17_21-04-08,1773795848,71.25667190551758,9580.289102554321,3397281,dh-node10,10.199.0.10,9580.289102554321,143,68.21620204102366,2.4739788236399046e-05,68.21547553543387,36.225025252350186,31.955278666184174,0.026719853811037343,685484.9999999991,-11.392142857142858,38.35692545926654,0.0007902253188033483,3.0744152767478097,-635.4250000000002,0.017353097241696362,3.0591876970870144,10.286172597223413,146.28571428571425,37,35.0,0.0,0.0007556274634214269,142.0,129.59095081156931,0.009642299720889133,4375.0,66.77499999999992,129.59095081156931,828,5120.000000000001,77.34171228305192,7,0,7,4.794845360824742,7.4,0.06216494845360825,0.024934895833333335,0.0003065707335947189,7074.000000000001,3627.0,3447.0000000000005,-5.142142857142863,103.6285714285714,98.48571428571428,0.000621772272114884,481872.9999999971,469038.9999999986,-5.142142857142863,-6.2499999999999964,950912.0000000014,0.003036815,0.07550311,499283,1.8051474,1.4483929362540948e-06,7.517259,214400,1.0,0.0025456161,0.001,0.05,7.4295473,152.0763,28531712,128.0,143.0,3214.464960780146,28531712,499283,8576000,4902.6338033879765,1071808514,4902.6338033879765,214400,0,117497.96150073348,3214.4688417218713,2.0160972024616962e-05,0.0001692620507795435,0.00014059451422432633,9.179185382544543e-05,4.0333463901667306e-05,2.0665204682414084e-05,0.36538715529097404,8.772622858080859e-06,6.606018284494006e-05,5.28959690231739e-05,3.5409687938110556e-05,1.5273594302234426e-05,8.793833383616498e-06,1.571579826359422e-05,3.445493136382465e-05,4.5570938553310597e-05,3.1414748253965257e-06,8.9290269593649e-05,7.4527414889878915e-06,0.0002814975963549399,0.14827395223928164,0.04668244625010619,0.007069870378844968,0.01980736400998532,1.1624604875426731e-05,0.0017394027298100565,4.844480501781797e-05,0.1389018486316865,0.0023320736068353797
1,690170.999999999,False,144,fadff_00000,2026-03-17_21-05-09,1773795909,61.105037212371826,9641.394139766693,3397281,dh-node10,10.199.0.10,9641.394139766693,144,68.14495294483608,2.4706594546196614e-05,68.1442272611146,36.211251884154514,31.89783045277215,0.026687716955687685,690170.999999999,-5.985714285714279,38.21455681193561,0.0007896143801124082,3.069027509867555,-554.1749999999997,0.016547505692201786,2.7793062365480825,10.339542839627114,133.8857142857143,33,35.0,0.0,0.0007624999664034101,143.0,128.97255035146517,0.00964325851674894,4410.0,74.42499999999995,128.97255035146517,718,4685.999999999999,77.02209246528228,7,0,7,4.903614457831326,7.3999999999999995,0.06397590361445783,0.024934895833333335,0.0003053194259734227,6105.0,2810.0,3295.0000000000005,-6.229285714285707,80.28571428571429,94.14285714285712,0.0006260076850555539,485167.999999997,471848.9999999985,-6.229285714285707,0.24357142857143496,957017.0000000016,0.007361911,-0.019314885,499283,1.7056706,1.4483929362540948e-06,8.08888,185344,1.0,-0.024321634,0.001,0.05,7.9792743,182.01414,28717056,128.0,144.0,3205.3036635600315,28717056,499283,6785328,4900.467465354096,1078593842,4900.467465354096,185344,0,117171.64225924759,3205.3060334143615,2.0147469639822547e-05,0.00016906367468599398,0.00014077930741274598,9.170946873533857e-05,4.0264315849440473e-05,2.0680028192273753e-05,0.36378191646413754,8.873615065534806e-06,6.600441245240272e-05,5.2904778959102584e-05,3.4875425288162096e-05,1.5279881055801738e-05,8.76676201076511e-06,1.5762422408887395e-05,3.429934816250264e-05,4.5475361033511e-05,3.6186845054849206e-06,8.985751612197777e-05,7.509257153092545e-06,0.00028527141350310505,0.14743273113835995,0.04633115622728808,0.007042747252494396,0.019845064961450595,1.1580927481686502e-05,0.0017434934202386634,4.820045192737566e-05,0.13848504132003653,0.002323677277772336
