iteration,steps,env_steps,internal_ticks,score_red
683,81,81,600,78.0
684,175,175,600,42.0
685,221,221,600,69.0
686,119,119,601,84.0
687,81,81,600,78.0
688,94,94,600,75.0
689,88,88,600,66.0
690,93,93,600,69.0
691,95,95,600,69.0
692,69,69,600,72.0
693,68,68,600,84.0
694,86,86,600,87.0
695,77,77,600,81.0
696,69,69,600,90.0
697,115,115,600,78.0
698,77,77,600,75.0
699,90,90,600,78.0
700,94,94,600,54.0
701,117,117,600,81.0
702,71,71,600,69.0
703,97,97,601,81.0
704,76,76,600,75.0
705,88,88,600,81.0
706,64,64,600,63.0
707,106,106,600,69.0
708,100,100,600,75.0
709,106,106,600,75.0
710,74,74,600,60.0
711,103,103,600,63.0
712,68,68,600,81.0
713,83,83,601,57.0
714,77,77,600,81.0
715,86,86,600,72.0
716,70,70,600,77.0
717,90,90,600,60.0
718,97,97,600,63.0
719,101,101,600,60.0
720,84,84,600,63.0
721,94,94,600,75.0
722,122,122,600,60.0
723,114,114,600,81.0
724,163,163,601,75.0
725,117,117,600,72.0
726,65,65,600,84.0
727,141,141,600,57.0
728,92,92,601,54.0
729,87,87,600,75.0
730,64,64,600,78.0
731,99,99,600,81.0
732,109,109,600,66.0
733,74,74,600,81.0
734,101,101,601,75.0
735,74,74,600,75.0
736,68,68,600,72.0
737,95,95,601,57.0
738,96,96,600,60.0
739,72,72,600,72.0
740,82,82,600,60.0
741,69,69,600,81.0
742,82,82,600,60.0
743,78,78,600,57.0
744,75,75,600,75.0
745,85,85,600,75.0
746,76,76,600,81.0
747,104,104,600,90.0
748,74,74,600,78.0
749,71,71,600,75.0
750,87,87,600,75.0
751,102,102,600,78.0
752,350,350,600,39.0
753,70,70,600,84.0
754,88,88,600,63.0
755,92,92,600,87.0
756,94,94,600,81.0
757,61,61,600,93.0
758,60,60,600,72.0
759,83,83,600,66.0
760,68,68,600,75.0
761,109,109,600,69.0
762,91,91,600,66.0
763,94,94,600,87.0
764,139,139,600,80.0
765,110,110,600,72.0
766,194,194,600,66.0
767,101,101,600,69.0
768,71,71,600,72.0
769,124,124,600,69.0
770,102,102,600,42.0
771,85,85,600,69.0
772,128,128,600,36.0
773,82,82,600,90.0
774,69,69,600,72.0
775,80,80,600,57.0
776,72,72,601,69.0
777,68,68,600,60.0
778,66,66,600,57.0
779,98,98,600,72.0
780,63,63,600,69.0
781,88,88,600,87.0
782,83,83,600,81.0
783,69,69,600,84.0
784,59,59,600,81.0
785,113,113,600,69.0
786,236,236,600,45.0
787,76,76,600,84.0
788,73,73,600,51.0
789,129,129,600,72.0
790,103,103,600,66.0
791,58,58,600,60.0
792,82,82,600,87.0
793,88,88,600,63.0
794,72,72,600,74.0
795,67,67,600,87.0
796,71,71,600,66.0
797,74,74,600,75.0
798,84,84,600,71.0
799,97,97,600,69.0
800,74,74,600,72.0
801,104,104,600,63.0
802,238,238,600,48.0
803,70,70,600,81.0
804,104,104,600,66.0
805,127,127,600,72.0
806,103,103,600,78.0
807,75,75,600,69.0
808,71,71,600,69.0
809,73,73,600,54.0
810,98,98,600,51.0
811,97,97,600,63.0
812,71,71,600,72.0
813,78,78,600,69.0
814,118,118,600,72.0
815,122,122,600,60.0
816,67,67,600,72.0
817,73,73,600,68.0
818,82,82,600,78.0
819,121,121,600,72.0
820,67,67,600,75.0
821,69,69,601,84.0
822,69,69,600,66.0
823,109,109,600,78.0
824,94,94,600,60.0
825,73,73,600,72.0
826,114,114,600,66.0
827,86,86,600,63.0
828,73,73,600,75.0
829,75,75,600,78.0
830,66,66,600,69.0
831,79,79,601,78.0
832,70,70,600,81.0
833,81,81,601,69.0
834,78,78,601,60.0
835,56,56,600,78.0
836,110,110,600,87.0
837,68,68,601,60.0
838,75,75,600,75.0
839,91,91,600,66.0
840,78,78,600,69.0
841,79,79,600,84.0
842,160,160,600,57.0
843,62,62,600,75.0
844,75,75,600,81.0
845,150,150,600,66.0
846,70,70,600,81.0
847,82,82,600,54.0
848,128,128,600,66.0
849,70,70,600,69.0
850,91,91,600,66.0
851,107,107,601,81.0
852,96,96,600,75.0
853,95,95,601,75.0
854,73,73,600,45.0
855,82,82,600,63.0
856,252,252,600,51.0
857,98,98,600,75.0
858,76,76,600,72.0
859,117,117,600,72.0
860,96,96,600,60.0
861,131,131,600,63.0
862,67,67,600,84.0
863,96,96,601,69.0
864,73,73,600,69.0
865,81,81,600,63.0
866,71,71,600,51.0
867,116,116,600,78.0
868,85,85,600,69.0
869,65,65,600,78.0
870,85,85,600,95.0
871,137,137,600,42.0
872,135,135,600,81.0
873,65,65,600,48.0
874,75,75,600,84.0
875,69,69,600,81.0
876,86,86,600,69.0
877,488,488,600,24.0
878,98,98,600,72.0
879,111,111,600,63.0
880,117,117,600,57.0
881,91,91,600,69.0
882,519,519,600,12.0
883,98,98,600,66.0
884,74,74,600,69.0
885,268,268,600,39.0
886,226,226,600,45.0
887,89,89,600,72.0
888,65,65,600,72.0
889,83,83,600,57.0
890,74,74,600,66.0
891,88,88,600,48.0
892,123,123,600,51.0
893,107,107,600,78.0
894,87,87,600,63.0
895,67,67,600,84.0
896,108,108,600,66.0
897,105,105,600,69.0
898,218,218,600,60.0
899,67,67,600,84.0
900,133,133,600,72.0
901,84,84,600,63.0
902,164,164,600,81.0
903,449,449,600,33.0
904,79,79,600,69.0
905,75,75,601,90.0
906,80,80,600,87.0
907,80,80,600,69.0
908,72,72,600,81.0
909,85,85,600,54.0
910,98,98,600,78.0
911,67,67,601,75.0
912,86,86,600,63.0
913,96,96,600,87.0
914,68,68,600,54.0
915,78,78,601,93.0
916,64,64,600,66.0
917,82,82,600,78.0
918,64,64,600,72.0
