num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/env_step_timer,env_runners/episode_duration_sec_mean,env_runners/connector_pipeline_timer,env_runners/red_team_score_mean,env_runners/num_episodes,env_runners/time_between_sampling,env_runners/blue_team_score_mean,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/episode_len_min,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/env_reset_timer,env_runners/sample,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/shared_policy,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/agent_steps/red_robot_1,env_runners/agent_steps/red_robot_0,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/module_episode_returns_mean/shared_policy,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/shared_policy/curr_kl_coeff,learners/shared_policy/mean_kl_loss,learners/shared_policy/policy_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/num_module_steps_trained,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_trainable_parameters,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/vf_explained_var,learners/shared_policy/total_loss,learners/shared_policy/entropy,learners/shared_policy/vf_loss,learners/shared_policy/weights_seq_no,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping
1,754691.0000000028,False,158,6fde9_00000,2026-03-18_20-42-57,1773880977,72.26739001274109,10753.321155071259,2335544,dh-node7,10.199.0.7,10753.321155071259,158,62.41714965370122,3.081285201360428e-05,62.416390606435876,33.42029703151606,28.959828418291977,0.025822028924571055,161.05385828030376,190.53571428571425,825,4991.0,0.019446479333628596,4.408179518766701,0.0008269217473995057,38.41180459013533,28.0,10.388367963438,0.0,28.955357142857153,157.0,42,0.0008333029274533616,5335.000000000002,0.0,57.0,0.00970292198588,3.3214500715921966,754691.0000000028,161.05385828030376,77.7356653290446,7,0,7,7.638383838383839,11.700000000000001,0.06898989898989899,0.021809895833333343,0.0006586684627482211,8300.0,14.071428571428577,14.883928571428577,0.0003238289181587409,534265.999999997,516118.00000000093,145.21428571428575,151.21428571428575,4066.0000000000005,4234.0,1050383.9999999988,14.071428571428577,1172146883,10451265,0,31473792,250752,4623.380749151431,4623.380749151431,499283,122594.8244124829,3291.9027155322365,0.0003707885916810483,0.0064813364,0.0027092525,31473792,250752,19.580936,499283,128.0,1.0,0.05,0.120996535,1.808816,1.8053225,1.8963704,158.0,0.001,3291.9032394410497,2.0288932344129153e-05,0.0001452826927894602,0.0001736693363328738,0.00010104833762331377,2.196425237352677e-05,4.7023186687073596e-05,0.31015410671554045,3.183594207579513e-06,5.002672697994086e-05,7.926118141320359e-06,9.262053666698318e-05,3.598244428352097e-05,0.0003052935929856878,1.678706290514179e-05,3.8603862158937385e-05,9.432087119334488e-06,1.7067364888107547e-05,8.93632980575364e-06,5.644350296771955e-05,7.128015554865777e-05,0.0020956419835753155,0.11830833848778288,0.031591988673125175,4.8520155004377467e-05,0.129262372141543,0.02013865840582177,0.0018538718055921563,1.1999878042778333e-05,0.006328655070770443
1,759374.000000003,False,159,6fde9_00000,2026-03-18_20-44-05,1773881045,67.85111331939697,10821.172268390656,2335544,dh-node7,10.199.0.7,10821.172268390656,159,62.471372484833154,3.069103224621362e-05,62.470615104961595,33.47601479827139,28.958316122380108,0.025855395754316064,160.54683084316653,167.25,888,5019.0,0.018285130693342377,3.490956266385702,0.0008228405692179636,38.496585693683684,28.0,10.545889043464216,0.0,32.91964285714285,158.0,35,0.000820369158179733,4683.0,-1.5,56.25,0.009671358401167101,3.3547688274115295,759374.000000003,160.54683084316653,77.11740463854754,7,0,7,6.592391304347827,11.700000000000003,0.06445652173913043,0.021809895833333336,0.0006508315512929794,6751.999999999999,15.875,17.044642857142858,0.0003202659230193877,537557.9999999967,519578.0000000007,123.57142857142861,117.57142857142861,3459.9999999999995,3291.9999999999995,1057135.9999999986,15.875,1179620951,7474068,0,31678080,204288,4623.9769416599165,4623.9769416599165,499283,121969.41004628208,3277.7573502279142,0.00018539429584052414,0.0043040765,0.015947752,31678080,204288,20.884518,499283,128.0,1.0,0.05,0.19503152,2.6459372,1.7879612,2.7193859,159.0,0.001,3277.756398692152,2.018597882451496e-05,0.0001448073240387556,0.0001728048832257168,0.00010050555000344292,2.1845243493147098e-05,4.672768466690955e-05,0.3091898687376423,3.1690923829649136e-06,4.849574461712091e-05,7.992087090992889e-06,9.228262809058858e-05,3.5297819852861996e-05,0.0003012582214295198,1.646449873458179e-05,3.792010698061767e-05,9.280242003380113e-06,1.6925020517003726e-05,8.939954097431737e-06,5.5439123535620226e-05,7.060007066237634e-05,0.0020942017635667562,0.11811994311228263,0.03140770994709067,4.837175229360476e-05,0.12875783037901756,0.020070938231874443,0.0018468770077998827,1.1971430599741687e-05,0.006319747700136477
1,763657.000000003,False,160,6fde9_00000,2026-03-18_20-44-55,1773881095,49.73157024383545,10870.903838634491,2335544,dh-node7,10.199.0.7,10870.903838634491,160,62.34385422337491,3.06018022774228e-05,62.34309683538171,33.40480527353888,28.901968892175603,0.025893015777232475,110.23933125444758,122.3714285714286,505,5054.0,0.01856572471033299,2.5447444809467674,0.0008203900647208988,38.64210408840008,35.0,10.55486666663635,0.0,27.192857142857136,159.0,30,0.0008415209352725217,4283.0,-10.75,58.25,0.0096814098067213,3.33158123937329,763657.000000003,110.23933125444758,77.13719730331009,7,0,7,6.927941176470588,11.700000000000003,0.06102941176470589,0.021809895833333332,0.0006681007550505946,5394.000000000001,14.664285714285713,12.528571428571432,0.00032740923241590366,540415.9999999969,522114.00000000105,72.45714285714283,81.65714285714286,2536.0000000000005,2858.0,1062529.9999999995,14.664285714285713,1185107474,5486523,0,31842048,163968,4620.567172243317,4620.567172243317,499283,121382.59846247235,3278.5854097229803,0.00018539429584052414,0.006302511,0.034569725,31842048,163968,42.73097,499283,128.0,1.0,0.05,0.052417517,3.66913,1.7572647,3.7224228,160.0,0.001,3278.59169460761,2.0217971773966844e-05,0.0001442519159084766,0.00017237907532670886,0.00010036772997036438,2.209762615506593e-05,4.64534655695037e-05,0.3081052882801461,3.5093273946081888e-06,4.919237167205122e-05,7.987513641254958e-06,9.417119073078492e-05,3.569684968825127e-05,0.0003122465566681896,1.6544403683937514e-05,3.86624301888131e-05,9.554187062021941e-06,1.7330281021941305e-05,9.185619544685701e-06,5.6322494151234126e-05,7.281763283817176e-05,0.002093988585958093,0.11786388405969088,0.03120650464770343,4.940130589756486e-05,0.12813498731608916,0.020067976210936308,0.0018581644363590715,1.2156377519271796e-05,0.0063029540526091145
1,767843.0000000033,False,161,6fde9_00000,2026-03-18_20-45-35,1773881135,39.973329067230225,10910.877167701721,2335544,dh-node7,10.199.0.7,10910.877167701721,161,62.119931458231726,3.060663411868442e-05,62.119172245248286,33.268716165874345,28.814084428745446,0.025927848519861057,90.08770583916366,119.59999999999995,312,5089.0,0.01735303517213943,2.5914843837797106,0.0008253780249133908,38.69098130116,35.0,10.379597015099307,0.0,33.6857142857143,160.0,22,0.0008435303824028921,4186.0,-4.5,63.75,0.00967846506992073,3.294679864125779,767843.0000000033,90.08770583916366,78.10336459326219,7,0,7,8.63272727272727,11.700000000000006,0.07218181818181818,0.021809895833333325,0.0006666036765324235,4751.999999999999,14.87142857142857,18.81428571428571,0.0003376839747478476,542786.9999999965,524495.0000000015,68.02857142857144,67.74285714285715,2381.0,2371.0000000000005,1067281.9999999995,14.87142857142857,1189841840,4734366,0,31986816,144768,4616.221500520884,4616.221500520884,499283,121203.82167368427,3294.7723171479643,0.00018539429584052414,0.009426322,-0.13604324,31986816,144768,62.29101,499283,128.0,1.0,0.05,0.07504994,4.8171773,1.6772641,5.0370817,161.0,0.001,3294.777036156228,2.0136292763476302e-05,0.00014357122861418327,0.00017639777057363958,0.00010126117793986043,2.2529268607931576e-05,4.629405230993113e-05,0.30719935107720103,3.3772037645998765e-06,4.802367430730679e-05,7.979725953511429e-06,9.447934540674075e-05,3.582421470129274e-05,0.00031087051679674254,1.6365286062643717e-05,3.888084025333414e-05,9.521364933062768e-06,1.779978882745508e-05,9.08706760069315e-06,5.731690507314188e-05,7.36629416131359e-05,0.002093725700382707,0.11767600623931479,0.031012425142227358,4.9234531651631854e-05,0.12764943673415527,0.020037728649947947,0.0018599150236474724,1.214727560157677e-05,0.006294202271128386
1,772780.0000000038,False,162,6fde9_00000,2026-03-18_20-46-36,1773881196,60.28218984603882,10971.15935754776,2335544,dh-node7,10.199.0.7,10971.15935754776,162,62.10143650314961,3.0610628345651436e-05,62.10067542651504,33.26687479409702,28.797456403236858,0.025909955164874154,119.42519755309068,141.05714285714288,723,5124.0,0.019335859616749905,3.2034287663908416,0.0008211705498791276,38.83661941959584,35.0,10.195604187016004,0.0,29.75714285714286,161.0,34,0.0008416986386105134,4937.0,0.0,57.0,0.009671610328940122,3.282715921945285,772780.0000000038,119.42519755309068,78.82908989897878,7,0,7,7.64390243902439,11.700000000000003,0.065,0.021809895833333336,0.0006638134965900884,6557.000000000002,14.76428571428571,14.992857142857138,0.000330558348073799,546153.9999999963,527685.0000000013,91.14285714285712,96.20000000000002,3190.0000000000005,3366.9999999999995,1073839.000000001,14.76428571428571,1197513938,7672098,0,32185728,198912,4619.429285515675,4619.429285515675,499283,121500.04019004517,3294.8368459923577,0.00018539429584052414,0.0063192705,-0.20591399,32185728,198912,37.030388,499283,128.0,1.0,0.05,0.20574301,3.4660468,1.8003533,3.7619772,162.0,0.001,3294.8364736605536,2.0019503099479556e-05,0.00014300560602509388,0.00017527587558487787,0.00010060761225013156,2.2411239458692285e-05,4.6068173630381306e-05,0.31003064349682785,3.293978303135367e-06,4.922329288209666e-05,8.238489531419017e-06,9.325790809054684e-05,3.592242026143621e-05,0.00030789072338109836,1.6536349887506262e-05,3.894076303018499e-05,9.725835619005434e-06,1.7834601700441407e-05,9.121668068969627e-06,5.681465978480475e-05,7.214367330074856e-05,0.0020959194437225903,0.11798110490630648,0.030866317359721174,4.916449688488136e-05,0.13027640012669323,0.020060623035596727,0.0018657374540124812,1.2145363709383701e-05,0.006308918488169156
1,777604.0000000044,False,163,6fde9_00000,2026-03-18_20-47-39,1773881259,63.953319787979126,11035.11267733574,2335544,dh-node7,10.199.0.7,11035.11267733574,163,62.11976358885916,3.050121273334084e-05,62.11900213004998,33.31049293464415,28.77214063190604,0.025923011801955564,119.06238406758514,137.82857142857145,582,5159.0,0.019131353303174968,3.1101433998505987,0.0008203079976745934,39.03386974644304,35.0,10.16794865337792,0.0,32.6857142857143,162.0,32,0.0008342910406014315,4823.999999999999,0.0,55.5,0.009710480172747385,3.276765834831613,777604.0000000044,119.06238406758514,78.60566785506404,7,0,7,7.071264367816093,11.700000000000005,0.060344827586206906,0.021809895833333332,0.0006613206892709866,6287.999999999998,15.62142857142857,17.064285714285713,0.00032716148708015195,549156.999999996,530970.0000000012,93.85714285714288,85.79999999999998,3284.9999999999995,3003.0000000000005,1080127.0000000012,15.62142857142857,1204706522,7192584,0,32376576,190848,4621.474992660517,4621.474992660517,499283,121046.97405487324,3279.26423446576,0.00018539429584052414,0.006578676,0.030438056,32376576,190848,24.946274,499283,128.0,1.0,0.05,0.1826427,3.0926423,1.6348147,3.1439438,163.0,0.001,3279.2694000624583,2.001134252295074e-05,0.00014330858746940687,0.00017473718143010394,0.00010064047512801156,2.2328831082167285e-05,4.591389099107873e-05,0.30916651548374063,3.257876284213412e-06,4.8872348842813565e-05,8.010915726110238e-06,9.308546591119673e-05,3.608523459757737e-05,0.00030619363367476757,1.6722352403602532e-05,3.853003205322021e-05,9.477415892773342e-06,1.735665245032488e-05,9.177787947749923e-06,5.62767767315165e-05,7.190975852596649e-05,0.002096850958462024,0.11781004222746616,0.030682179786236934,4.896182268448424e-05,0.1297409263567324,0.020095714604603004,0.0018671522695633703,1.2142609462731042e-05,0.00629913613293742
1,782582.0000000044,False,164,6fde9_00000,2026-03-18_20-48-39,1773881319,59.107014417648315,11094.219691753387,2335544,dh-node7,10.199.0.7,11094.219691753387,164,62.08949855329181,3.052773048781261e-05,62.088735136248125,33.317955363648096,28.734359035566385,0.02597122272341255,126.81489485265313,142.22857142857146,658,5194.0,0.018124657502269926,3.1396419230249837,0.0008282803165197942,39.04668886270568,35.0,10.085567399830543,0.0,26.199999999999996,163.0,32,0.0008264801119456843,4978.000000000001,-6.0,51.75,0.00982898859686563,3.267305830735398,782582.0000000044,126.81489485265313,78.79375828325077,7,0,7,7.246913580246914,11.700000000000003,0.0771604938271605,0.021809895833333336,0.0006532698029173802,6964.000000000001,12.307142857142853,13.89285714285714,0.0003210785743161996,552685.9999999963,534405.0000000014,98.14285714285712,100.82857142857142,3435.0000000000005,3528.999999999999,1087091.0000000014,12.307142857142853,1212915244,8208722,0,32587648,211072,4625.040242733912,4625.040242733912,499283,121930.76209320167,3293.652319437473,0.00018539429584052414,0.005553778,0.121723056,32587648,211072,19.256584,499283,128.0,1.0,0.05,0.13662791,2.4202793,1.8172357,2.389417,164.0,0.001,3293.6557889753126,2.0145732756099356e-05,0.00014510832853034339,0.00017537833202457907,0.00010363321814499678,2.2448109766516388e-05,4.5919262864819936e-05,0.30826780179998237,3.185384590066763e-06,4.867461664982033e-05,7.780952329158138e-06,9.273266271234238e-05,3.514315485500993e-05,0.00030260635919564856,1.663642429385045e-05,3.799068904410574e-05,9.367665671310835e-06,1.7088053964304196e-05,8.984943851448906e-06,5.565759958110995e-05,7.060014968238896e-05,0.0020911412193134523,0.11767238498485477,0.03050906244999755,4.883247495409721e-05,0.12923113481336296,0.020034955788020573,0.0018618224573048257,1.2106743973033657e-05,0.006294859640108875
1,787997.0000000044,False,165,6fde9_00000,2026-03-18_20-50-17,1773881417,98.64636278152466,11192.866054534912,2335544,dh-node7,10.199.0.7,11192.866054534912,165,62.45490338577036,3.066558344885584e-05,62.45413844161664,33.621803424491496,28.79604462671022,0.02588089510608629,273.06039823153367,257.8571428571428,855,5215.0,0.01991113950107625,6.417397937149786,0.000839665248366849,38.83428675467708,21.0,10.187081698372484,0.0,20.940476190476197,164.0,34,0.0007919953224621824,5415.000000000001,0.0,48.0,0.009890647857225415,3.3309568215792047,787997.0000000044,273.06039823153367,77.9033952668057,7,0,7,7.164444444444444,11.700000000000003,0.061703703703703705,0.021809895833333332,0.0006299570418607897,9410.000000000002,10.071428571428573,10.869047619047619,0.0003075402801018746,557411.9999999963,539089.0000000014,223.0476190476191,225.0476190476191,4684.000000000001,4726.000000000001,1096501.0000000016,10.071428571428573,1224914884,11999640,0,32871296,283648,4632.9398403065725,4632.9398403065725,499283,121913.53654196943,3272.6725245828407,9.269714792026207e-05,0.0042211297,0.004500757,32871296,283648,7.9914103,499283,128.0,1.0,0.05,0.12780035,0.95958596,1.8264896,1.0464089,165.0,0.001,3272.6761255214087,2.0222553527554725e-05,0.00014626472907730524,0.00017547975266584093,0.00011170098220903701,2.2512597993015766e-05,4.598781454445429e-05,0.3120917278806043,3.0158683741257506e-06,4.935302699702777e-05,7.32637377614149e-06,8.803731697757011e-05,3.4940262684653104e-05,0.000291276911307027,1.6255378479307546e-05,3.781541473660991e-05,8.993243276926336e-06,1.6404087461321708e-05,8.47431140216528e-06,5.4541135910125315e-05,6.766407045902914e-05,0.002093004958421493,0.11850108814443229,0.030427016874267136,4.8770109210508125e-05,0.13220251922539375,0.020096004630320408,0.0018566163837517977,1.2101034804008066e-05,0.006343484773371873
1,792404.0000000041,False,166,6fde9_00000,2026-03-18_20-51-00,1773881460,42.45488429069519,11235.320938825607,2335544,dh-node7,10.199.0.7,11235.320938825607,166,62.25475594057146,3.073804807973531e-05,62.253989919508776,33.51684822109632,28.700943419422988,0.025820191854408148,107.66722752770549,125.91428571428565,493,5250.0,0.017830828687594464,2.7341701477167324,0.0008393027397467384,38.75005957673046,35.0,10.502312375586968,0.0,28.62142857142857,165.0,27,0.0008493486111617884,4407.000000000001,0.0,51.0,0.009893956592538257,3.34717791687674,792404.0000000041,107.66722752770549,77.79121805764005,7,0,7,7.606896551724137,11.700000000000003,0.07586206896551723,0.021809895833333332,0.0006708606123147297,5169.0,14.657142857142851,13.964285714285717,0.0003315007392695388,560196.999999996,541473.0000000012,68.11428571428573,79.57142857142858,2384.0000000000005,2784.9999999999995,1101670.0000000019,14.657142857142851,1230326680,5411796,0,33028480,157184,4630.680441903506,4630.680441903506,499283,122163.32458845233,3293.3456299458603,9.269714792026207e-05,0.007402005,-0.05451221,33028480,157184,43.749645,499283,128.0,1.0,0.05,0.11087555,4.409204,1.7673607,4.552084,166.0,0.001,3293.339107211542,2.019728440461461e-05,0.00014628010417749558,0.00017517730851340855,0.00011121279407627439,2.249996627096079e-05,4.6005628974751504e-05,0.3107911704837656,3.402977185201421e-06,4.868932479541429e-05,8.346396763753169e-06,9.491718888164145e-05,3.573383677226131e-05,0.0003102469259307409,1.676129339311526e-05,3.9162174232060476e-05,9.700911923363825e-06,1.757051311462462e-05,9.47018248332262e-06,5.658642941361399e-05,7.233160582282609e-05,0.0020849860478933647,0.11816841380194354,0.03022786082604884,4.8637179155057755e-05,0.13146844042387293,0.02009064203380044,0.0018587166683137041,1.2064285865906322e-05,0.006321752443412111
1,797526.0000000038,False,167,6fde9_00000,2026-03-18_20-51-56,1773881516,55.57172870635986,11290.892667531967,2335544,dh-node7,10.199.0.7,11290.892667531967,167,62.18780029189632,3.0637307123487203e-05,62.187034455131695,33.48768883421515,28.66321022884698,0.025748000465151227,130.54421577935884,146.34285714285716,900,5285.0,0.015996693232988683,2.8060158598303255,0.0008346875135502602,38.779649005671445,35.0,10.32087529284327,0.0,27.62857142857143,166.0,30,0.000808842924598071,5122.000000000002,-7.75,56.0,0.009863011162283483,3.329059558408973,797526.0000000038,130.54421577935884,79.02550235665674,7,0,7,7.239999999999998,11.700000000000003,0.06893333333333333,0.021809895833333332,0.0006361611344857527,6599.000000000001,14.957142857142857,12.671428571428574,0.0003160581715105027,563921.9999999958,544347.0000000006,82.11428571428571,106.42857142857139,2874.0000000000005,3725.0000000000005,1108269.0000000016,14.957142857142857,1238337488,8010808,0,33228672,200192,4635.593637484471,4635.593637484471,499283,123258.14759663108,3308.682536897367,9.269714792026207e-05,0.005923766,0.17063142,33228672,200192,15.842011,499283,128.0,1.0,0.05,0.11428875,2.7484295,1.743375,2.6649663,167.0,0.001,3308.67678237353,2.0114554642796288e-05,0.0001456645281819729,0.00017401123543803968,0.00011016176844081103,2.2345355142040386e-05,4.603018343761143e-05,0.3097529333788437,3.2216766442475144e-06,4.7060022170539534e-05,7.841441060471742e-06,9.008501084576796e-05,3.4315613470239844e-05,0.0002937715792034016,1.588142398186602e-05,3.766444241910794e-05,9.17913837676585e-06,1.684015601383767e-05,8.804052820803447e-06,5.4502571776977186e-05,6.958002626831557e-05,0.0020791812263045244,0.11796053615458009,0.030055227519283096,4.847030688595476e-05,0.13090643410009611,0.02001949994263883,0.0018541388399684951,1.202109179255228e-05,0.006309733860633447
1,801649.0000000033,False,168,6fde9_00000,2026-03-18_20-52-48,1773881568,52.74012804031372,11343.63279557228,2335544,dh-node7,10.199.0.7,11343.63279557228,168,62.093187635488626,3.0548884489470285e-05,62.092422278799496,33.47032677212326,28.585995191940516,0.025724560801374058,122.990799321571,147.25,567,5313.0,0.016171972442102656,3.0580116747545882,0.0008350235158212752,38.78045361034092,28.0,10.214729018676863,0.0,25.375,167.0,34,0.0008400249050106043,4123.0,0.0,57.0,0.009815439458460615,3.2981886578249435,801649.0000000033,122.990799321571,78.70596703278696,7,0,7,7.477777777777778,11.700000000000001,0.05972222222222223,0.021809895833333336,0.000658430129366743,5402.999999999998,10.973214285714285,14.401785714285717,0.0003281373962894246,566586.999999996,547085.0000000007,97.78571428571428,95.1785714285714,2738.0,2665.0000000000005,1113672.0000000016,10.973214285714285,1243614928,5277440,0,33392512,163840,4630.467701109626,4630.467701109626,499283,122094.82169568929,3298.4598822020916,4.6348573960131034e-05,0.0047623906,-0.008053659,33392512,163840,24.997454,499283,128.0,1.0,0.05,0.14948976,2.8378117,1.7149019,2.9316099,168.0,0.001,3298.4595657235664,2.0271481072818303e-05,0.00014642831050034051,0.00017375767222686374,0.00010955479862175347,2.2365745201891636e-05,4.59953388166262e-05,0.3113637995568985,3.2591000877018357e-06,4.838764948564522e-05,8.032329763970933e-06,9.3116517015745e-05,3.5392981706954616e-05,0.00030384929038046964,1.6524177459541202e-05,3.8965874536323415e-05,9.570324390306585e-06,1.7492719170140382e-05,9.199087546633845e-06,5.6253967982598724e-05,7.174755283576874e-05,0.0020790738835327225,0.11793466836272776,0.02989054392475367,4.833701277925556e-05,0.13276382571853068,0.019963150783569687,0.0018510829617988745,1.2006690760635259e-05,0.006314534082102038
1,805889.0000000026,False,169,6fde9_00000,2026-03-18_20-53-41,1773881621,52.40992307662964,11396.04271864891,2335544,dh-node7,10.199.0.7,11396.04271864891,169,61.996239277594036,3.0478575549423918e-05,61.99547487013204,33.45064923417419,28.508789363400492,0.02566298582414316,105.15483732325143,121.14285714285712,635,5348.0,0.020036038277459877,2.876490678964182,0.0008334494087359824,38.75214412610372,35.0,10.133045291806269,0.0,29.457142857142856,168.0,30,0.0008521024005126216,4240.0,0.0,62.0,0.009753878352621936,3.269305875524012,805889.0000000026,105.15483732325143,78.80767937677804,7,0,7,7.708333333333333,11.700000000000001,0.07125000000000001,0.021809895833333336,0.0006678457887653178,5880.0,14.721428571428566,14.73571428571429,0.0003340893498726262,569505.9999999964,550046.0000000012,84.59999999999998,83.40000000000002,2960.9999999999995,2919.0000000000005,1119552.0000000014,14.721428571428566,1249529728,5914800,0,33571072,178560,4626.56302409853,4626.56302409853,499283,121628.97624176527,3303.770423361823,2.3174286980065517e-05,0.004223255,-0.06016307,33571072,178560,33.928127,499283,128.0,1.0,0.05,0.16558093,2.4725237,1.7722105,2.6212971,169.0,0.001,3303.7639935034213,2.0203419711258295e-05,0.00014703835899756916,0.00017316359844828403,0.00010874794743399963,2.22839183690646e-05,4.578009847807532e-05,0.31020744797136324,3.443764242480135e-06,4.925411087143887e-05,8.070900320643342e-06,9.440115198130323e-05,3.5872003690103905e-05,0.00030960561276830535,1.672916769038585e-05,3.976680054215895e-05,9.65104203715498e-06,1.809479603400049e-05,9.23437096559795e-06,5.812968092228088e-05,7.312418513435441e-05,0.002078172904994187,0.11763435916874938,0.029732145925588864,4.816734236257717e-05,0.1321545361814563,0.01989258737609328,0.0018459562736744745,1.1963173912049425e-05,0.006304358599797025
1,810533.0000000029,False,170,6fde9_00000,2026-03-18_20-54-45,1773881685,63.65029811859131,11459.693016767502,2335544,dh-node7,10.199.0.7,11459.693016767502,170,62.012640220179335,3.038119998790942e-05,62.011875782409895,33.50473579274214,28.47116620711614,0.025614218035266367,131.08745846757057,132.68571428571428,878,5383.0,0.02027972982100135,3.2408921974112412,0.0008331465624390179,38.83133423281252,35.0,10.075505022895467,0.0,27.457142857142856,169.0,32,0.0008551458169168418,4644.0,-9.5,54.75,0.00976466793815207,3.280487829384685,810533.0000000029,131.08745846757057,78.74957344811403,7,0,7,7.34367816091954,11.700000000000005,0.06022988505747127,0.021809895833333332,0.0006735429642749032,6488.999999999999,12.150000000000002,15.307142857142853,0.00033394593461352615,572705.9999999965,553335.0000000009,93.97142857142856,91.4285714285714,3289.0,3200.0000000000005,1126041.0000000016,12.150000000000002,1256672200,7142472,0,33767936,196864,4626.737393857545,4626.737393857545,499283,121154.06971127704,3293.111963966657,2.3174286980065517e-05,0.0060767205,-0.07503684,33767936,196864,30.743715,499283,128.0,1.0,0.05,0.1405136,3.1910067,1.8079553,3.356441,170.0,0.001,3293.1058557932233,2.0188594227559293e-05,0.00014771496493898344,0.00017273427832924771,0.00010812753970260942,2.2502374892064782e-05,4.551679462992409e-05,0.31000558206171275,3.382371171471315e-06,5.018310517446012e-05,8.02106695360261e-06,9.485167732642515e-05,3.6571687269933177e-05,0.00031292885941553507,1.7018969150473915e-05,3.949839660197347e-05,9.737038002183101e-06,1.78047240790308e-05,9.257746004282645e-06,5.796810930875619e-05,7.372963691894757e-05,0.0020743577870911715,0.1178421300767314,0.029596039167698655,4.8041047663586046e-05,0.13186704634880403,0.019898397233572708,0.0018478055710497113,1.195453254075873e-05,0.006315500372625126
