iteration,steps,env_steps,internal_ticks,score_red
85,376,376,601,51.0
86,72,72,600,87.0
87,95,95,600,78.0
88,83,83,600,78.0
89,70,70,600,75.0
90,128,128,600,90.0
91,78,78,600,69.0
92,72,72,600,72.0
93,76,76,600,72.0
94,67,67,600,69.0
95,113,113,601,75.0
96,77,77,600,75.0
97,82,82,600,75.0
98,86,86,600,66.0
99,115,115,600,81.0
100,77,77,600,90.0
101,80,80,601,45.0
102,90,90,600,81.0
103,113,113,600,81.0
104,80,80,600,63.0
105,68,68,600,72.0
106,80,80,600,81.0
107,100,100,600,78.0
108,103,103,600,84.0
109,95,95,601,69.0
110,114,114,600,72.0
111,140,140,600,60.0
112,76,76,600,90.0
113,105,105,600,66.0
114,95,95,600,84.0
115,70,70,600,87.0
116,81,81,601,87.0
117,79,79,600,84.0
118,101,101,600,93.0
119,70,70,600,63.0
120,68,68,600,84.0
121,86,86,600,69.0
122,85,85,600,54.0
123,66,66,600,87.0
124,122,122,600,75.0
125,324,324,600,48.0
126,84,84,601,66.0
127,92,92,600,51.0
128,75,75,600,75.0
129,80,80,600,78.0
130,87,87,600,75.0
131,157,157,600,78.0
132,120,120,600,63.0
133,91,91,600,75.0
134,309,309,600,39.0
135,84,84,600,81.0
136,65,65,600,75.0
137,74,74,601,72.0
138,139,139,600,54.0
139,76,76,600,75.0
140,78,78,600,81.0
141,310,310,600,39.0
142,78,78,600,72.0
143,100,100,600,75.0
144,77,77,601,69.0
145,89,89,600,69.0
146,98,98,600,66.0
147,69,69,601,75.0
148,90,90,600,72.0
149,89,89,600,75.0
150,74,74,600,54.0
151,79,79,600,84.0
152,107,107,600,72.0
153,65,65,600,72.0
154,75,75,600,75.0
155,67,67,600,75.0
156,87,87,600,78.0
157,87,87,600,81.0
158,96,96,600,69.0
159,81,81,600,81.0
160,91,91,601,63.0
161,80,80,600,81.0
162,72,72,600,69.0
163,80,80,601,75.0
164,67,67,601,57.0
165,78,78,600,84.0
166,153,153,600,66.0
167,94,94,600,75.0
168,79,79,600,81.0
169,88,88,601,90.0
170,124,124,601,78.0
171,71,71,600,66.0
172,78,78,600,66.0
173,72,72,600,69.0
174,78,78,600,89.0
175,127,127,600,66.0
176,66,66,600,90.0
177,245,245,600,60.0
178,93,93,600,57.0
179,83,83,600,66.0
180,87,87,600,81.0
181,67,67,600,78.0
182,78,78,600,66.0
183,79,79,600,87.0
184,79,79,600,81.0
185,87,87,600,78.0
186,71,71,600,75.0
187,82,82,600,75.0
188,71,71,600,78.0
189,72,72,600,63.0
190,91,91,600,81.0
191,81,81,601,69.0
192,73,73,600,81.0
193,82,82,600,87.0
194,73,73,600,60.0
195,92,92,601,81.0
196,79,79,600,72.0
197,86,86,600,87.0
198,74,74,600,90.0
199,81,81,600,65.0
200,84,84,600,87.0
201,71,71,600,90.0
202,239,239,600,45.0
203,116,116,600,72.0
204,108,108,600,84.0
205,105,105,600,84.0
206,76,76,600,57.0
207,75,75,600,66.0
208,77,77,600,72.0
209,73,73,600,87.0
210,68,68,600,57.0
211,87,87,600,78.0
212,132,132,600,75.0
213,90,90,600,75.0
214,82,82,600,75.0
215,80,80,600,81.0
216,88,88,600,81.0
217,81,81,600,69.0
218,73,73,600,75.0
219,294,294,600,45.0
220,82,82,600,60.0
221,99,99,600,72.0
222,76,76,600,66.0
223,95,95,600,57.0
224,116,116,600,84.0
225,72,72,600,78.0
226,101,101,600,78.0
227,129,129,600,69.0
228,70,70,600,75.0
229,84,84,601,81.0
230,89,89,600,81.0
231,106,106,600,51.0
232,110,110,600,69.0
233,77,77,600,75.0
234,81,81,600,69.0
235,75,75,600,57.0
236,79,79,601,78.0
237,94,94,600,81.0
238,61,61,600,75.0
239,118,118,600,68.0
240,76,76,600,81.0
241,186,186,600,57.0
242,286,286,600,48.0
243,125,125,600,78.0
244,70,70,601,81.0
245,69,69,600,93.0
246,99,99,600,81.0
247,80,80,600,81.0
248,87,87,600,87.0
249,70,70,600,81.0
250,76,76,600,78.0
251,78,78,600,90.0
252,90,90,600,72.0
253,92,92,601,93.0
254,84,84,600,78.0
255,510,510,600,24.0
256,66,66,600,66.0
257,95,95,600,60.0
258,78,78,600,72.0
259,68,68,601,66.0
260,77,77,600,63.0
261,99,99,600,63.0
262,116,116,600,72.0
263,94,94,600,78.0
264,63,63,601,84.0
265,92,92,600,90.0
266,90,90,600,72.0
267,74,74,600,66.0
268,78,78,600,81.0
269,86,86,600,81.0
270,72,72,600,78.0
271,491,491,600,15.0
272,85,85,600,78.0
273,72,72,600,99.0
274,340,340,601,51.0
275,95,95,600,96.0
276,88,88,600,93.0
277,127,127,600,78.0
278,84,84,600,90.0
279,66,66,600,78.0
280,316,316,600,45.0
281,73,73,600,72.0
282,77,77,600,84.0
283,65,65,600,72.0
284,90,90,600,90.0
285,76,76,601,69.0
286,116,116,600,74.0
287,83,83,600,75.0
288,85,85,600,78.0
289,88,88,600,84.0
290,126,126,600,57.0
291,90,90,600,78.0
292,73,73,601,75.0
293,80,80,600,69.0
294,65,65,600,72.0
295,79,79,600,75.0
296,123,123,600,78.0
297,63,63,600,60.0
298,106,106,600,72.0
299,88,88,600,60.0
300,67,67,600,78.0
301,120,120,600,87.0
302,71,71,600,66.0
303,80,80,601,66.0
304,107,107,600,63.0
305,80,80,600,69.0
306,90,90,600,72.0
307,97,97,600,66.0
308,72,72,600,66.0
309,225,225,600,66.0
310,80,80,600,60.0
311,93,93,600,81.0
312,109,109,600,81.0
313,167,167,600,69.0
314,86,86,600,87.0
315,91,91,601,96.0
316,70,70,600,69.0
317,88,88,600,87.0
318,109,109,600,75.0
319,92,92,600,75.0
320,127,127,600,69.0
321,79,79,600,57.0
322,84,84,600,84.0
323,78,78,600,78.0
324,72,72,600,60.0
325,76,76,600,78.0
326,92,92,601,66.0
327,86,86,600,78.0
328,108,108,601,75.0
329,93,93,600,78.0
330,289,289,600,60.0
331,80,80,600,89.0
332,68,68,600,78.0
333,71,71,600,89.0
334,62,62,601,81.0
335,126,126,601,90.0
336,67,67,600,87.0
337,76,76,600,66.0
338,70,70,600,66.0
339,86,86,600,75.0
340,74,74,600,81.0
341,111,111,600,84.0
342,98,98,601,72.0
343,111,111,600,84.0
344,77,77,600,72.0
345,100,100,600,78.0
346,67,67,600,63.0
347,156,156,600,66.0
348,84,84,600,66.0
349,88,88,600,84.0
350,133,133,600,78.0
351,304,304,600,48.0
352,285,285,600,66.0
353,177,177,600,63.0
354,80,80,600,78.0
355,71,71,600,81.0
356,333,333,600,51.0
357,85,85,601,51.0
358,61,61,600,72.0
359,114,114,600,84.0
360,99,99,600,66.0
361,83,83,601,81.0
362,91,91,600,81.0
363,147,147,600,54.0
364,87,87,600,72.0
365,86,86,600,87.0
366,106,106,600,78.0
367,110,110,600,84.0
368,93,93,600,66.0
369,108,108,600,78.0
370,134,134,600,72.0
371,114,114,600,66.0
372,91,91,600,69.0
373,91,91,600,66.0
374,80,80,600,84.0
375,62,62,600,72.0
376,103,103,600,87.0
377,71,71,600,72.0
378,65,65,600,66.0
379,86,86,600,72.0
380,109,109,600,50.0
381,81,81,600,84.0
382,154,154,600,80.0
383,77,77,600,99.0
384,74,74,600,63.0
385,141,141,600,75.0
386,84,84,600,93.0
387,101,101,601,48.0
388,76,76,601,78.0
389,85,85,601,75.0
390,95,95,600,84.0
391,211,211,600,60.0
392,96,96,600,80.0
393,86,86,601,78.0
394,335,335,600,42.0
395,69,69,600,90.0
396,229,229,600,39.0
397,93,93,600,96.0
398,70,70,600,69.0
399,88,88,600,72.0
400,116,116,600,69.0
401,85,85,600,75.0
402,94,94,600,87.0
403,75,75,600,81.0
404,102,102,600,72.0
405,114,114,600,87.0
406,72,72,600,87.0
407,88,88,600,72.0
408,87,87,600,93.0
409,104,104,600,69.0
410,147,147,600,78.0
411,123,123,600,51.0
412,101,101,600,78.0
413,137,137,600,89.0
414,69,69,600,72.0
415,76,76,600,69.0
416,98,98,601,78.0
417,71,71,600,78.0
418,77,77,600,87.0
419,89,89,600,90.0
420,97,97,600,75.0
421,73,73,600,81.0
422,88,88,600,90.0
423,94,94,600,69.0
424,107,107,600,84.0
425,78,78,600,72.0
426,75,75,600,66.0
427,73,73,600,84.0
428,95,95,600,72.0
429,259,259,600,63.0
430,106,106,600,66.0
431,87,87,601,81.0
432,82,82,600,87.0
433,123,123,600,75.0
434,77,77,600,69.0
435,80,80,600,63.0
436,93,93,600,87.0
437,95,95,600,87.0
438,130,130,601,75.0
439,82,82,600,75.0
440,91,91,600,81.0
441,84,84,600,81.0
442,88,88,600,81.0
443,92,92,600,72.0
444,80,80,600,72.0
445,88,88,600,66.0
446,80,80,601,84.0
447,82,82,600,78.0
448,111,111,600,66.0
449,136,136,600,78.0
450,341,341,600,39.0
451,119,119,600,78.0
452,300,300,600,60.0
453,66,66,600,81.0
454,71,71,600,69.0
455,152,152,600,75.0
456,86,86,600,72.0
457,78,78,600,75.0
458,466,466,600,24.0
459,72,72,600,87.0
460,75,75,600,81.0
461,94,94,600,72.0
462,73,73,600,57.0
463,72,72,600,72.0
464,75,75,600,81.0
465,136,136,601,78.0
466,83,83,600,60.0
467,60,60,601,57.0
468,90,90,600,69.0
469,316,316,600,45.0
470,85,85,600,78.0
471,72,72,600,72.0
472,73,73,600,54.0
473,79,79,600,78.0
474,72,72,600,63.0
475,81,81,600,87.0
476,319,319,600,33.0
477,91,91,600,87.0
478,73,73,600,66.0
479,116,116,600,81.0
480,81,81,600,75.0
481,76,76,600,90.0
482,102,102,600,99.0
483,92,92,600,54.0
484,75,75,600,63.0
485,81,81,600,57.0
486,82,82,600,81.0
487,81,81,600,74.0
488,92,92,600,72.0
489,69,69,600,75.0
490,80,80,600,75.0
491,71,71,600,84.0
492,73,73,600,90.0
493,89,89,600,69.0
494,75,75,600,45.0
495,86,86,600,75.0
496,76,76,601,72.0
497,81,81,600,84.0
498,91,91,600,63.0
499,89,89,600,87.0
500,100,100,600,72.0
501,177,177,600,57.0
502,66,66,600,63.0
503,103,103,601,84.0
504,124,124,601,72.0
505,68,68,600,84.0
506,81,81,600,72.0
507,71,71,600,81.0
508,117,117,600,72.0
509,64,64,600,90.0
510,79,79,600,66.0
511,121,121,601,81.0
512,104,104,600,69.0
513,487,487,600,30.0
514,205,205,600,57.0
515,71,71,600,57.0
516,84,84,600,66.0
517,64,64,600,75.0
518,79,79,600,72.0
519,82,82,600,66.0
520,91,91,600,75.0
521,93,93,600,72.0
522,110,110,600,72.0
523,86,86,600,93.0
524,86,86,600,69.0
525,152,152,600,78.0
526,75,75,600,78.0
527,117,117,600,86.0
528,90,90,600,81.0
529,70,70,600,69.0
530,70,70,600,81.0
531,86,86,600,84.0
532,78,78,600,60.0
533,88,88,600,69.0
534,159,159,600,45.0
535,78,78,600,90.0
536,81,81,600,81.0
537,124,124,600,72.0
538,287,287,600,60.0
539,120,120,600,66.0
540,82,82,600,60.0
541,92,92,600,87.0
542,82,82,600,63.0
543,84,84,600,66.0
544,92,92,600,63.0
545,71,71,600,81.0
546,148,148,600,66.0
547,88,88,600,84.0
548,122,122,600,63.0
549,81,81,600,69.0
550,71,71,600,72.0
551,99,99,601,89.0
552,88,88,600,66.0
553,100,100,600,66.0
554,88,88,600,51.0
555,76,76,600,66.0
556,289,289,600,51.0
557,116,116,600,78.0
558,116,116,600,81.0
559,288,288,600,60.0
560,76,76,600,72.0
561,83,83,600,87.0
562,109,109,600,69.0
563,76,76,600,65.0
564,93,93,600,72.0
565,109,109,600,72.0
566,86,86,600,81.0
567,100,100,601,75.0
568,76,76,600,72.0
569,83,83,600,75.0
570,96,96,600,87.0
571,404,404,600,33.0
572,86,86,600,57.0
573,107,107,600,72.0
574,228,228,600,39.0
575,222,222,600,60.0
576,83,83,600,66.0
577,100,100,600,63.0
578,97,97,600,78.0
579,109,109,600,60.0
580,77,77,600,66.0
581,74,74,600,81.0
582,88,88,600,60.0
583,98,98,600,69.0
584,87,87,600,90.0
585,96,96,601,72.0
586,76,76,600,72.0
587,100,100,600,78.0
588,83,83,601,72.0
589,78,78,600,93.0
590,71,71,600,84.0
591,83,83,600,90.0
592,473,473,600,21.0
593,78,78,600,69.0
594,248,248,601,51.0
595,105,105,601,81.0
596,85,85,600,78.0
597,76,76,600,78.0
598,85,85,600,57.0
599,97,97,601,78.0
600,78,78,600,72.0
601,97,97,600,84.0
602,68,68,600,72.0
603,93,93,600,66.0
604,77,77,600,69.0
605,93,93,600,66.0
606,62,62,600,84.0
607,105,105,600,81.0
608,94,94,600,75.0
609,78,78,600,78.0
610,80,80,600,81.0
611,138,138,600,72.0
612,72,72,600,72.0
613,78,78,600,69.0
614,91,91,600,72.0
615,85,85,601,87.0
616,78,78,600,60.0
617,89,89,600,69.0
618,158,158,600,78.0
619,68,68,600,81.0
620,89,89,600,60.0
621,126,126,600,66.0
622,97,97,600,78.0
623,280,280,600,60.0
624,228,228,600,54.0
625,108,108,600,75.0
626,92,92,600,72.0
627,73,73,600,78.0
628,71,71,600,63.0
629,67,67,600,84.0
630,87,87,600,78.0
631,109,109,600,69.0
632,274,274,601,39.0
633,75,75,600,81.0
634,81,81,600,63.0
635,109,109,600,84.0
636,69,69,600,84.0
637,102,102,600,81.0
638,513,513,600,18.0
639,74,74,600,75.0
640,237,237,600,54.0
641,96,96,600,69.0
642,79,79,600,90.0
643,88,88,600,87.0
644,71,71,600,75.0
645,94,94,600,84.0
646,83,83,600,60.0
647,76,76,600,81.0
648,78,78,600,78.0
649,95,95,600,83.0
650,87,87,600,84.0
651,96,96,600,81.0
652,119,119,600,84.0
653,76,76,600,51.0
654,76,76,600,63.0
655,83,83,600,86.0
656,89,89,600,78.0
657,95,95,600,96.0
658,84,84,601,72.0
659,279,279,600,54.0
660,114,114,600,78.0
661,86,86,600,84.0
662,108,108,601,63.0
663,89,89,600,84.0
664,95,95,600,81.0
665,87,87,600,57.0
666,542,542,600,12.0
667,70,70,600,78.0
668,84,84,601,69.0
669,259,259,600,39.0
670,129,129,600,60.0
671,86,86,600,60.0
672,320,320,600,30.0
673,217,217,600,75.0
674,67,67,601,69.0
675,99,99,600,75.0
676,109,109,600,69.0
677,84,84,600,80.0
678,268,268,601,48.0
679,106,106,600,60.0
680,101,101,600,81.0
681,102,102,600,69.0
682,131,131,600,60.0
683,90,90,600,89.0
684,97,97,600,66.0
685,514,514,600,27.0
686,82,82,600,78.0
687,77,77,600,63.0
688,73,73,600,96.0
689,281,281,600,36.0
690,95,95,600,96.0
691,64,64,600,69.0
692,73,73,600,72.0
693,83,83,601,78.0
694,71,71,600,66.0
695,213,213,600,66.0
696,95,95,600,81.0
697,82,82,600,93.0
698,75,75,600,69.0
699,72,72,600,75.0
700,76,76,600,69.0
701,90,90,600,93.0
702,67,67,600,74.0
703,315,315,600,33.0
704,104,104,600,78.0
705,82,82,600,72.0
706,68,68,600,78.0
707,76,76,600,69.0
708,93,93,600,84.0
709,97,97,600,93.0
710,136,136,600,93.0
711,75,75,600,72.0
712,123,123,600,60.0
713,91,91,600,78.0
714,108,108,601,54.0
715,77,77,600,96.0
716,294,294,600,69.0
717,91,91,601,96.0
718,93,93,600,69.0
719,91,91,600,66.0
720,108,108,600,90.0
721,92,92,601,84.0
722,68,68,600,66.0
723,107,107,600,69.0
724,89,89,601,63.0
725,68,68,600,78.0
726,79,79,600,45.0
727,109,109,600,78.0
728,82,82,600,78.0
729,82,82,600,78.0
730,111,111,601,72.0
731,153,153,600,84.0
732,65,65,600,87.0
733,94,94,600,81.0
734,82,82,600,84.0
735,73,73,600,84.0
736,74,74,601,72.0
737,499,499,600,27.0
738,63,63,601,72.0
739,79,79,600,57.0
740,91,91,601,72.0
741,123,123,600,48.0
742,89,89,600,57.0
743,103,103,601,66.0
744,108,108,600,84.0
745,85,85,600,81.0
746,77,77,600,75.0
747,80,80,600,78.0
748,85,85,600,81.0
749,242,242,600,69.0
750,120,120,600,84.0
751,75,75,600,84.0
752,87,87,600,78.0
753,78,78,600,75.0
754,107,107,600,81.0
755,113,113,600,87.0
756,115,115,600,72.0
757,84,84,600,81.0
758,159,159,600,51.0
759,70,70,600,90.0
760,133,133,600,75.0
761,88,88,600,75.0
762,82,82,600,45.0
763,97,97,600,84.0
764,102,102,600,90.0
765,97,97,601,69.0
766,76,76,600,75.0
767,88,88,600,72.0
768,202,202,600,63.0
769,63,63,600,69.0
770,114,114,600,81.0
771,91,91,600,72.0
772,131,131,600,60.0
773,116,116,600,72.0
774,94,94,600,60.0
775,73,73,600,69.0
776,98,98,601,81.0
777,230,230,600,57.0
778,78,78,600,72.0
779,109,109,600,75.0
780,98,98,600,78.0
781,82,82,600,75.0
782,129,129,600,63.0
783,71,71,600,63.0
784,89,89,600,75.0
785,343,343,600,42.0
786,390,390,600,60.0
787,75,75,600,72.0
788,367,367,600,30.0
789,161,161,600,72.0
790,75,75,601,60.0
791,94,94,600,84.0
792,432,432,600,33.0
793,239,239,600,69.0
794,84,84,600,57.0
795,70,70,600,96.0
796,136,136,600,81.0
797,117,117,600,60.0
798,133,133,600,81.0
799,78,78,600,75.0
800,123,123,600,93.0
801,78,78,600,63.0
802,109,109,600,69.0
803,83,83,600,72.0
804,87,87,600,75.0
805,137,137,601,69.0
806,72,72,601,69.0
807,63,63,600,78.0
808,110,110,600,77.0
809,78,78,600,84.0
810,66,66,600,54.0
811,88,88,600,66.0
812,191,191,600,66.0
813,89,89,600,72.0
814,93,93,600,87.0
815,77,77,601,93.0
816,75,75,600,81.0
817,77,77,600,69.0
818,96,96,600,57.0
819,497,497,600,21.0
820,68,68,600,69.0
821,108,108,600,75.0
822,106,106,600,63.0
823,236,236,600,66.0
824,67,67,600,66.0
825,85,85,600,72.0
826,160,160,600,66.0
827,148,148,601,72.0
828,90,90,600,72.0
829,68,68,600,78.0
830,61,61,600,75.0
831,242,242,600,63.0
832,97,97,600,60.0
833,78,78,600,69.0
834,74,74,600,93.0
835,327,327,600,51.0
836,77,77,600,86.0
837,75,75,600,72.0
838,66,66,600,45.0
839,96,96,600,81.0
840,81,81,600,78.0
841,107,107,600,84.0
842,77,77,600,87.0
843,171,171,601,54.0
844,117,117,600,63.0
845,81,81,600,75.0
846,131,131,600,75.0
847,323,323,600,30.0
848,84,84,601,84.0
849,82,82,600,63.0
850,82,82,600,69.0
851,81,81,600,69.0
852,62,62,600,93.0
853,96,96,600,95.0
854,211,211,600,75.0
855,93,93,600,75.0
856,203,203,600,63.0
857,105,105,600,66.0
858,69,69,600,81.0
859,69,69,600,87.0
860,91,91,600,78.0
861,82,82,600,69.0
862,79,79,600,75.0
863,86,86,600,72.0
864,88,88,600,57.0
865,469,469,600,27.0
866,74,74,600,66.0
867,88,88,600,78.0
868,119,119,600,66.0
869,90,90,600,96.0
870,85,85,600,66.0
871,129,129,600,75.0
872,108,108,600,84.0
873,131,131,600,63.0
874,85,85,600,84.0
875,78,78,600,75.0
876,107,107,600,69.0
877,124,124,600,69.0
878,75,75,600,69.0
879,79,79,600,81.0
880,73,73,600,87.0
881,68,68,600,87.0
882,77,77,600,69.0
883,69,69,600,75.0
884,97,97,600,81.0
885,94,94,601,84.0
886,81,81,600,84.0
887,118,118,601,75.0
888,89,89,600,69.0
889,96,96,600,96.0
890,92,92,600,63.0
891,75,75,600,66.0
892,91,91,600,78.0
893,84,84,600,57.0
894,377,377,600,27.0
895,84,84,600,81.0
896,90,90,600,84.0
897,80,80,601,87.0
898,122,122,600,78.0
899,86,86,600,84.0
900,101,101,600,87.0
901,79,79,600,69.0
902,340,340,600,33.0
903,80,80,600,66.0
904,94,94,600,78.0
905,89,89,600,63.0
906,77,77,601,69.0
907,328,328,601,57.0
908,90,90,600,81.0
909,69,69,600,69.0
910,121,121,600,63.0
911,215,215,601,66.0
912,68,68,600,93.0
913,79,79,600,57.0
914,73,73,600,75.0
915,82,82,600,93.0
916,80,80,600,75.0
917,85,85,600,66.0
918,80,80,601,75.0
919,107,107,600,75.0
920,93,93,600,72.0
921,83,83,600,87.0
922,98,98,600,93.0
923,158,158,600,81.0
924,87,87,600,78.0
925,171,171,600,60.0
926,142,142,600,63.0
927,74,74,600,75.0
928,74,74,600,75.0
929,93,93,601,72.0
930,86,86,600,87.0
931,72,72,600,78.0
932,135,135,600,69.0
933,91,91,600,84.0
934,342,342,601,51.0
935,96,96,600,72.0
936,99,99,600,78.0
937,77,77,601,72.0
938,72,72,600,90.0
939,87,87,600,69.0
940,327,327,600,51.0
941,80,80,600,81.0
942,84,84,600,84.0
943,81,81,600,78.0
944,75,75,600,72.0
945,92,92,600,75.0
946,105,105,600,81.0
947,213,213,600,63.0
948,70,70,600,63.0
949,111,111,600,60.0
950,121,121,600,48.0
951,294,294,601,63.0
952,97,97,600,78.0
953,86,86,600,45.0
954,76,76,600,81.0
955,89,89,600,72.0
956,66,66,600,60.0
957,92,92,600,68.0
958,97,97,600,84.0
959,84,84,600,81.0
960,102,102,600,51.0
961,76,76,601,75.0
962,85,85,600,54.0
963,78,78,600,75.0
964,76,76,600,66.0
965,114,114,600,69.0
966,105,105,600,60.0
967,94,94,600,81.0
968,128,128,600,81.0
969,116,116,601,66.0
970,75,75,600,72.0
971,69,69,600,87.0
972,69,69,600,75.0
973,83,83,600,81.0
974,69,69,600,81.0
975,148,148,600,87.0
976,129,129,600,60.0
977,89,89,600,54.0
978,97,97,600,75.0
979,100,100,601,48.0
980,115,115,600,75.0
981,61,61,600,72.0
982,98,98,600,69.0
983,100,100,600,75.0
984,252,252,600,45.0
985,96,96,600,78.0
986,76,76,600,78.0
987,74,74,600,66.0
988,498,498,600,33.0
989,75,75,600,66.0
990,89,89,600,84.0
991,545,545,600,15.0
992,78,78,600,78.0
993,85,85,600,81.0
994,134,134,600,93.0
995,78,78,600,72.0
996,73,73,600,75.0
997,102,102,600,63.0
998,95,95,600,86.0
999,83,83,600,72.0
1000,64,64,600,60.0
