num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/blue_team_score_mean,env_runners/episode_len_min,env_runners/episode_return_min,env_runners/red_team_score_mean,env_runners/num_episodes_lifetime,env_runners/episode_len_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/rlmodule_inference_timer,env_runners/episode_return_max,env_runners/weights_seq_no,env_runners/connector_pipeline_timer,env_runners/env_step_timer,env_runners/episode_return_mean,env_runners/time_between_sampling,env_runners/sample,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_reset_timer,env_runners/num_env_steps_sampled,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_steps/red_robot_1,env_runners/agent_steps/red_robot_0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/module_episode_returns_mean/shared_policy,env_runners/num_module_steps_sampled/shared_policy,learners/shared_policy/curr_kl_coeff,learners/shared_policy/mean_kl_loss,learners/shared_policy/total_loss,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/num_module_steps_trained,learners/shared_policy/entropy,learners/shared_policy/policy_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/vf_explained_var,learners/shared_policy/num_trainable_parameters,learners/shared_policy/weights_seq_no,learners/shared_policy/vf_loss,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor
1,326267.00000000006,False,67,6fdea_00000,2026-03-18_18-58-10,1773874690,96.1680839061737,4471.924865961075,2335579,dh-node7,10.199.0.7,4471.924865961075,67,54.614564078365866,3.1110014251302516e-05,54.61390131167017,21.142407988624754,33.42831812282924,0.030214931557790682,0.0,53,0.0,43.34395081044566,2359.0,877,230.4314902703569,0.0009075747830477049,63.0,66.0,0.0009066843703238626,0.011862875045092144,25.607142857142847,11.089764436517815,2.097576321190373,21.0,326267.00000000006,230.4314902703569,0.004792047074368104,5265.999999999999,4.471543978212312,250.76190476190467,72.74696306427026,7,0,7,6.620454545454546,11.599999999999998,0.09893939393939395,0.026497395833333333,218.42857142857147,205.52380952380958,0.0003211976495688248,441648.9999999991,12.797619047619044,12.809523809523807,0.001196953797958861,221685.99999999977,219962.99999999974,4587.0,4316.0,12.809523809523807,8903.0,1.5187500715255737,0.006898927,-1.406874,0.001,10.884104,128.0,268416,46.379086,-0.032599606,12974336,0.18090129,494418,67.0,0.93420243,1.0,0.05,2958.4159526503404,11042802,4791.241075740913,0,268416,479310206,4791.241075740913,12974336,494418,107822.22530208912,2958.4165944839265,2.2100622341696957e-05,0.0001526870248869962,0.00011160519382295932,4.791613332169028e-05,2.3022687345478434e-05,0.000175760599176841,0.5485149731665063,8.806138815650154e-06,5.5159209190928175e-05,3.858331909459331e-05,1.604123232616902e-05,9.165709106252428e-06,6.953294796980655e-05,3.3177079306893503e-06,0.00013664266783904104,0.00012687857067470218,0.0006796909915189061,9.654234227542692e-06,6.543036124715115e-05,2.405909877636879e-05,0.09351214377749782,1.4095726801617123e-05,0.025061276661388972,0.0021956590307957696,7.26831857368762e-05,0.009315109480005034,0.2329563254137808,0.18207785521355135,0.0025465862302313357
1,330690.9999999999,False,68,6fdea_00000,2026-03-18_18-59-27,1773874767,76.39228343963623,4548.317149400711,2335579,dh-node7,10.199.0.7,4548.317149400711,68,54.832189480273286,3.0982314806795645e-05,54.83152686894148,21.279875910117788,33.5086050472705,0.03013765808257121,0.0,33,-9.0,43.20052498456746,2380.0,885,245.47035073846135,0.000892945159040423,63.75,67.0,0.0009085909299448814,0.01307797061563244,29.0,11.560895692279814,2.1680739288114945,21.0,330690.9999999999,245.47035073846135,0.004791904540028198,4424.0,4.127491198801657,210.6666666666666,71.71983844906843,7,0,7,7.001923076923077,11.599999999999996,0.10240384615384614,0.02649739583333333,186.66666666666663,169.0,0.00031520706900461384,449117.999999999,17.178571428571423,11.821428571428575,0.0011770778564011047,225605.9999999998,223511.99999999974,3919.999999999999,3549.0,11.821428571428575,7469.000000000002,1.5187500715255737,0.0061080772,-0.80353206,0.001,14.173431,128.0,225408,46.407764,0.10905649,13199744,0.21877277,494418,68.0,1.3985231,1.0,0.05,2957.952829025628,7790664,4787.568664983504,0,225408,487100870,4787.568664983504,13199744,494418,107527.61108903863,2957.953511208009,2.2104550631412496e-05,0.0001531408262064023,0.00011183900897852388,4.808544846381327e-05,2.303740668999006e-05,0.00017616870268235402,0.5484616352047998,8.597715309762165e-06,5.4398455481346714e-05,3.787906182813283e-05,1.576078039104717e-05,9.110746597828874e-06,6.865612162736196e-05,3.2146847244528077e-06,0.0001334052938766632,0.00012583061539268959,0.0006701328471326015,9.360253833686809e-06,6.448383083226425e-05,2.3359299047844597e-05,0.09277225881818939,1.4074060313877012e-05,0.025063694354637282,0.0021879186698073845,7.232730431758966e-05,0.009343876305392098,0.23368649204914388,0.1820195569827561,0.0025409949290413963
1,335274.9999999999,False,69,6fdea_00000,2026-03-18_19-00-35,1773874835,68.32337951660156,4616.640528917313,2335579,dh-node7,10.199.0.7,4616.640528917313,69,54.96690315386991,3.083258135269121e-05,54.96624028133239,21.398985711046304,33.524233043068385,0.030124595440981602,0.0,36,-9.0,43.19062855122758,2408.0,778,143.46231327227306,0.0008833423541537771,86.0,68.0,0.000912103737410619,0.010320611995240125,32.8125,11.82186152052854,2.1797079702955804,28.0,335274.9999999999,143.46231327227306,0.00480759994094261,4583.999999999999,2.39271117899833,163.71428571428575,71.20118230096345,7,0,7,6.2397849462365595,11.599999999999993,0.09440860215053763,0.026497395833333326,119.32142857142861,105.85714285714288,0.0003120000269193833,455422.99999999895,18.375,14.4375,0.0011749275348363131,228946.99999999983,226475.99999999988,3340.9999999999995,2963.999999999999,14.4375,6305.0,1.5187500715255737,0.014687907,0.6220242,0.001,35.511974,128.0,190848,46.285458,-0.1829559,13390592,0.31067854,494418,69.0,3.0969455,1.0,0.05,2949.675867808317,6834744,4785.532978333669,0,190848,493935614,4785.532978333669,13390592,494418,107151.43185944512,2949.6757979948334,2.2282863053130767e-05,0.0001542637394614931,0.00011257247914578084,4.8496897889202054e-05,2.3107488207251905e-05,0.00017661644437894742,0.5482767050043085,8.668784401902395e-06,5.3812583148486e-05,3.736676637125232e-05,1.5841343278503326e-05,9.096332600841792e-06,6.6489976762763e-05,3.2883528785288544e-06,0.00013453967382571596,0.00012186442164942067,0.0006722660787541614,9.387375997806595e-06,6.273971272270953e-05,2.292935016639805e-05,0.09196598049815961,1.4018850047684491e-05,0.025054434240890176,0.0021818509725386355,7.222788235763281e-05,0.009321795571137471,0.23320090821696368,0.18317809015247327,0.002530790881332776
1,339857.9999999998,False,70,6fdea_00000,2026-03-18_19-01-49,1773874909,73.24165081977844,4689.882179737091,2335579,dh-node7,10.199.0.7,4689.882179737091,70,55.149503308871715,3.082128457619285e-05,55.148838733028725,21.49923317677575,33.606583350779644,0.030153300946579364,0.0,45,0.0,43.119481761486526,2429.0,857,191.2946637231193,0.0008901724355370858,61.25,69.0,0.0009182322864344046,0.010710177410735018,26.119047619047613,11.945075663708625,2.198824053853412,21.0,339857.9999999998,191.2946637231193,0.0048433849945412446,4583.000000000001,3.883754193350406,218.2380952380953,71.08138216031494,7,0,7,7.11,11.599999999999993,0.10779999999999999,0.026497395833333326,181.0,174.71428571428575,0.0003122699933913377,462892.9999999991,13.595238095238098,12.523809523809522,0.001178210225550844,232747.99999999977,230144.99999999988,3801.0,3669.0000000000005,12.523809523809522,7469.999999999998,1.5187500715255737,0.011321487,-0.90552485,0.001,7.3984804,128.0,225408,46.396187,0.021365583,13616000,0.41105956,494418,70.0,1.3757246,1.0,0.05,2955.960610620493,8070663,4783.507648550332,0,225408,502006277,4783.507648550332,13616000,494418,107299.5101111749,2955.9607170869435,2.255193909403847e-05,0.00015588294761911803,0.00011301747466567161,4.87803990467328e-05,2.323858106472772e-05,0.0001785807059894231,0.5467248308147823,8.757991689569902e-06,5.408008509672245e-05,3.74392225121384e-05,1.5704401404238957e-05,9.123365030960109e-06,6.684124940431235e-05,3.2635829820132292e-06,0.00013348066525573288,0.00012423124196553166,0.0006722234774891514,9.552474473346447e-06,6.398247456054857e-05,2.3084349290301413e-05,0.09118592556294232,1.3993910387509875e-05,0.024952412719736302,0.002168777851872435,7.189650290168697e-05,0.009320237596252176,0.23309886585629153,0.18263758797969815,0.0025222446926999593
1,345777.99999999953,False,71,6fdea_00000,2026-03-18_19-03-22,1773875002,93.17551589012146,4783.0576956272125,2335579,dh-node7,10.199.0.7,4783.0576956272125,71,55.52959405831185,3.117837132483324e-05,55.528926314988425,21.73835982496774,33.74753447675093,0.030156732536313166,0.0,34,-9.5,42.9776847489039,2464.0,877,156.16566232859054,0.0009090627314845612,60.75,70.0,0.0009162105257360947,0.009936179059850456,29.90714285714285,12.05246543427218,2.222957534901138,35.0,345777.99999999953,156.16566232859054,0.0048265371323606724,5919.999999999999,2.84969067205675,169.14285714285717,70.9122420618834,7,0,7,6.6968749999999995,11.599999999999996,0.09421874999999999,0.02655944824218749,119.42857142857139,122.28571428571426,0.0003212974956978241,471352.9999999986,14.914285714285713,14.992857142857138,0.0012091060680416135,236927.99999999977,234424.99999999983,4180.0,4280.000000000001,14.992857142857138,8460.0,1.5187500715255737,0.008271897,-0.2909221,0.001,14.72058,128.0,256000,46.341156,-0.062325355,13872000,0.3341542,494418,71.0,2.0758982,1.0,0.05,2945.2198134074943,11840000,4794.872572064829,0,256000,513846277,4794.872572064829,13872000,494418,108273.42353262285,2945.2199045992015,2.2479974783038856e-05,0.00015527278193718885,0.00011260078699383055,4.959680272392964e-05,2.3188371072993502e-05,0.00017833034674805497,0.5476769391070159,9.131702777979228e-06,5.4942644985027305e-05,3.806990263498877e-05,1.611271552062028e-05,9.191401307362796e-06,6.82268183754092e-05,3.649868878884128e-06,0.00013950301776425518,0.0001228108036533825,0.0006907550027577141,9.842272542037536e-06,6.494149112682753e-05,2.387081875675817e-05,0.09042953396841054,1.3943182673057192e-05,0.024963015763016,0.0021634023838258414,7.175378905910056e-05,0.009327334861779637,0.23320420658718527,0.18424013331979397,0.002514469316922905
1,349878.99999999953,False,72,6fdea_00000,2026-03-18_19-04-33,1773875073,70.61329555511475,4853.670991182327,2335579,dh-node7,10.199.0.7,4853.670991182327,72,55.68025654725946,3.145727895453477e-05,55.679585232888435,21.905825136298677,33.73075666113405,0.030169599551639364,0.0,31,-1.75,42.844190233799694,2492.0,835,153.82806889085012,0.0009377887861213418,57.0,71.0,0.0009185606638964047,0.01195523978592723,29.928571428571434,12.383850805188144,2.274298100782205,28.0,349878.99999999953,153.82806889085012,0.004833311109837865,4101.0,2.498946982909859,146.46428571428575,69.74235861537129,7,0,7,6.608247422680412,11.599999999999996,0.0879381443298969,0.02662760416666666,104.96428571428574,110.39285714285712,0.00032847968787352725,477382.99999999854,15.5625,14.366071428571423,0.001236606539935738,239866.99999999965,237515.99999999977,2939.0,3091.000000000001,14.366071428571423,6030.000000000001,1.5187500715255737,0.008723985,0.023661323,0.001,22.73919,128.0,182656,46.34565,-0.025950683,14054656,0.047715604,494418,72.0,2.3536448,1.0,0.05,2927.1780869662375,5852127,4787.933846344181,0,182656,519698404,4787.933846344181,14054656,494418,106999.81780685493,2927.1781190797547,2.262889005362604e-05,0.00015603553086374528,0.00011287247298364503,4.9984159642501944e-05,2.3253321277605146e-05,0.0001789306185088487,0.5455695490761745,9.324971022059735e-06,5.6258333044812176e-05,3.891603159084953e-05,1.6691636928712327e-05,9.525915245066583e-06,6.978458211790962e-05,3.444267019383106e-06,0.00014164383326104217,0.00012750250049741834,0.0007060103335525667,9.953162837852603e-06,6.673954090270606e-05,2.4483458875500402e-05,0.0896404741697423,1.3925900786906749e-05,0.024868612724488915,0.0021534472591602763,7.163027198966366e-05,0.009324056512741926,0.23275109685160514,0.18349182277615253,0.002508299054612765
1,354409.9999999994,False,73,6fdea_00000,2026-03-18_19-05-45,1773875145,72.84023571014404,4926.511226892471,2335579,dh-node7,10.199.0.7,4926.511226892471,73,55.851688717816856,3.1409585961971236e-05,55.85101578018846,22.073706636655746,33.73433950982193,0.030172668447166276,0.0,50,0.0,42.89482478669753,2520.0,802,152.1986186378151,0.0009188174736840052,79.25,72.0,0.0009156386587805473,0.0103962287647935,36.857142857142854,12.539035204324572,2.2920558045615778,28.0,354409.9999999994,152.1986186378151,0.004827091062161973,4531.0,2.610128087274331,161.82142857142858,69.45230427299568,7,0,7,7.034343434343436,11.599999999999994,0.08515151515151514,0.026627604166666662,119.25,103.35714285714288,0.0003242720380280122,483615.99999999866,19.991071428571427,16.866071428571423,0.0012143354113710724,243205.99999999953,240409.99999999965,3339.0,2893.999999999999,16.866071428571423,6233.000000000001,1.5187500715255737,0.010904087,0.57377803,0.001,23.3774,128.0,188672,46.331585,0.11224522,14243328,0.408929,494418,73.0,2.7615516,1.0,0.05,2910.2556413359844,6678694,4785.364507880739,0,188672,526377098,4785.364507880739,14243328,494418,106231.66994851285,2910.255415761885,2.249146550136215e-05,0.00015535939447152753,0.00011257883344827369,5.008325893078848e-05,2.3152689757421526e-05,0.00017846950385202106,0.5454725679862034,9.055553327901763e-06,5.530420353097412e-05,3.8726686232061804e-05,1.6406587898407583e-05,9.337316483000912e-06,6.860520189261593e-05,3.4320312828941226e-06,0.00013856573080412715,0.00012299190836932513,0.000696126301020196,9.841830581141995e-06,6.490129316232906e-05,2.5138810187120906e-05,0.08886140011889072,1.3907173546644416e-05,0.024871408109339806,0.0021478591454766414,7.173442720510029e-05,0.009301117607485398,0.23228703061233155,0.1846768736089424,0.0024983777930187175
1,358958.9999999993,False,74,6fdea_00000,2026-03-18_19-06-47,1773875207,61.89403057098389,4988.405257463455,2335579,dh-node7,10.199.0.7,4988.405257463455,74,55.911960355108974,3.12828302948483e-05,55.91128815932583,22.123322317950716,33.74501157551245,0.03018289980280538,0.0,43,-8.25,43.00316463117931,2548.0,781,141.66249337025883,0.0009034852304137801,63.0,73.0,0.0009105767966977515,0.010165410317035679,35.598214285714285,12.588529105783456,2.299279807550594,28.0,358958.9999999993,141.66249337025883,0.004816978819360972,4548.999999999999,2.4683103964115225,162.46428571428575,69.69480256661764,7,0,7,7.062352941176469,11.599999999999998,0.10223529411764705,0.02662760416666667,108.78571428571426,119.42857142857139,0.00031993540860050064,490005.9999999986,17.5625,18.03571428571428,0.0011929519846122243,246251.99999999956,243753.99999999962,3046.0,3344.0000000000005,18.03571428571428,6389.999999999998,1.5187500715255737,0.010356738,0.5639524,0.001,27.031199,128.0,193408,46.265446,0.048244476,14436736,0.19603318,494418,74.0,2.813251,1.0,0.05,2920.901602409065,6873539,4783.000862801931,0,193408,533250637,4783.000862801931,14436736,494418,106469.8384610317,2920.9018071807136,2.233716225477807e-05,0.00015446260521283895,0.00011167911041540037,4.977996952965172e-05,2.3053483877306883e-05,0.00017752812002413637,0.5435844806866303,9.099897873099003e-06,5.628532064627347e-05,3.819857220849643e-05,1.6164235827834538e-05,9.192592474857545e-06,6.766193502767325e-05,3.2940683827714643e-06,0.00013662812270124258,0.00012253701694725524,0.0006826940492531174,1.0030668480937794e-05,6.407300129339884e-05,2.3246816199248437e-05,0.08809660005931093,1.3860740467674973e-05,0.02488335100019649,0.002142323015344868,7.163406318397411e-05,0.009288075950694166,0.231925561955959,0.18393355740307682,0.002489420677285494
1,363927.9999999996,False,75,6fdea_00000,2026-03-18_19-07-57,1773875277,69.81786465644836,5058.223122119904,2335579,dh-node7,10.199.0.7,5058.223122119904,75,56.0508691388688,3.12649425380548e-05,56.05019227929439,22.250078778322923,33.75706980011839,0.03025002338364232,0.0,33,0.0,43.18234152027716,2583.0,765,113.53675133585078,0.0009145805453211921,66.75,74.0,0.0009085266774034289,0.009318688775436712,32.300000000000004,12.517156263114563,2.285919913780881,35.0,363927.9999999996,113.53675133585078,0.004829537317417922,4969.000000000001,2.1250214911132517,141.97142857142856,69.77441382914449,7,0,7,6.994736842105263,11.59999999999999,0.09484210526315788,0.026627604166666673,97.1142857142857,89.85714285714288,0.00032776661327754654,496549.9999999992,16.307142857142853,15.992857142857138,0.0012164234346397106,249650.99999999948,246898.99999999965,3399.0000000000005,3144.9999999999995,15.992857142857138,6544.000000000001,1.5187500715255737,0.010293793,1.6858318,0.001,30.92198,128.0,198528,46.176964,-0.021446165,14635264,0.27369052,494418,75.0,4.0004926,1.0,0.05,2916.9467223729484,7706919,4784.860854173911,0,198528,540957556,4784.860854173911,14635264,494418,106662.31812748226,2916.946997878964,2.227046436942722e-05,0.0001540839981085684,0.00011195163500847362,4.960367771138844e-05,2.303458786337986e-05,0.00017718368353643064,0.541672700857883,9.256796491065682e-06,5.5917065361873486e-05,3.874354712307462e-05,1.633201130178369e-05,9.622036528463265e-06,6.919790242438458e-05,3.4296047454251626e-06,0.0001397541025315645,0.00012041113403367868,0.0007001113040390312,1.0127464540213108e-05,6.394648787343852e-05,2.328840768443822e-05,0.08733863499762881,1.382517459265368e-05,0.024866250260529455,0.002136970505931082,7.13028127952057e-05,0.009270307791066726,0.23155695247701208,0.18320309565782597,0.002479332550656538
1,369199.9999999997,False,76,6fdea_00000,2026-03-18_19-09-23,1773875363,85.50225853919983,5143.725380659103,2335579,dh-node7,10.199.0.7,5143.725380659103,76,56.34525035838107,3.149860460663725e-05,56.344571270782104,22.454994484788596,33.846665164307865,0.03016787198014074,0.0,26,-9.0,43.01677690747865,2618.0,836,137.6923302597679,0.0009228618672990768,60.0,75.0,0.0009046291850413547,0.011437499557962793,30.00714285714286,12.48204360176633,2.2918977701564662,35.0,369199.9999999997,137.6923302597679,0.004851637967395286,5272.0,2.7626976055691808,150.6285714285714,69.66447724392296,7,0,7,6.989743589743588,11.599999999999993,0.09470085470085468,0.026627604166666666,103.6857142857143,114.97142857142856,0.00032414159803034563,504202.9999999992,13.699999999999996,16.307142857142853,0.0012144907201360477,253279.9999999993,250922.99999999948,3629.0,4024.0,16.307142857142853,7652.999999999998,1.5187500715255737,0.012415737,0.22561125,0.001,35.611755,128.0,231808,46.309635,-0.13050425,14867072,0.25429863,494418,76.0,2.6527407,1.0,0.05,2906.2208999720883,9547592,4789.732245632173,0,231808,550505148,4789.732245632173,14867072,494418,106894.52320950464,2906.221068410446,2.2135800334000384e-05,0.00015355296868562788,0.00011150601648785303,4.943374307362529e-05,2.297385441634628e-05,0.00017673018375931896,0.5419456680997723,9.104092591915454e-06,5.57039046660339e-05,3.849255831370215e-05,1.653113151513292e-05,9.27836628374459e-06,6.889907281850084e-05,3.4691866276126577e-06,0.00013828909476404965,0.00012554099079989525,0.000693504352852212,9.823315123815613e-06,6.555241449353413e-05,2.417173665442846e-05,0.08664221385777365,1.382146403416253e-05,0.024866202626538984,0.00213429417254768,7.158343600517526e-05,0.009298086443129168,0.23250287089256827,0.1832100279611905,0.0024730267442689075
1,373476.9999999999,False,77,6fdea_00000,2026-03-18_19-10-25,1773875425,62.28052043914795,5206.005901098251,2335579,dh-node7,10.199.0.7,5206.005901098251,77,56.4044736232765,3.140757835670153e-05,56.40379365753354,22.520341180732267,33.84060237597467,0.030133279149693677,0.0,45,0.0,43.146516869985255,2646.0,720,144.14733947615898,0.0009012455365397783,77.5,76.0,0.0009017957450052772,0.0108887678689685,40.78571428571429,12.646857723171852,2.3228354517203207,28.0,373476.9999999999,144.14733947615898,0.004841613283311233,4277.0,2.594137257023249,152.75,69.16034666696916,7,0,7,7.396470588235295,11.599999999999998,0.0991764705882353,0.02662760416666667,111.89285714285712,103.92857142857139,0.0003181588501155567,510245.99999999884,20.34821428571428,20.4375,0.0011967122850652192,256412.99999999942,253832.99999999953,3133.000000000001,2910.0000000000005,20.4375,6043.0,1.5187500715255737,0.014025709,1.0971421,0.001,15.528962,128.0,183040,46.246147,0.15890788,15050112,0.48550165,494418,77.0,3.2292404,1.0,0.05,2907.797369874078,6116110,4784.604923175852,0,183040,556621258,4784.604923175852,15050112,494418,106457.90944048701,2907.797601808639,2.196970705307011e-05,0.000153138489007985,0.00011268068288664262,4.916688606222571e-05,2.2846159457738247e-05,0.00017616948336241013,0.5397870751983529,8.81250884829682e-06,5.501724946596955e-05,3.7914399234866354e-05,1.6095361145240196e-05,9.172072767498163e-06,6.776848548635441e-05,3.33587801017608e-06,0.00013658832422976057,0.00012357617557040787,0.0006839708230042199,9.67790111997742e-06,6.487944652733621e-05,2.3510604354386312e-05,0.08588994677701361,1.4078698272228384e-05,0.024833967358834877,0.0021276727398914074,7.149800225434855e-05,0.009283238588072017,0.2319351518439581,0.18243652742324237,0.0024643497981318807
1,378858.9999999999,False,78,6fdea_00000,2026-03-18_19-11-46,1773875506,81.0741069316864,5287.080008029938,2335579,dh-node7,10.199.0.7,5287.080008029938,78,56.651056650552555,3.134234265184603e-05,56.65037737594786,22.670118745115364,33.93747893618504,0.03007927822751955,0.0,34,-9.0,43.31199520943657,2681.0,822,123.6483595704175,0.0009258222874564681,54.0,77.0,0.0009069808708299903,0.010138405140866492,30.5,12.605951130658418,2.3154952904116453,35.0,378858.9999999999,123.6483595704175,0.0048435346584236256,5381.999999999999,2.3791079700591835,153.77142857142857,69.50263747272899,7,0,7,6.645045045045044,11.59999999999999,0.099009009009009,0.02662760416666667,105.48571428571428,115.08571428571435,0.00032567206847906643,517965.99999999884,12.707142857142857,17.792857142857144,0.0012293049977055244,260104.99999999948,257860.99999999965,3692.0000000000005,4028.0000000000005,17.792857142857144,7720.0,1.5187500715255737,0.008237011,-0.29496548,0.001,9.859546,128.0,233728,46.211826,0.1687194,15283840,0.19370788,494418,78.0,1.8343965,1.0,0.05,2906.4946681782535,9827532,4790.578873944093,0,233728,566448790,4790.578873944093,15283840,494418,107193.42286492386,2906.4947600669016,2.191406808752194e-05,0.00015327118277855368,0.00011254565773030337,4.9228340844898716e-05,2.283480342648349e-05,0.00017714433995138612,0.5419235017249859,9.060845905728991e-06,5.568276621389269e-05,3.866845848642467e-05,1.6503353181950643e-05,9.321992362493565e-06,6.944796262069491e-05,3.457809029781426e-06,0.00014068440614409361,0.00012387193633889906,0.0007048270118356066,1.0047440167873578e-05,6.624451483766658e-05,2.39278754340912e-05,0.08517717181887234,1.405792151647105e-05,0.024852316304986837,0.0021257153935916873,7.154580103178594e-05,0.009310739572478268,0.23279991396539104,0.18438639961877995,0.002457853199679363
1,383096.0,False,79,6fdea_00000,2026-03-18_19-12-41,1773875561,54.66602277755737,5341.746030807495,2335579,dh-node7,10.199.0.7,5341.746030807495,79,56.63104985984668,3.118528828560551e-05,56.63036910887734,22.640276120814953,33.9473938276031,0.03001460312440444,0.0,33,0.0,43.30420141056466,2709.0,717,163.81773915603716,0.0008942987576422829,69.75,78.0,0.0009033228434094029,0.010478780503460582,31.83928571428572,12.668249963065719,2.3259197303435006,28.0,383096.0,163.81773915603716,0.004820521346874299,4237.0,2.503892099210394,151.32142857142858,69.37419772123751,7,0,7,6.933333333333334,11.599999999999998,0.11986666666666666,0.02662760416666666,106.78571428571426,114.67857142857139,0.00031760334092650834,524166.9999999986,16.491071428571423,15.348214285714283,0.0011868386625093906,263094.99999999965,261071.99999999968,2990.0,3211.0000000000005,15.348214285714283,6200.999999999998,1.5187500715255737,0.010489125,-0.118956715,0.001,19.90226,128.0,187776,46.262466,0.04076118,15471616,0.40313876,494418,79.0,2.1374753,1.0,0.05,2932.8290349166377,6215679,4785.043085204652,0,187776,572664469,4785.043085204652,15471616,494418,107515.87982549731,2932.830239351464,2.1820942109595006e-05,0.00015260383551252157,0.00011218170168536505,4.908119642211818e-05,2.278008667288468e-05,0.00017670037373038354,0.539747060778129,8.772491757826363e-06,5.426675998321972e-05,3.8096859482911283e-05,1.6099116559772355e-05,9.21641928725327e-06,6.827571191432307e-05,3.2832891261102656e-06,0.0001352647934598793,0.00012258678133195922,0.0006790825823319569,9.450412694008566e-06,6.420897934636905e-05,2.347689210702639e-05,0.08444120221178775,1.404243056460938e-05,0.024747071392407727,0.00211514999045042,7.138539264948741e-05,0.009289925316281969,0.23229156271625273,0.18360372208243894,0.0024489737162091546
