iteration,steps,env_steps,internal_ticks,score_red
532,471,471,600,15.0
533,158,158,600,33.0
534,167,167,600,36.0
535,279,279,600,0.0
536,188,188,600,27.0
537,156,156,600,42.0
538,211,211,600,24.0
539,159,159,600,18.0
540,102,102,600,51.0
541,167,167,600,36.0
542,429,429,600,0.0
543,496,496,600,3.0
544,152,152,600,27.0
545,171,171,600,15.0
546,260,260,600,5.0
547,215,215,600,21.0
548,171,171,600,12.0
549,184,184,600,30.0
550,188,188,600,6.0
551,189,189,600,27.0
552,146,146,600,30.0
553,214,214,600,24.0
554,135,135,600,9.0
555,212,212,600,15.0
556,259,259,600,3.0
557,265,265,600,0.0
558,198,198,600,29.0
559,281,281,600,0.0
560,190,190,600,27.0
561,152,152,600,21.0
562,156,156,600,21.0
563,495,495,600,3.0
564,290,290,600,0.0
565,187,187,600,15.0
566,452,452,600,3.0
567,194,194,600,32.0
568,173,173,601,27.0
569,203,203,600,45.0
570,163,163,600,36.0
571,191,191,600,9.0
572,487,487,600,3.0
573,460,460,600,3.0
574,231,231,600,0.0
575,150,150,600,18.0
576,159,159,600,24.0
577,253,253,600,0.0
578,166,166,600,36.0
579,122,122,600,51.0
580,426,426,600,0.0
581,215,215,600,3.0
582,239,239,600,0.0
583,209,209,600,18.0
584,160,160,600,18.0
585,143,143,600,24.0
586,184,184,600,33.0
587,72,72,600,62.0
588,288,288,600,33.0
589,173,173,600,18.0
590,152,152,600,27.0
591,151,151,600,18.0
592,109,109,601,30.0
593,178,178,600,24.0
594,495,495,600,3.0
595,179,179,600,24.0
596,165,165,600,21.0
597,159,159,600,24.0
598,133,133,600,57.0
599,160,160,600,36.0
600,501,501,600,9.0
601,101,101,600,54.0
602,156,156,600,30.0
603,183,183,600,30.0
604,204,204,600,0.0
605,204,204,600,0.0
606,192,192,600,9.0
607,419,419,600,0.0
608,175,175,600,24.0
609,163,163,600,24.0
610,286,286,600,0.0
611,212,212,600,0.0
612,203,203,600,27.0
613,178,178,600,27.0
614,141,141,600,15.0
615,171,171,600,24.0
616,175,175,600,27.0
617,143,143,600,30.0
618,149,149,601,24.0
619,185,185,600,21.0
620,246,246,600,51.0
621,182,182,600,9.0
622,183,183,600,30.0
623,175,175,600,15.0
624,169,169,600,30.0
625,173,173,600,24.0
626,209,209,600,18.0
627,113,113,600,51.0
628,150,150,600,21.0
629,195,195,600,27.0
630,256,256,600,0.0
631,258,258,600,3.0
632,143,143,600,54.0
633,190,190,600,33.0
634,202,202,600,27.0
635,185,185,600,30.0
636,145,145,600,30.0
637,183,183,600,12.0
638,181,181,600,24.0
639,186,186,600,15.0
640,242,242,600,45.0
641,205,205,600,21.0
642,211,211,600,30.0
643,181,181,600,23.0
644,514,514,600,6.0
645,205,205,601,15.0
646,363,363,600,30.0
647,477,477,600,3.0
648,175,175,600,18.0
649,260,260,600,0.0
650,167,167,600,21.0
651,548,548,600,9.0
652,147,147,600,24.0
653,136,136,601,33.0
654,227,227,600,0.0
655,287,287,601,0.0
656,284,284,600,0.0
657,265,265,600,3.0
658,215,215,600,27.0
659,218,218,600,18.0
660,236,236,600,0.0
661,165,165,600,33.0
662,178,178,600,15.0
663,200,200,600,0.0
664,90,90,600,45.0
665,209,209,600,29.0
666,181,181,600,21.0
667,169,169,600,24.0
668,96,96,600,54.0
669,239,239,600,3.0
670,144,144,601,24.0
671,198,198,600,3.0
672,169,169,600,27.0
673,198,198,600,24.0
674,145,145,600,45.0
675,230,230,600,3.0
676,80,80,600,75.0
677,443,443,600,3.0
678,249,249,600,12.0
679,187,187,600,42.0
680,139,139,600,21.0
681,158,158,600,15.0
682,220,220,601,30.0
683,175,175,600,18.0
684,151,151,600,24.0
685,205,205,600,3.0
686,196,196,600,18.0
687,175,175,600,21.0
688,193,193,600,24.0
689,262,262,600,0.0
690,491,491,600,3.0
691,249,249,601,0.0
692,229,229,600,12.0
693,189,189,600,30.0
694,199,199,600,3.0
695,149,149,600,36.0
696,135,135,600,39.0
697,242,242,600,0.0
698,178,178,600,27.0
699,162,162,600,27.0
700,178,178,600,27.0
701,160,160,600,21.0
702,206,206,600,24.0
703,200,200,600,18.0
704,250,250,600,0.0
705,175,175,600,21.0
706,196,196,600,12.0
707,174,174,600,18.0
708,186,186,600,24.0
709,229,229,600,24.0
710,172,172,600,35.0
711,200,200,600,3.0
712,83,83,600,57.0
713,160,160,600,21.0
714,141,141,600,21.0
715,211,211,600,21.0
716,189,189,600,24.0
717,206,206,600,27.0
718,503,503,600,3.0
719,189,189,600,21.0
720,261,261,600,24.0
721,223,223,600,0.0
722,217,217,600,24.0
723,196,196,600,12.0
724,210,210,600,24.0
725,150,150,600,36.0
726,203,203,600,21.0
727,309,309,600,42.0
728,167,167,600,33.0
729,174,174,600,30.0
730,201,201,600,18.0
731,238,238,600,0.0
732,204,204,600,33.0
733,179,179,601,24.0
734,258,258,600,36.0
735,448,448,600,0.0
736,243,243,600,0.0
737,233,233,601,0.0
738,177,177,601,18.0
