iteration,steps,env_steps,internal_ticks,score_red
335,76,76,600,57.0
336,102,102,600,78.0
337,249,249,601,15.0
338,91,91,600,78.0
339,126,126,600,75.0
340,273,273,600,36.0
341,81,81,600,60.0
342,265,265,600,57.0
343,81,81,600,45.0
344,90,90,600,66.0
345,99,99,600,69.0
346,86,86,600,63.0
347,106,106,600,75.0
348,102,102,600,72.0
349,88,88,600,84.0
350,103,103,600,84.0
351,434,434,600,33.0
352,79,79,600,69.0
353,76,76,600,72.0
354,71,71,600,69.0
355,87,87,601,66.0
356,79,79,600,78.0
357,107,107,601,54.0
358,442,442,600,35.0
359,113,113,600,63.0
360,93,93,600,60.0
361,107,107,600,66.0
362,83,83,600,66.0
363,84,84,601,81.0
364,105,105,601,66.0
365,96,96,600,87.0
366,86,86,600,75.0
367,87,87,600,83.0
368,76,76,600,75.0
369,103,103,600,75.0
370,86,86,600,72.0
371,109,109,600,72.0
372,78,78,600,90.0
373,91,91,600,75.0
374,89,89,600,87.0
375,115,115,600,68.0
376,77,77,600,48.0
377,77,77,601,51.0
378,105,105,600,51.0
379,76,76,600,51.0
380,97,97,600,72.0
381,123,123,600,57.0
382,85,85,600,51.0
383,98,98,600,81.0
384,71,71,600,75.0
385,83,83,601,84.0
386,81,81,600,78.0
387,92,92,600,81.0
388,186,186,600,54.0
389,213,213,600,63.0
390,95,95,600,84.0
391,93,93,600,69.0
392,223,223,600,42.0
393,189,189,600,45.0
394,115,115,600,75.0
395,86,86,600,84.0
396,67,67,600,84.0
397,104,104,600,75.0
398,95,95,600,69.0
399,106,106,600,72.0
400,122,122,600,66.0
401,119,119,600,72.0
402,76,76,600,69.0
403,83,83,600,81.0
404,77,77,600,72.0
405,307,307,600,33.0
406,79,79,600,66.0
407,87,87,601,87.0
408,77,77,600,75.0
409,118,118,600,66.0
410,82,82,600,72.0
411,85,85,600,69.0
412,91,91,600,72.0
413,86,86,600,60.0
414,93,93,600,60.0
415,216,216,600,36.0
416,86,86,600,74.0
417,89,89,600,87.0
418,190,190,600,42.0
419,92,92,600,78.0
420,118,118,601,66.0
421,96,96,600,39.0
422,96,96,600,66.0
423,114,114,600,72.0
424,80,80,600,63.0
425,81,81,600,66.0
426,105,105,600,57.0
427,72,72,600,74.0
428,103,103,600,66.0
429,131,131,600,75.0
430,118,118,600,87.0
431,90,90,600,51.0
432,78,78,600,60.0
433,84,84,600,66.0
434,181,181,601,48.0
435,97,97,600,60.0
436,86,86,600,78.0
437,89,89,600,69.0
438,94,94,600,72.0
439,97,97,600,78.0
440,90,90,600,75.0
441,77,77,601,51.0
442,92,92,600,66.0
443,77,77,600,45.0
444,156,156,600,36.0
445,89,89,600,60.0
446,100,100,601,87.0
447,81,81,600,81.0
448,104,104,600,72.0
449,83,83,600,81.0
450,112,112,600,75.0
451,78,78,600,66.0
452,266,266,600,33.0
453,74,74,600,51.0
454,84,84,600,60.0
455,79,79,600,72.0
456,80,80,600,69.0
457,155,155,601,72.0
458,210,210,600,39.0
459,96,96,600,78.0
460,217,217,600,39.0
461,87,87,600,72.0
462,81,81,600,66.0
463,81,81,600,86.0
464,82,82,600,63.0
465,93,93,600,69.0
466,93,93,600,66.0
467,275,275,600,51.0
468,95,95,600,72.0
469,91,91,601,72.0
470,88,88,600,77.0
471,99,99,600,75.0
472,100,100,600,60.0
473,224,224,600,36.0
474,115,115,600,75.0
475,98,98,600,54.0
476,191,191,600,78.0
477,222,222,600,30.0
478,116,116,600,66.0
479,92,92,600,72.0
480,189,189,600,66.0
481,190,190,600,36.0
482,116,116,600,69.0
483,89,89,600,75.0
484,110,110,600,63.0
485,85,85,600,60.0
486,135,135,600,62.0
487,96,96,600,57.0
488,86,86,600,54.0
489,72,72,600,72.0
490,92,92,600,57.0
491,83,83,600,69.0
492,73,73,600,69.0
493,118,118,600,75.0
494,117,117,600,75.0
495,91,91,600,69.0
496,87,87,601,63.0
497,80,80,600,72.0
498,103,103,600,60.0
499,86,86,600,69.0
500,88,88,600,72.0
501,83,83,600,60.0
502,77,77,600,72.0
503,126,126,600,63.0
504,88,88,600,84.0
505,90,90,600,81.0
506,79,79,600,63.0
507,104,104,600,51.0
508,78,78,600,75.0
509,82,82,600,60.0
510,128,128,600,75.0
511,261,261,600,33.0
512,77,77,600,74.0
513,115,115,601,63.0
514,95,95,600,86.0
515,95,95,600,69.0
516,87,87,600,72.0
517,82,82,601,78.0
518,89,89,600,78.0
519,87,87,600,78.0
520,102,102,601,84.0
521,132,132,600,75.0
522,72,72,600,69.0
523,85,85,600,69.0
524,104,104,600,90.0
525,107,107,600,57.0
526,85,85,600,63.0
527,79,79,600,57.0
528,90,90,600,69.0
529,112,112,600,66.0
530,81,81,600,84.0
531,89,89,600,69.0
532,114,114,600,66.0
533,80,80,601,84.0
534,123,123,600,45.0
535,117,117,600,84.0
536,106,106,600,75.0
537,97,97,600,69.0
538,284,284,600,45.0
539,74,74,600,69.0
540,320,320,601,27.0
541,79,79,600,81.0
542,82,82,600,57.0
543,94,94,600,69.0
544,89,89,600,78.0
545,89,89,600,81.0
546,122,122,600,81.0
547,80,80,600,75.0
548,67,67,601,60.0
549,103,103,600,78.0
550,95,95,600,75.0
551,121,121,600,81.0
552,109,109,600,54.0
553,103,103,600,72.0
554,163,163,600,72.0
555,95,95,600,81.0
556,108,108,600,72.0
557,245,245,600,30.0
558,72,72,600,66.0
559,81,81,600,60.0
560,79,79,600,69.0
561,83,83,600,87.0
562,102,102,600,72.0
563,115,115,600,81.0
564,92,92,600,57.0
565,120,120,600,78.0
566,114,114,600,75.0
567,271,271,600,48.0
568,89,89,600,69.0
569,208,208,600,51.0
570,95,95,600,69.0
571,103,103,600,75.0
572,205,205,600,69.0
573,80,80,600,90.0
574,101,101,600,51.0
575,99,99,600,72.0
576,118,118,600,75.0
577,249,249,600,45.0
578,259,259,600,42.0
579,84,84,600,60.0
580,79,79,600,54.0
581,259,259,600,51.0
582,87,87,600,60.0
583,85,85,600,69.0
584,93,93,600,66.0
585,81,81,600,57.0
586,133,133,600,72.0
587,248,248,600,63.0
588,114,114,600,48.0
589,178,178,600,66.0
590,83,83,600,66.0
591,93,93,600,84.0
592,68,68,600,57.0
593,87,87,600,87.0
594,115,115,600,78.0
595,113,113,601,84.0
596,73,73,600,75.0
597,112,112,600,69.0
598,95,95,600,48.0
599,91,91,600,66.0
600,131,131,600,72.0
601,95,95,600,81.0
602,79,79,600,48.0
603,96,96,600,78.0
604,74,74,600,57.0
605,112,112,600,69.0
606,83,83,601,60.0
607,192,192,600,42.0
608,83,83,600,72.0
609,121,121,600,72.0
610,281,281,600,48.0
611,90,90,600,75.0
612,112,112,600,72.0
613,90,90,600,75.0
614,102,102,600,79.0
615,74,74,600,69.0
616,96,96,601,63.0
617,79,79,600,54.0
618,82,82,600,78.0
619,97,97,601,66.0
620,78,78,600,60.0
621,94,94,600,54.0
622,94,94,600,81.0
623,77,77,600,87.0
624,112,112,601,75.0
625,94,94,600,66.0
626,88,88,600,77.0
627,98,98,600,48.0
628,94,94,600,72.0
629,85,85,600,66.0
630,149,149,600,63.0
631,86,86,600,81.0
632,227,227,600,75.0
633,93,93,600,57.0
634,118,118,600,60.0
635,85,85,600,54.0
636,92,92,601,72.0
637,82,82,600,66.0
638,80,80,600,84.0
639,76,76,600,81.0
640,84,84,600,71.0
641,87,87,600,81.0
642,91,91,600,72.0
643,97,97,601,99.0
644,104,104,600,54.0
645,81,81,600,63.0
646,125,125,600,78.0
647,84,84,600,75.0
648,106,106,600,60.0
649,138,138,600,81.0
650,110,110,600,81.0
651,78,78,600,60.0
652,97,97,600,71.0
653,96,96,600,92.0
654,92,92,600,84.0
655,116,116,600,72.0
656,82,82,600,33.0
657,103,103,600,75.0
658,95,95,600,72.0
659,90,90,600,60.0
660,99,99,600,87.0
661,106,106,600,51.0
662,83,83,600,60.0
663,80,80,600,87.0
664,82,82,601,75.0
665,75,75,600,63.0
666,132,132,600,66.0
667,247,247,600,47.0
668,82,82,600,69.0
669,93,93,600,81.0
670,84,84,600,60.0
671,78,78,600,60.0
672,105,105,601,66.0
673,91,91,600,72.0
674,92,92,600,78.0
675,99,99,600,60.0
676,104,104,600,72.0
677,184,184,600,69.0
678,92,92,600,72.0
679,83,83,600,75.0
680,123,123,600,75.0
681,97,97,600,81.0
682,85,85,600,87.0
683,73,73,600,78.0
684,206,206,601,45.0
685,96,96,600,66.0
686,102,102,600,66.0
687,84,84,600,63.0
688,108,108,600,60.0
689,90,90,600,69.0
690,94,94,600,69.0
691,205,205,600,60.0
692,94,94,601,84.0
693,95,95,600,63.0
694,92,92,600,87.0
695,94,94,600,72.0
696,301,301,600,51.0
697,83,83,601,66.0
698,95,95,600,75.0
699,79,79,600,75.0
700,109,109,600,66.0
701,75,75,600,63.0
702,89,89,600,63.0
703,95,95,600,51.0
704,207,207,600,66.0
705,88,88,600,75.0
706,96,96,600,72.0
707,78,78,600,75.0
708,99,99,600,60.0
709,108,108,600,69.0
710,82,82,600,48.0
711,102,102,600,75.0
712,82,82,600,69.0
713,71,71,600,75.0
714,105,105,600,78.0
715,79,79,600,75.0
716,99,99,600,60.0
717,97,97,600,90.0
718,109,109,600,71.0
719,176,176,600,63.0
720,228,228,601,45.0
721,100,100,600,87.0
722,77,77,600,60.0
723,96,96,600,57.0
724,100,100,600,69.0
725,88,88,600,66.0
726,105,105,600,75.0
727,91,91,600,78.0
728,80,80,600,75.0
729,132,132,600,75.0
730,225,225,600,60.0
731,85,85,600,81.0
732,125,125,600,78.0
733,128,128,600,72.0
734,103,103,600,63.0
735,263,263,600,45.0
736,122,122,600,68.0
737,81,81,601,75.0
738,228,228,600,66.0
739,80,80,600,57.0
740,101,101,600,63.0
741,124,124,600,51.0
742,83,83,600,87.0
743,83,83,600,75.0
744,73,73,600,60.0
745,227,227,600,63.0
746,191,191,600,39.0
747,108,108,600,72.0
748,75,75,600,57.0
749,79,79,600,71.0
750,87,87,600,75.0
751,108,108,600,69.0
752,89,89,600,57.0
753,74,74,600,63.0
754,73,73,601,66.0
755,81,81,601,72.0
756,93,93,600,72.0
757,80,80,600,72.0
758,88,88,600,78.0
759,75,75,600,72.0
760,108,108,601,69.0
761,105,105,600,72.0
762,79,79,600,87.0
763,100,100,601,75.0
764,92,92,600,77.0
765,76,76,600,63.0
766,97,97,600,81.0
767,75,75,600,63.0
768,110,110,600,66.0
769,169,169,600,87.0
770,80,80,600,81.0
771,85,85,600,51.0
772,91,91,600,75.0
773,242,242,600,42.0
774,93,93,600,78.0
775,339,339,600,60.0
776,95,95,600,72.0
777,99,99,600,81.0
778,125,125,600,78.0
779,90,90,600,81.0
780,105,105,600,66.0
781,94,94,600,84.0
782,91,91,600,75.0
783,118,118,600,72.0
784,198,198,600,66.0
785,88,88,600,63.0
786,122,122,600,66.0
787,98,98,601,87.0
788,186,186,600,75.0
789,104,104,600,48.0
790,75,75,600,75.0
791,103,103,600,60.0
792,80,80,600,75.0
793,78,78,600,63.0
794,203,203,600,72.0
795,84,84,600,63.0
796,70,70,600,51.0
797,86,86,600,63.0
798,403,403,600,36.0
799,95,95,600,87.0
800,93,93,600,69.0
801,103,103,600,63.0
802,159,159,600,45.0
803,80,80,600,69.0
804,77,77,600,66.0
805,87,87,600,75.0
806,111,111,600,63.0
807,253,253,600,36.0
808,192,192,601,72.0
809,106,106,600,54.0
810,79,79,600,63.0
811,91,91,600,60.0
812,75,75,600,66.0
813,195,195,600,39.0
814,78,78,600,75.0
815,105,105,600,81.0
816,85,85,600,75.0
817,115,115,600,60.0
818,71,71,600,69.0
819,78,78,600,81.0
820,73,73,600,75.0
821,82,82,601,51.0
822,87,87,601,72.0
823,87,87,600,75.0
824,84,84,600,63.0
825,133,133,600,51.0
826,93,93,600,54.0
827,210,210,600,39.0
828,309,309,600,42.0
829,188,188,600,66.0
830,132,132,600,81.0
831,119,119,600,81.0
832,90,90,600,69.0
833,80,80,601,65.0
834,78,78,600,66.0
835,115,115,600,75.0
836,95,95,600,69.0
837,192,192,600,72.0
838,96,96,600,69.0
839,108,108,600,60.0
840,117,117,601,81.0
841,75,75,600,54.0
842,87,87,600,63.0
843,205,205,600,36.0
844,94,94,600,51.0
845,106,106,601,75.0
846,254,254,600,57.0
847,84,84,600,48.0
848,116,116,600,78.0
849,107,107,600,75.0
850,103,103,600,57.0
851,89,89,600,78.0
852,92,92,600,78.0
853,86,86,601,63.0
854,92,92,600,81.0
855,239,239,600,63.0
856,122,122,600,69.0
857,97,97,600,81.0
858,155,155,600,51.0
859,73,73,600,75.0
860,257,257,600,30.0
861,91,91,600,78.0
862,215,215,600,48.0
863,92,92,600,74.0
864,173,173,600,57.0
865,93,93,600,81.0
866,93,93,600,60.0
867,114,114,601,84.0
868,80,80,600,81.0
869,202,202,601,44.0
870,92,92,600,66.0
871,347,347,600,54.0
872,83,83,600,66.0
873,96,96,600,81.0
874,84,84,600,72.0
875,116,116,601,75.0
876,101,101,600,72.0
877,87,87,600,72.0
878,100,100,600,75.0
879,87,87,600,87.0
880,83,83,600,81.0
881,92,92,600,63.0
882,175,175,600,63.0
883,102,102,601,78.0
884,97,97,600,81.0
885,94,94,600,75.0
886,85,85,601,86.0
887,91,91,600,71.0
888,73,73,600,81.0
889,85,85,600,89.0
890,101,101,600,75.0
891,80,80,600,63.0
892,89,89,600,69.0
893,232,232,600,57.0
894,414,414,600,39.0
895,256,256,600,36.0
896,83,83,600,78.0
897,101,101,600,45.0
898,112,112,600,60.0
899,85,85,600,75.0
900,75,75,600,75.0
901,179,179,600,60.0
902,266,266,600,33.0
903,119,119,600,48.0
904,88,88,600,72.0
905,106,106,600,51.0
906,295,295,600,24.0
907,183,183,600,60.0
908,144,144,600,84.0
909,92,92,600,75.0
910,92,92,600,72.0
911,109,109,600,72.0
912,124,124,600,63.0
913,72,72,600,63.0
914,115,115,600,60.0
915,98,98,600,72.0
916,203,203,600,48.0
917,186,186,600,69.0
918,86,86,600,66.0
919,106,106,600,66.0
920,107,107,600,81.0
921,80,80,601,69.0
922,327,327,600,33.0
923,75,75,600,69.0
924,85,85,600,60.0
925,79,79,600,84.0
926,101,101,600,78.0
927,98,98,601,69.0
928,88,88,600,78.0
929,56,56,601,63.0
930,87,87,600,42.0
931,104,104,600,60.0
932,158,158,600,45.0
933,91,91,601,51.0
934,83,83,601,69.0
935,268,268,600,33.0
936,76,76,600,57.0
937,78,78,600,69.0
938,75,75,600,57.0
939,83,83,600,72.0
940,90,90,600,75.0
941,75,75,600,60.0
942,87,87,600,75.0
943,101,101,600,60.0
944,86,86,600,51.0
