num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/blue_team_score_mean,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime,env_runners/env_reset_timer,env_runners/episode_return_min,env_runners/episode_duration_sec_mean,env_runners/connector_pipeline_timer,env_runners/weights_seq_no,env_runners/episode_return_mean,env_runners/episode_len_mean,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/time_between_sampling,env_runners/num_env_steps_sampled,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/red_team_score_mean,env_runners/env_to_module_sum_episodes_length_in,env_runners/sample,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/module_episode_returns_mean/shared_policy,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/agent_steps/red_robot_0,env_runners/agent_steps/red_robot_1,env_runners/num_module_steps_sampled/shared_policy,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/num_trainable_parameters,learners/shared_policy/entropy,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/weights_seq_no,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/vf_loss,learners/shared_policy/vf_explained_var,learners/shared_policy/total_loss,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/mean_kl_loss,learners/shared_policy/curr_kl_coeff,learners/shared_policy/policy_loss,learners/shared_policy/num_module_steps_trained,learners/shared_policy/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch
1,515512.00000000006,False,110,a5811_00000,2026-03-15_23-24-27,1773631467,66.19187188148499,7220.817353963852,1219401,dh-node6,10.199.0.6,7220.817353963852,110,63.623992205769845,2.736531235529194e-05,63.623296654906106,33.9930087380608,29.595753702086466,0.026119660780884662,0.0,28.0,169.35480322761978,515512.00000000006,0.008589054268467325,-12.0,3.8261716415041254,0.0008026403575069846,109.0,34.848214285714285,178.6428571428572,0.0008478216169793997,0.018128608576502066,11.146724476681058,5001.999999999999,899,3297.0,42.59364886550601,169.35480322761978,3.192040315687253,33,67.25,73.41575351939196,7,0,7,10.527777777777779,12.299999999999997,0.07300000000000001,0.023893229166666665,0.00033942571746661235,0.000667736084095254,350394.9999999994,352236.0,702630.9999999981,18.16071428571428,16.6875,18.16071428571428,3828.0000000000005,3703.9999999999995,136.71428571428575,132.28571428571425,7532.0,20979200,4732.023418723986,8898558,4732.023418723986,227712,760910189,0,499283,110679.97056428612,3095.120962112689,128.0,499283,1.748169,0.001,1.0,110.0,42.297157,20979200,2.846771,0.12546813,2.679069,0.05,0.012011777,2.5628907680511475,-0.1110783,227712,3095.1209913004086,0.00016308154901672494,1.9861102280091292e-05,4.272726358006697e-05,9.485316549312044e-05,2.2913010002073275e-05,0.00014431696678121345,0.3066635857992153,7.530505687425533e-05,9.239840760051961e-06,1.8374996165746006e-05,4.2924742127193734e-05,5.878403501094795e-05,9.625035727425093e-06,3.4700695335014536e-06,3.6923455913724354e-05,0.0003093162869286207,9.245023382179457e-05,1.6701797228530985e-05,8.549972593681753e-06,5.0113166873427145e-05,0.04118678969181149,0.0014857046367709567,0.006185088545167293,0.017203319670450464,0.10670767892535485,5.8175125979187285e-05,0.13072762596415533,0.0025218491496981875,1.2184457719581527e-05
1,519779.00000000023,False,111,a5811_00000,2026-03-15_23-25-21,1773631521,54.13227415084839,7274.9496281147,1219401,dh-node6,10.199.0.6,7274.9496281147,111,63.52894704434159,2.7686890772240138e-05,63.52824945877833,33.96760838786076,29.52613561875489,0.02608248012330111,0.0,35.0,120.6205522056864,519779.00000000023,0.008645413657380427,-3.0,2.475551473841603,0.0008069131002666941,110.0,28.59285714285715,121.91428571428565,0.0008328801464940475,0.018694371567597123,11.219490819881958,4267.0,822,3332.0,42.593706048870864,120.6205522056864,3.1988801621840626,30,69.0,73.37821925967893,7,0,7,10.877027027027026,12.299999999999997,0.06581081081081082,0.023893229166666665,0.00032822665217698607,0.0006556916824987445,353304.99999999936,355113.9999999997,708418.9999999977,14.721428571428566,13.87142857142857,14.721428571428566,2877.9999999999995,2910.0000000000005,82.22857142857144,83.14285714285712,5788.0,21154944,4727.373184536746,5858591,4727.373184536746,175744,766768780,0,499283,110536.5866615512,3102.068649589004,128.0,499283,1.6921581,0.001,1.0,111.0,28.07583,21154944,2.451998,0.22348338,2.4780953,0.05,0.0089219725,2.5628907680511475,0.08783892,175744,3102.069776927184,0.0001637962881701662,1.9956467498148073e-05,4.300817345343954e-05,9.54191046496358e-05,2.2909308929792555e-05,0.00014485106856575053,0.30896455575081117,7.24596771785655e-05,8.966792122647318e-06,1.797578118687311e-05,4.045335271563865e-05,5.711756025001708e-05,9.28712456321978e-06,3.3404703236982326e-06,3.568719739587537e-05,0.00030487542628640323,9.126624196072223e-05,1.6364650906170422e-05,8.15149969657785e-06,4.831616340656461e-05,0.04089467658568748,0.0014930657409556094,0.006176287560750303,0.01728738141328703,0.10654521074711876,5.818094380341388e-05,0.13341021696519337,0.002511568560070622,1.2190651369943846e-05
1,525746.0000000005,False,112,a5811_00000,2026-03-15_23-27-02,1773631622,100.88660550117493,7375.836233615875,1219401,dh-node6,10.199.0.6,7375.836233615875,112,63.90236525699854,2.765353244979601e-05,63.90166666817078,34.25407938163151,29.61313310365771,0.026014098491721517,0.0,28.0,177.6286249596172,525746.0000000005,0.008640808607687313,0.0,4.908344496016591,0.0008065906766204437,111.0,30.0,213.10714285714278,0.0008493869153199228,0.019834433157751047,11.20631468309196,5967.000000000001,832,3360.0,42.49061623038744,177.6286249596172,3.2105807262416266,31,63.75,73.20544350630291,7,0,7,10.373913043478261,12.299999999999997,0.06086956521739131,0.024383869263285025,0.000334473805109605,0.0006663310962607333,358263.9999999993,360003.9999999999,718267.9999999978,14.6875,15.3125,14.6875,4889.999999999999,4959.000000000001,174.6428571428572,177.1071428571428,9849.0,21452160,4739.769452691378,13855374,4739.769452691378,297216,780624154,0,499283,111874.71923238142,3094.2274563679293,128.0,499283,1.804385,0.001,1.0,112.0,24.918089,21452160,2.0131526,0.2579972,1.8455095,0.05,0.0069093867,2.5628907680511475,-0.095131844,297216,3094.2284106297884,0.00016403714542451145,1.9937592862971504e-05,4.295394128405842e-05,9.536389858115777e-05,2.2881948252840822e-05,0.00014516586743930552,0.31004748309430985,7.361347018223371e-05,8.998076780551138e-06,1.8264028276164765e-05,4.1160706250639716e-05,5.9198615066784056e-05,9.66285624955089e-06,3.4329736027861242e-06,3.697500895035756e-05,0.0003094889673740517,9.151747478778875e-05,1.707589660398399e-05,8.251265184108877e-06,5.0670933184191976e-05,0.04072946057907874,0.0014952766529518476,0.006230007815936818,0.01731880359712769,0.10744781263807317,5.797443407988542e-05,0.13367105535687696,0.0025105157957629955,1.2183146193003736e-05
1,531691.9999999997,False,113,a5811_00000,2026-03-15_23-28-19,1773631699,76.6582088470459,7452.494442462921,1219401,dh-node6,10.199.0.6,7452.494442462921,113,64.0297261966804,2.76271270857754e-05,64.02902525746961,34.34349428852514,29.65106388316066,0.025981054695858194,0.0,42.0,133.62127069653388,531691.9999999997,0.008607293775826872,0.0,3.1733860111008174,0.0008037533873775188,112.0,36.44047619047619,141.5714285714286,0.000866096135122236,0.01838250960299401,11.31985720049544,5946.0,719,3402.0,42.63045869428922,133.62127069653388,3.2242814254040044,34,63.75,73.19312017166978,7,0,7,10.958653846153844,12.3,0.06125000000000001,0.025195312500000008,0.0003413096594765742,0.0006743208367243706,362191.99999999884,364140.00000000006,726331.9999999978,18.46428571428572,17.976190476190478,18.46428571428572,4136.0,3928.0,98.47619047619045,93.52380952380955,8064.0,21696640,4751.831758164464,11356860,4751.831758164464,244480,791981014,0,499283,113686.5933934993,3098.9375207886374,128.0,499283,1.6378067,0.001,1.0,113.0,32.225937,21696640,3.6027,0.17231596,3.5629091,0.05,0.0066115013,2.5628907680511475,0.025154732,244480,3098.9384409101367,0.000163217240162556,1.9795947631321882e-05,4.2850767591817254e-05,9.505707704365991e-05,2.2952740198193906e-05,0.00014508717009779673,0.31224268379299946,7.487979775087251e-05,9.269692126094661e-06,1.897143574580488e-05,4.14825345049858e-05,5.935554894515524e-05,9.754703123938938e-06,3.4931009780153207e-06,3.659893723382956e-05,0.0003133649379796914,9.333690813432417e-05,1.685807214571803e-05,8.3408920957437e-06,4.992002776500015e-05,0.04047943258405564,0.0015008411951529612,0.006234723007083007,0.01736014081047743,0.10757699564196802,5.766443102467888e-05,0.13594179899380454,0.0025069660685268567,1.2137904371303639e-05
1,536204.9999999997,False,114,a5811_00000,2026-03-15_23-29-27,1773631767,67.92357540130615,7520.418017864227,1219401,dh-node6,10.199.0.6,7520.418017864227,114,64.06854028521128,2.76490257221001e-05,64.06783753358621,34.41341529232042,29.6199732748894,0.025964659939509627,0.0,28.0,166.28579347589584,536204.9999999997,0.008617031213342006,0.0,3.4491112720071597,0.0008028445686288218,113.0,32.375,161.17857142857142,0.0008459769170496902,0.01767233332831774,11.39022453873431,4513.0,752,3430.0,42.66138175122364,166.28579347589584,3.2511566549196504,35,67.25,72.54911452440764,7,0,7,10.316129032258063,12.299999999999995,0.06064516129032259,0.025195312500000015,0.00033543581843682084,0.0006723203753330149,365509.99999999895,367501.9999999999,733011.9999999977,14.79464285714286,17.580357142857142,14.79464285714286,3361.9999999999995,3318.0,120.07142857142861,118.5,6680.0,21898752,4749.44344058282,7126027,4749.44344058282,202112,799107041,0,499283,113244.03615687555,3092.6613734995212,128.0,499283,1.6740993,0.001,1.0,114.0,39.962387,21898752,2.4489527,0.2831775,2.3292103,0.05,0.012751775,2.5628907680511475,-0.06871911,202112,3092.661355777552,0.000163147506074018,1.9709872846343628e-05,4.300646706348967e-05,9.488926005151628e-05,2.3088665212760486e-05,0.00014494742055850936,0.31199646476496473,7.36418374526875e-05,9.184782735046025e-06,1.8384481501674428e-05,4.093421167911272e-05,5.886263260813965e-05,9.710755498302614e-06,3.3557873617562652e-06,3.701933623836653e-05,0.0003076282189204363,9.117791353868427e-05,1.6936727958732345e-05,8.10728947241589e-06,5.845036798650551e-05,0.04023820017652218,0.0015029860733018273,0.006251152947286584,0.0173418336838032,0.1078546875140968,5.7474846704748725e-05,0.13566554440404713,0.002502147768097813,1.2169325094101326e-05
1,540452.9999999993,False,115,a5811_00000,2026-03-15_23-30-35,1773631835,68.54904007911682,7588.967057943344,1219401,dh-node6,10.199.0.6,7588.967057943344,115,64.11321167320864,2.765593692433459e-05,64.11250689262108,34.501999542627175,29.576110069719967,0.02591683024052429,0.0,28.0,159.80575974183674,540452.9999999993,0.008623580275669744,0.0,3.7407580547483765,0.0008016513276398966,114.0,34.19642857142856,151.71428571428575,0.0008570612431991069,0.021143966388148257,11.52556345862317,4248.0,713,3458.0,42.66536699095508,159.80575974183674,3.280417613629712,37,72.0,71.9603065697416,7,0,7,10.55744680851064,12.299999999999995,0.05872340425531916,0.025195312500000018,0.0003369952156355874,0.0006687308349821237,368882.99999999907,370824.0,739706.9999999979,15.821428571428577,18.375,15.821428571428577,3322.000000000001,3373.0,118.64285714285712,120.46428571428574,6695.000000000001,22101376,4744.429006176991,6724584,4744.429006176991,202624,805831625,0,499283,112483.91790505771,3085.736573032154,128.0,499283,1.7779391,0.001,1.0,115.0,49.54263,22101376,2.995045,0.1339994,2.804722,0.05,0.010969707,2.5628907680511475,-0.12953998,202624,3085.736714848591,0.0001633961913054325,1.960606461535013e-05,4.291714673984507e-05,9.475571179200237e-05,2.3180443162935475e-05,0.00014448742732026858,0.3118359014570733,7.425949134598302e-05,9.119304928748688e-06,1.9075336123103444e-05,4.0988300307333994e-05,5.917733238183461e-05,9.591358674874462e-06,3.474067528479771e-06,3.678623622865195e-05,0.0003106692094143212,9.174053566331835e-05,1.703694057514652e-05,8.235883284837196e-06,5.120798496676625e-05,0.03999992793425535,0.0015057607416210368,0.0062689251467075635,0.01737949173882601,0.10813516968800961,5.726262951970893e-05,0.13541474633042794,0.0024937000091658215,1.2152251964579741e-05
1,545155.9999999991,False,116,a5811_00000,2026-03-15_23-31-40,1773631900,64.02427315711975,7652.991331100464,1219401,dh-node6,10.199.0.6,7652.991331100464,116,64.11217466987598,2.7728576954443317e-05,64.11146691294347,34.53562978300238,29.541441431243463,0.0259024884286442,0.0,28.0,136.04554019571478,545155.9999999991,0.00866782425399407,-2.25,3.5559099557327234,0.0008037126527153157,115.0,32.54464285714285,167.96428571428575,0.0008584367571958406,0.018472669527373958,11.481687916768236,4702.999999999999,806,3486.0,42.8473493895543,136.04554019571478,3.2636907561063375,37,68.25,72.07264510908448,7,0,7,10.043678160919539,12.299999999999997,0.06965517241379313,0.025195312500000018,0.000339243391223249,0.0006682811656003744,372579.9999999992,374086.0,746665.9999999979,14.964285714285717,17.580357142857142,14.964285714285717,3262.0,3696.9999999999995,116.5,132.03571428571425,6959.000000000002,22311936,4744.014716115221,7736435,4744.014716115221,210560,813568060,0,499283,112881.36575086745,3095.333720951935,128.0,499283,1.7070374,0.001,1.0,116.0,27.26984,22311936,2.1469598,0.12596893,2.002626,0.05,0.0063122874,2.5628907680511475,-0.07515955,210560,3095.3365810223168,0.00016489418320112404,1.9557608684964085e-05,4.287678829246811e-05,9.490600561767392e-05,2.3034582161389394e-05,0.00014443468890749074,0.3109015768445191,7.363468066641718e-05,9.244818166618282e-06,1.9759075546067332e-05,4.0971772518781845e-05,5.968834152491393e-05,9.751547305735024e-06,3.47558184089375e-06,3.632103643594409e-05,0.00030956434164861404,9.260047414565433e-05,1.6720144670710415e-05,8.319126278361651e-06,4.997984265345248e-05,0.03973761015496769,0.0015017222821373558,0.0062645288653017895,0.017325052209889117,0.10806662221062874,5.698764227782677e-05,0.13488192765658505,0.0024887740182569446,1.2189559525115303e-05
1,549251.9999999993,False,117,a5811_00000,2026-03-15_23-32-38,1773631958,58.37748098373413,7711.368812084198,1219401,dh-node6,10.199.0.6,7711.368812084198,117,64.05470698423716,2.7680859871235164e-05,64.05399998976185,34.54059363755193,29.47902420770172,0.025892808423187773,0.0,28.0,177.92163888738946,549251.9999999993,0.008661350045878194,-4.75,3.2165701593039557,0.0008055802405752086,116.0,32.651785714285715,146.28571428571425,0.0008573874469286125,0.01925550323248137,11.593867970811875,4095.9999999999995,654,3514.0,42.80171104375323,177.92163888738946,3.2853461197716416,28,69.0,71.81425747566676,7,0,7,10.85,12.299999999999999,0.06875,0.025195312500000004,0.00033178456045798737,0.0006609936672741456,375621.99999999907,377292.9999999999,752914.9999999981,16.732142857142858,15.91964285714286,16.732142857142858,3207.0,3042.000000000001,114.53571428571426,108.64285714285712,6249.0,22501120,4737.534568954069,6053888,4737.534568954069,189184,819621948,0,499283,112419.32687879751,3102.504002854211,128.0,499283,1.7659658,0.001,1.0,117.0,27.781862,22501120,2.2943356,0.31755233,2.2021258,0.05,0.011100218,2.5628907680511475,-0.03235992,189184,3102.507164984616,0.00016614216008272665,1.947154274643714e-05,4.294671034262024e-05,9.516324237361929e-05,2.2906897222047794e-05,0.00014417466977106254,0.30972935269675683,7.255720050169888e-05,8.816144051505785e-06,1.8722778361243614e-05,4.1166646941659544e-05,5.8728534640227175e-05,9.639294306413868e-06,3.3499085035369794e-06,3.6359560749263824e-05,0.000307416970470013,9.029176980428013e-05,1.6723326127114984e-05,8.128616337345526e-06,5.051060992916587e-05,0.03946288825162125,0.001497149651069167,0.006252315406525969,0.01726257888752423,0.10787928239721788,5.668031500205835e-05,0.13426098274891404,0.002482037708487502,1.2140435147538168e-05
1,554612.9999999992,False,118,a5811_00000,2026-03-15_23-33-48,1773632028,70.00067138671875,7781.369483470917,1219401,dh-node6,10.199.0.6,7781.369483470917,118,64.11403685574415,2.7631720060806876e-05,64.11333058529333,34.598191627146235,29.480788181324137,0.02587131003974773,0.0,28.0,159.0917454338316,554612.9999999992,0.00865522986455186,-8.25,3.841216706163584,0.0008053644151202493,117.0,30.741071428571434,191.46428571428575,0.0008610184022336931,0.0168497185254116,11.545259654220983,5360.999999999998,884,3542.0,42.8429437258737,159.0917454338316,3.2866027093706625,47,60.75,72.43322620573676,7,0,7,11.738541666666668,12.299999999999999,0.0709375,0.025195312500000008,0.0003400373429949521,0.0006771062019917524,379708.99999999907,381331.0000000001,761039.999999998,14.964285714285717,15.776785714285717,14.964285714285717,4038.0000000000005,4087.0000000000005,144.21428571428575,145.96428571428575,8125.000000000001,22746624,4743.769223264528,10282398,4743.769223264528,245504,829904346,0,499283,114139.58656382207,3122.6589542440215,128.0,499283,1.7659502,0.001,1.0,118.0,15.012149,22746624,2.0929008,0.22151953,1.9832228,0.05,0.0027318238,1.2814453840255737,-0.028381865,245504,3122.6620416887667,0.00016606401174400326,1.950135554686111e-05,4.296686844356735e-05,9.520116627461873e-05,2.280659757779662e-05,0.00014367223261040808,0.3101965039594522,7.4444735605448e-05,9.32729337862169e-06,1.848841425006459e-05,4.0923028728484775e-05,5.923234734995908e-05,9.856937184326453e-06,3.6077566751061197e-06,3.698418966273005e-05,0.0003128964353337693,9.336384545709867e-05,1.6989144677200222e-05,8.47599545294206e-06,5.028152582252901e-05,0.03928808095910394,0.001497836425126131,0.0062876049925929215,0.017298766178747465,0.10842340176316892,5.6483782424640514e-05,0.13428777699243555,0.002481888920892653,1.2175951664966184e-05
1,560109.9999999995,False,119,a5811_00000,2026-03-15_23-35-10,1773632110,82.22528910636902,7863.594772577286,1219401,dh-node6,10.199.0.6,7863.594772577286,119,64.29502163071655,2.7554722189311575e-05,64.29431557736049,34.79097940125521,29.468987985930774,0.02584335974886525,0.0,42.0,136.0230018591609,560109.9999999995,0.008641634582637349,-6.0,2.971274430431159,0.0008045900515410336,118.0,29.190476190476197,130.88095238095235,0.000832166318232371,0.019323348048158922,11.53845612812005,5497.0,853,3584.0,42.751971947668146,136.0230018591609,3.285743172013041,28,64.25,72.099674287997,7,0,7,10.201785714285714,12.3,0.05830357142857142,0.025195312500000008,0.00033028188001305616,0.0006577968427180238,383631.9999999992,385108.99999999994,768740.9999999986,13.529761904761902,15.660714285714283,13.529761904761902,3777.9999999999995,3923.0,89.95238095238095,93.40476190476191,7701.000000000001,22980224,4751.301531031882,10032025,4751.301531031882,233600,839936371,0,499283,114530.92333893201,3108.531198341732,128.0,499283,1.7360041,0.001,1.0,119.0,27.125084,22980224,3.202481,0.11601031,3.1792285,0.05,0.008156417,1.2814453840255737,0.05309578,233600,3108.532645919915,0.00016587003220213528,1.9598037305051004e-05,4.2880664896632106e-05,9.509698979311249e-05,2.2710172440589102e-05,0.00014402813260282177,0.3105069744286565,7.233032104436542e-05,9.26972418401811e-06,1.802889610686487e-05,3.985407636378772e-05,5.7486591660009e-05,9.414414026301363e-06,3.3972072211282307e-06,3.5783032160181825e-05,0.0003050012023505969,9.129752919298394e-05,1.6619326130543938e-05,8.166529446554508e-06,4.87341384471794e-05,0.03908238452010141,0.0015048353620962106,0.006317538243071034,0.01738563175752818,0.1088912579340256,5.6443714603206254e-05,0.1342134150305533,0.002480927091106607,1.2220023445952553e-05
1,564602.9999999993,False,120,a5811_00000,2026-03-15_23-35-56,1773632156,45.631590366363525,7909.226362943649,1219401,dh-node6,10.199.0.6,7909.226362943649,120,64.1081884757487,2.7538764836947468e-05,64.10748105104594,34.68779142090324,29.38533514038233,0.025825419621713842,0.0,28.0,141.7609351344736,564602.9999999993,0.008600934733500633,0.0,2.986851215196241,0.000801511036423616,119.0,32.74107142857144,160.46428571428575,0.0008108490928300246,0.015508492297624937,11.567294433472123,4492.999999999999,738,3612.0,42.55886103528379,141.7609351344736,3.2833760180737714,46,69.0,72.74375805781304,7,0,7,11.293548387096774,12.299999999999995,0.07903225806451614,0.025195312499999997,0.0003281580586383613,0.0006490075835654,386309.999999999,388215.00000000006,774524.9999999986,17.0,15.741071428571423,17.0,3106.0000000000005,2678.000000000001,110.92857142857139,95.64285714285712,5784.0,23155456,4748.718515721564,6150917,4748.718515721564,175232,846087288,0,499283,115540.76673828607,3145.007606231979,128.0,499283,1.6416538,0.001,1.0,120.0,29.594734,23155456,3.3096547,0.1951176,3.243007,0.05,0.0066979667,1.2814453840255737,0.0068516717,175232,3145.012639346435,0.00016571312438930333,1.9497480347876167e-05,4.2647334780322246e-05,9.47262332692836e-05,2.2513367326994162e-05,0.00014339023645947743,0.31265694404427846,7.097360105150255e-05,9.183783473835584e-06,1.7453926559583704e-05,3.892962062928221e-05,5.6814275317206494e-05,9.240246580690451e-06,3.3682189344614526e-06,3.541178401779654e-05,0.000298675547996812,9.047901669656302e-05,1.636897994754772e-05,8.172269895325299e-06,4.771602076147134e-05,0.0388295561261235,0.0015082261197750613,0.006320885020253992,0.01742560415079205,0.10902586514606864,5.623231623384012e-05,0.1364425969515681,0.0024748236599524175,1.2211223376484644e-05
1,570169.9999999991,False,121,a5811_00000,2026-03-15_23-37-10,1773632230,74.11282086372375,7983.339183807373,1219401,dh-node6,10.199.0.6,7983.339183807373,121,64.20812082154055,2.7638856182679277e-05,64.20740888233534,34.779446050433044,29.39366830688954,0.02577861395523191,0.0,35.0,134.71505261568333,570169.9999999991,0.008627982023027362,0.0,3.3501542610715016,0.0008000364984533278,120.0,29.5,159.05714285714288,0.0008288337070804496,0.017107743785992353,11.406150583344187,5567.0,734,3647.0,42.584354407706115,134.71505261568333,3.2691471127409755,30,61.25,73.37643105981563,7,0,7,10.622772277227723,12.299999999999997,0.06702970297029703,0.025195312500000015,0.0003333994418244759,0.0006596681385204604,390308.99999999895,392301.9999999999,782610.9999999988,13.449999999999996,16.050000000000004,13.449999999999996,4087.0000000000005,3998.9999999999995,116.77142857142853,114.25714285714281,8085.999999999999,23400192,4756.9013305643475,10644104,4756.9013305643475,244736,856731392,0,499283,116924.27848102486,3152.3970581733247,128.0,499283,1.7473828,0.001,1.0,121.0,14.660132,23400192,2.3894389,0.13198358,2.4224129,0.05,0.006557529,1.2814453840255737,0.11193969,244736,3152.40171919702,0.00016529919535609324,1.9916338986893067e-05,4.2569036283666276e-05,9.468702689140444e-05,2.23692618637668e-05,0.0001429307761685181,0.31318959568443316,7.299252155589044e-05,9.063573622092295e-06,1.815472093935291e-05,3.979575279720887e-05,5.741705340434585e-05,9.371880098169326e-06,3.4175513795980413e-06,3.632460286654736e-05,0.00030359159246720125,9.316320090186822e-05,1.6594959784027615e-05,8.210504741227466e-06,4.8518540334222304e-05,0.03864191293555729,0.001514030187579989,0.006354240069475379,0.01749165002053761,0.10961156244349349,5.635240338990615e-05,0.13646875135167766,0.0024784206147384904,1.2211351887250951e-05
1,574762.9999999993,False,122,a5811_00000,2026-03-15_23-38-02,1773632282,51.14906120300293,8034.488245010376,1219401,dh-node6,10.199.0.6,8034.488245010376,122,64.07739131492376,2.756076715174605e-05,64.07667995459282,34.72010057414887,29.322370238950626,0.02569475251603661,0.0,35.0,124.24192106037317,574762.9999999993,0.008590259231971884,-9.0,2.78837142184909,0.0007967826824793974,121.0,31.635714285714293,131.22857142857146,0.0008579781688212918,0.017918201093818656,11.348763374731437,4593.000000000001,807,3682.0,42.515712567783716,124.24192106037317,3.2526208094701374,32,64.25,73.59094607552768,7,0,7,11.087142857142856,12.299999999999995,0.06785714285714287,0.0251953125,0.00034128286902027386,0.0006765153210138708,393450.99999999895,395202.0000000001,788652.9999999993,15.599999999999998,16.03571428571428,15.599999999999998,2899.9999999999995,3142.0000000000005,82.85714285714288,89.77142857142856,6042.0,23583616,4755.262317258705,6581769,4755.262317258705,183424,863313161,0,499283,117508.320330065,3173.986631157395,128.0,499283,1.6486673,0.001,1.0,122.0,21.815672,23583616,3.1928332,0.23602742,3.1526494,0.05,0.0069099157,1.2814453840255737,0.033394832,183424,3173.988199297811,0.0001648802698984948,1.985037104648969e-05,4.2443612343203385e-05,9.433659993974813e-05,2.224596102654708e-05,0.00014276626610072333,0.3150765028183773,7.389422932647393e-05,9.387399194471934e-06,1.892545397203325e-05,4.092051331002693e-05,5.9023898320507676e-05,9.77167024732914e-06,3.5091798555954477e-06,3.6789728702716166e-05,0.00031235247995431165,9.37185857894832e-05,1.7015410224654392e-05,8.483609761125481e-06,4.94305993719949e-05,0.03840643525588488,0.0015194378139927682,0.0063591659898954035,0.017538128060608612,0.10975539817909798,5.626401917881798e-05,0.13839612913820826,0.002474026589461996,1.2201297428862613e-05
